Plot Title: estefania_test,,,,,,,
#,"Date Time, GMT-06:00","Rain, mm (LGR S/N: 10878888, SEN S/N: 523303, LBL: Rain gauge)","Temp, °C (LGR S/N: 10878888, SEN S/N: 10698881, LBL: Temp)","RH, % (LGR S/N: 10878888, SEN S/N: 10698881, LBL: Relative humidity )","Wind Speed, m/s (LGR S/N: 10878888, SEN S/N: 10796394, LBL: Vwind)","Gust Speed, m/s (LGR S/N: 10878888, SEN S/N: 10796394)","DewPt, °C (LGR S/N: 10878888, SEN S/N: 10698881)"
2057,2020-06-04 8:25,0,6.153,59.4,0,1.51,-1.2
2058,2020-06-04 8:55,0,6.737,53.8,0,1.51,-2
2059,2020-06-04 9:25,0,7.519,51.8,0,1.01,-1.7
2060,2020-06-04 9:55,0,8.145,47.9,0,0.5,-2.2
2061,2020-06-04 10:25,0,10.565,42.1,0,1.51,-1.8
2062,2020-06-04 10:55,0,10.026,35.9,0,2.52,-4.4
2063,2020-06-04 11:25,0,10.173,37.7,0.5,3.02,-3.6
2064,2020-06-04 11:55,0,12.122,36.8,0.5,3.02,-2.2
2065,2020-06-04 12:25,0,11.734,34.2,0.5,3.52,-3.5
2066,2020-06-04 12:55,0,12.195,34.5,0.5,3.02,-3
2067,2020-06-04 13:25,0,11.929,33.5,0,2.01,-3.6
2068,2020-06-04 13:55,0,14.433,30.8,0.5,3.52,-2.6
2069,2020-06-04 14:25,0,15.247,29.8,1.01,3.52,-2.3
2070,2020-06-04 14:55,0,12.992,29,0,3.02,-4.6
2071,2020-06-04 15:25,0,15.772,28.3,0.5,4.03,-2.5
2072,2020-06-04 15:55,0,13.401,29.7,1.01,5.03,-3.9
2073,2020-06-04 16:25,0,13.305,30.3,0.5,2.52,-3.8
2074,2020-06-04 16:55,0,13.714,29.8,0,2.52,-3.6
2075,2020-06-04 17:25,0,13.978,27.7,0.5,4.03,-4.4
2076,2020-06-04 17:55,0,13.978,27.8,1.01,4.03,-4.3
2077,2020-06-04 18:25,0,13.377,30.5,1.51,5.54,-3.6
2078,2020-06-04 18:55,0,11.492,41.9,2.52,5.54,-1
2079,2020-06-04 19:25,0,11.175,44.4,1.51,4.53,-0.5
2080,2020-06-04 19:55,0,10.565,47.1,0,3.02,-0.2
2081,2020-06-04 20:25,0,9.928,52.5,0,1.51,0.7
2082,2020-06-04 20:55,0,7.645,60.2,0,1.51,0.4
2083,2020-06-04 21:25,0,7.066,65.8,0,1.51,1.1
2084,2020-06-04 21:55,0,7.091,68.7,0,2.01,1.7
2085,2020-06-04 22:25,0,7.066,68.3,0,0,1.6
2086,2020-06-04 22:55,0,6.661,70.4,0,0,1.7
2087,2020-06-04 23:25,0,5.36,73.4,0,1.01,1
2088,2020-06-04 23:55,0,4.688,74.9,0,1.01,0.6
2089,2020-06-05 0:25,0,4.115,76.2,0,1.51,0.3
2090,2020-06-05 0:55,0,3.643,77.7,0,2.01,0.1
2091,2020-06-05 1:25,0,3.142,79,0,1.51,-0.1
2092,2020-06-05 1:55,0,2.823,80.4,0,2.01,-0.2
2093,2020-06-05 2:25,0,2.289,80.7,0,1.51,-0.7
2094,2020-06-05 2:55,0,1.832,82.3,0,1.51,-0.9
2095,2020-06-05 3:25,0,1.453,83.3,0,2.01,-1.1
2096,2020-06-05 3:55,0,1.262,83.8,0,2.01,-1.2
2097,2020-06-05 4:25,0,1.044,84.1,0,1.51,-1.3
2098,2020-06-05 4:55,0,0.852,84.7,0,1.51,-1.4
2099,2020-06-05 5:25,0,0.605,85.4,0,2.01,-1.6
2100,2020-06-05 5:55,0,0.412,85.9,0,1.51,-1.7
2101,2020-06-05 6:25,0,0.55,85.9,0,2.01,-1.5
2102,2020-06-05 6:55,0,0.715,86,0,1.51,-1.4
2103,2020-06-05 7:25,0,0.934,85.5,0,1.51,-1.2
2104,2020-06-05 7:55,0,1.289,85.4,0,1.51,-0.9
2105,2020-06-05 8:25,0,2.37,85.1,0,1.01,0.1
2106,2020-06-05 8:55,0,4.532,82,0,0,1.7
2107,2020-06-05 9:25,0,6.153,73.3,0,0.5,1.7
2108,2020-06-05 9:55,0,8.02,65.4,0,0,1.9
2109,2020-06-05 10:25,0,10.59,53.2,0,1.51,1.5
2110,2020-06-05 10:55,0,12.098,47.9,0.5,4.53,1.4
2111,2020-06-05 11:25,0,12.364,46.8,2.01,5.03,1.3
2112,2020-06-05 11:55,0,12.389,47.1,1.51,5.03,1.4
2113,2020-06-05 12:25,0,13.305,45.7,1.51,5.03,1.9
2114,2020-06-05 12:55,0,14.146,44.3,1.51,5.03,2.2
2115,2020-06-05 13:25,0,14.505,42.3,1.51,4.53,1.9
2116,2020-06-05 13:55,0,15.055,42.4,1.51,5.03,2.4
2117,2020-06-05 14:25,0,15.223,42.5,1.51,5.54,2.6
2118,2020-06-05 14:55,0,15.986,41,0.5,3.02,2.8
2119,2020-06-05 15:25,0,14.481,40.1,1.01,3.02,1.1
2120,2020-06-05 15:55,0,12.871,47.4,1.01,6.54,2
2121,2020-06-05 16:25,0.2,12.292,58.4,0,2.01,4.4
2122,2020-06-05 16:55,0,12.847,60.8,0,5.54,5.5
2123,2020-06-05 17:25,0,11.71,56.6,1.01,4.53,3.4
2124,2020-06-05 17:55,0,10.956,65.8,1.01,4.53,4.8
2125,2020-06-05 18:25,0.4,9.879,74.3,0,4.03,5.5
2126,2020-06-05 18:55,0,9.731,83.9,0,0,7.2
2127,2020-06-05 19:25,0,9.829,82,0,2.01,6.9
2128,2020-06-05 19:55,0.2,9.657,83,0,0,6.9
2129,2020-06-05 20:25,0.2,9.114,87.8,0,0.5,7.2
2130,2020-06-05 20:55,0.2,8.543,89.9,0,0.5,7
2131,2020-06-05 21:25,0.2,8.319,91.2,0,0,7
2132,2020-06-05 21:55,0,8.12,92.2,0,0,6.9
