"Plot Title: HOBO2"
"#","Date Time, GMT-06:00","Rain, mm (LGR S/N: 10743533, SEN S/N: 523303, LBL: Rain Gauge )","Temp, °C (LGR S/N: 10743533, SEN S/N: 10698881, LBL: Temperature)","RH, % (LGR S/N: 10743533, SEN S/N: 10698881, LBL: Relative Humidity)","Wind Speed, m/s (LGR S/N: 10743533, SEN S/N: 10796394, LBL: Anemometer)","Gust Speed, m/s (LGR S/N: 10743533, SEN S/N: 10796394, LBL: Anemometer)","DewPt, °C (LGR S/N: 10743533, SEN S/N: 10698881)"
6248,09/18/21 05:30:00 PM,0.00,13.930,48.600,0.50,5.03,3.3
6249,09/18/21 06:00:00 PM,0.00,12.364,51.300,1.01,4.53,2.6
6250,09/18/21 06:30:00 PM,0.00,12.171,47.900,1.01,8.56,1.5
6251,09/18/21 07:00:00 PM,0.00,12.074,45.300,1.01,9.06,0.6
6252,09/18/21 07:30:00 PM,0.00,9.829,58.500,1.01,6.04,2.1
6253,09/18/21 08:00:00 PM,0.00,8.095,66.200,2.01,10.57,2.2
6254,09/18/21 08:30:00 PM,2.20,5.102,86.400,2.01,8.05,3.0
6255,09/18/21 09:00:00 PM,1.00,6.204,77.300,1.51,11.07,2.5
6256,09/18/21 09:30:00 PM,0.80,5.693,80.900,1.51,9.06,2.7
6257,09/18/21 10:00:00 PM,0.00,5.975,80.300,0.00,3.52,2.8
6258,09/18/21 10:30:00 PM,0.00,5.076,83.700,0.00,5.03,2.6
6259,09/18/21 11:00:00 PM,0.00,7.519,67.900,0.50,7.05,2.0
6260,09/18/21 11:30:00 PM,0.00,6.204,73.500,0.50,6.04,1.8
6261,09/19/21 12:00:00 AM,0.00,4.063,85.100,0.00,0.50,1.8
6262,09/19/21 12:30:00 AM,0.00,3.670,88.100,0.00,3.02,1.9
6263,09/19/21 01:00:00 AM,0.00,3.485,87.800,0.00,2.52,1.7
6264,09/19/21 01:30:00 AM,0.00,3.749,86.200,0.50,3.52,1.7
6265,09/19/21 02:00:00 AM,0.00,3.670,85.800,0.50,4.03,1.5
6266,09/19/21 02:30:00 AM,0.00,3.168,88.100,0.00,2.52,1.4
6267,09/19/21 03:00:00 AM,0.00,3.009,87.800,0.00,3.02,1.2
6268,09/19/21 03:30:00 AM,0.00,2.450,88.800,0.00,2.01,0.8
6269,09/19/21 04:00:00 AM,0.00,2.128,90.700,0.00,1.01,0.8
6270,09/19/21 04:30:00 AM,0.00,1.832,89.700,0.00,4.03,0.3
6271,09/19/21 05:00:00 AM,0.00,2.101,87.600,0.00,2.52,0.3
6272,09/19/21 05:30:00 AM,0.00,2.182,86.500,0.00,3.02,0.2
6273,09/19/21 06:00:00 AM,0.00,1.832,87.100,0.00,2.52,-0.1
6274,09/19/21 06:30:00 AM,0.00,2.343,85.100,0.00,2.01,0.1
6275,09/19/21 07:00:00 AM,0.00,1.697,86.100,0.00,2.52,-0.4
6276,09/19/21 07:30:00 AM,0.00,1.507,87.600,0.00,2.52,-0.3
6277,09/19/21 08:00:00 AM,0.00,1.940,85.200,1.01,3.52,-0.3
6278,09/19/21 08:30:00 AM,0.00,2.450,84.200,1.01,3.52,0.1
6279,09/19/21 09:00:00 AM,0.00,2.744,84.600,0.00,2.01,0.4
6280,09/19/21 09:30:00 AM,0.00,6.382,61.700,0.00,2.52,-0.4
6281,09/19/21 10:00:00 AM,0.00,8.145,46.000,0.50,6.54,-2.8
6282,09/19/21 10:30:00 AM,0.00,8.693,49.400,0.50,7.05,-1.3
6283,09/19/21 11:00:00 AM,0.00,9.632,45.000,0.00,3.52,-1.7
6284,09/19/21 11:30:00 AM,0.00,10.026,39.400,1.01,7.55,-3.1
6285,09/19/21 12:00:00 PM,0.00,10.198,39.400,1.01,6.04,-3.0
6286,09/19/21 12:30:00 PM,0.00,11.565,37.700,1.01,7.55,-2.4
6287,09/19/21 01:00:00 PM,0.00,11.540,36.200,1.51,8.56,-2.9
6288,09/19/21 01:30:00 PM,0.00,12.727,33.800,1.01,6.04,-2.8
6289,09/19/21 02:00:00 PM,0.00,12.268,35.300,1.01,7.05,-2.6
6290,09/19/21 02:30:00 PM,0.00,12.437,34.500,1.01,6.54,-2.8
6291,09/19/21 03:00:00 PM,0.00,13.786,34.400,1.01,6.04,-1.6
6292,09/19/21 03:30:00 PM,0.00,13.064,32.900,1.01,6.04,-2.9
6293,09/19/21 04:00:00 PM,0.00,14.002,32.000,1.51,5.03,-2.4
6294,09/19/21 04:30:00 PM,0.00,13.738,30.800,1.01,4.53,-3.2
6295,09/19/21 05:00:00 PM,0.00,12.509,32.500,1.01,4.53,-3.5
6296,09/19/21 05:30:00 PM,0.00,11.929,33.000,0.50,5.03,-3.8
6297,09/19/21 06:00:00 PM,0.00,11.565,34.300,1.01,4.53,-3.6
6298,09/19/21 06:30:00 PM,0.00,10.785,37.000,0.50,5.54,-3.3
6299,09/19/21 07:00:00 PM,0.00,8.990,45.800,0.00,4.03,-2.1
6300,09/19/21 07:30:00 PM,0.00,9.015,45.700,0.00,1.51,-2.1
6301,09/19/21 08:00:00 PM,0.00,8.469,46.800,0.00,3.52,-2.2
6302,09/19/21 08:30:00 PM,0.00,8.045,47.800,0.00,2.01,-2.3
6303,09/19/21 09:00:00 PM,0.00,6.712,53.200,0.00,3.02,-2.1
6304,09/19/21 09:30:00 PM,0.00,7.368,52.700,0.00,4.03,-1.7
6305,09/19/21 10:00:00 PM,0.00,7.795,49.900,0.00,1.51,-2.0
6306,09/19/21 10:30:00 PM,0.00,5.102,61.900,0.00,3.02,-1.6
6307,09/19/21 11:00:00 PM,0.00,5.796,56.700,0.50,5.03,-2.1
6308,09/19/21 11:30:00 PM,0.00,4.324,64.000,0.50,5.03,-1.9
6309,09/20/21 12:00:00 AM,0.00,4.376,62.700,1.01,3.52,-2.1
6310,09/20/21 12:30:00 AM,0.00,3.722,65.400,1.01,4.03,-2.2
6311,09/20/21 01:00:00 AM,0.00,3.459,66.700,0.50,3.52,-2.1
6312,09/20/21 01:30:00 AM,0.00,3.168,68.200,0.50,3.02,-2.1
6313,09/20/21 02:00:00 AM,0.00,3.009,69.200,0.00,3.02,-2.1
6314,09/20/21 02:30:00 AM,0.00,3.089,68.900,0.00,2.01,-2.1
6315,09/20/21 03:00:00 AM,0.00,2.903,68.900,0.00,4.53,-2.2
6316,09/20/21 03:30:00 AM,0.00,2.877,70.500,0.00,3.52,-2.0
6317,09/20/21 04:00:00 AM,0.00,2.236,72.000,0.00,4.03,-2.3
6318,09/20/21 04:30:00 AM,0.00,3.985,67.800,0.00,3.52,-1.4
6319,09/20/21 05:00:00 AM,0.00,3.670,68.800,0.00,3.52,-1.5
6320,09/20/21 05:30:00 AM,0.00,5.642,60.000,0.50,3.02,-1.5
6321,09/20/21 06:00:00 AM,0.00,2.610,71.400,0.50,3.52,-2.0
6322,09/20/21 06:30:00 AM,0.00,4.584,67.900,0.00,4.03,-0.8
6323,09/20/21 07:00:00 AM,0.00,3.195,71.400,0.00,2.52,-1.5
6324,09/20/21 07:30:00 AM,0.00,3.168,73.200,0.00,4.03,-1.2
6325,09/20/21 08:00:00 AM,0.00,2.877,74.700,0.50,4.03,-1.2
6326,09/20/21 08:30:00 AM,0.00,3.485,74.200,0.00,1.01,-0.7
6327,09/20/21 09:00:00 AM,0.00,2.903,76.700,0.00,3.02,-0.8
6328,09/20/21 09:30:00 AM,0.00,4.298,73.800,0.00,1.01,0.0
6329,09/20/21 10:00:00 AM,0.00,7.015,59.600,0.50,4.53,-0.3
6330,09/20/21 10:30:00 AM,0.00,9.287,50.000,0.50,4.53,-0.6
6331,09/20/21 11:00:00 AM,0.00,10.369,46.000,0.50,5.03,-0.7
6332,09/20/21 11:30:00 AM,0.00,11.516,44.300,0.50,4.53,-0.2
6333,09/20/21 12:00:00 PM,0.00,10.345,44.200,0.50,5.03,-1.3
6334,09/20/21 12:30:00 PM,0.00,9.780,44.700,0.50,4.53,-1.7
6335,09/20/21 01:00:00 PM,0.00,11.370,41.000,0.50,3.52,-1.4
6336,09/20/21 01:30:00 PM,0.00,11.102,40.400,0.00,3.52,-1.8
6337,09/20/21 02:00:00 PM,0.00,11.856,38.800,0.50,4.03,-1.7
6338,09/20/21 02:30:00 PM,0.00,12.896,36.700,1.01,7.55,-1.5
6339,09/20/21 03:00:00 PM,0.00,14.649,34.400,1.01,5.03,-0.9
6340,09/20/21 03:30:00 PM,0.00,12.292,35.300,1.01,7.55,-2.6
6341,09/20/21 04:00:00 PM,0.00,13.161,33.400,1.01,6.54,-2.6
6342,09/20/21 04:30:00 PM,0.00,11.467,36.900,1.01,5.54,-2.7
6343,09/20/21 05:00:00 PM,0.00,11.807,36.500,1.01,7.55,-2.6
6344,09/20/21 05:30:00 PM,0.00,13.473,33.100,0.50,5.03,-2.4
6345,09/20/21 06:00:00 PM,0.00,11.686,34.700,1.01,6.54,-3.4
6346,09/20/21 06:30:00 PM,0.00,11.053,36.500,1.01,4.53,-3.3
6347,09/20/21 07:00:00 PM,0.00,10.907,36.100,0.50,6.54,-3.5
6348,09/20/21 07:30:00 PM,0.00,10.687,36.200,1.01,6.04,-3.7
6349,09/20/21 08:00:00 PM,0.00,10.565,37.800,0.50,6.04,-3.2
6350,09/20/21 08:30:00 PM,0.00,9.460,43.100,0.00,3.52,-2.5
6351,09/20/21 09:00:00 PM,0.00,9.163,43.500,0.50,5.03,-2.6
6352,09/20/21 09:30:00 PM,0.00,9.756,41.700,0.50,5.03,-2.6
6353,09/20/21 10:00:00 PM,0.00,9.657,41.500,1.01,9.06,-2.8
6354,09/20/21 10:30:00 PM,0.00,9.657,40.300,0.50,9.56,-3.2
6355,09/20/21 11:00:00 PM,0.00,8.295,45.400,0.50,5.54,-2.8
6356,09/20/21 11:30:00 PM,0.00,9.213,40.600,0.50,4.53,-3.5
6357,09/21/21 12:00:00 AM,0.00,8.941,40.500,1.01,7.55,-3.8
6358,09/21/21 12:30:00 AM,0.00,9.089,39.700,1.01,8.05,-3.9
6359,09/21/21 01:00:00 AM,0.00,9.089,40.400,1.51,7.05,-3.7
6360,09/21/21 01:30:00 AM,0.00,9.460,40.600,1.01,8.56,-3.3
6361,09/21/21 02:00:00 AM,0.00,9.139,42.400,1.01,11.07,-3.0
6362,09/21/21 02:30:00 AM,0.00,8.990,43.900,0.50,5.54,-2.6
6363,09/21/21 03:00:00 AM,0.00,9.558,43.100,0.50,5.54,-2.4
6364,09/21/21 03:30:00 AM,0.00,8.866,44.800,1.01,6.54,-2.5
6365,09/21/21 04:00:00 AM,0.00,8.295,47.000,0.50,6.04,-2.3
6366,09/21/21 04:30:00 AM,0.00,9.163,45.300,0.00,4.03,-2.0
6367,09/21/21 05:00:00 AM,0.00,9.064,46.400,0.00,5.03,-1.8
6368,09/21/21 05:30:00 AM,0.00,10.198,45.300,0.50,8.05,-1.1
6369,09/21/21 06:00:00 AM,0.00,9.361,48.400,0.00,4.03,-1.0
6370,09/21/21 06:30:00 AM,0.00,9.583,47.300,0.50,6.54,-1.1
6371,09/21/21 07:00:00 AM,0.00,10.001,46.900,1.01,6.04,-0.8
6372,09/21/21 07:30:00 AM,0.00,9.977,47.600,1.01,9.06,-0.6
6373,09/21/21 08:00:00 AM,0.00,10.443,47.200,1.01,6.54,-0.3
6374,09/21/21 08:30:00 AM,0.00,9.657,49.800,1.51,6.54,-0.3
6375,09/21/21 09:00:00 AM,0.00,9.460,50.700,1.51,7.55,-0.2
6376,09/21/21 09:30:00 AM,0.00,10.858,48.600,0.50,6.04,0.5
6377,09/21/21 10:00:00 AM,0.00,11.856,45.300,0.50,7.55,0.4
6378,09/21/21 10:30:00 AM,0.00,12.703,42.000,0.50,7.55,0.1
6379,09/21/21 11:00:00 AM,0.00,13.978,39.200,1.51,10.57,0.3
6380,09/21/21 11:30:00 AM,0.00,15.270,36.100,1.01,5.54,0.3
6381,09/21/21 12:00:00 PM,0.00,15.509,35.200,1.51,9.56,0.2
6382,09/21/21 12:30:00 PM,0.00,15.819,34.300,2.01,11.07,0.1
6383,09/21/21 01:00:00 PM,0.00,16.344,32.100,1.51,11.07,-0.3
6384,09/21/21 01:30:00 PM,0.00,15.652,33.000,2.01,10.07,-0.6
6385,09/21/21 02:00:00 PM,0.00,16.534,32.800,2.52,9.56,0.1
6386,09/21/21 02:30:00 PM,0.00,18.366,31.000,3.02,11.07,1.0
6387,09/21/21 03:00:00 PM,0.00,18.414,32.400,2.01,9.06,1.6
6388,09/21/21 03:30:00 PM,0.00,18.842,32.300,1.51,8.05,1.9
6389,09/21/21 04:00:00 PM,0.00,19.651,31.000,1.01,6.04,2.1
6390,09/21/21 04:30:00 PM,0.00,19.627,31.300,1.51,6.04,2.2
6391,09/21/21 05:00:00 PM,0.00,18.961,31.400,1.01,5.54,1.7
6392,09/21/21 05:30:00 PM,0.00,18.105,33.300,1.51,8.05,1.7
6393,09/21/21 06:00:00 PM,0.00,17.272,35.300,1.01,7.55,1.8
6394,09/21/21 06:30:00 PM,0.00,16.511,36.800,1.51,8.05,1.7
6395,09/21/21 07:00:00 PM,0.00,16.082,38.200,1.01,6.04,1.9
6396,09/21/21 07:30:00 PM,0.00,14.290,43.600,0.00,4.53,2.1
6397,09/21/21 08:00:00 PM,0.00,13.137,47.600,0.00,3.52,2.3
6398,09/21/21 08:30:00 PM,0.00,12.678,48.700,0.00,2.01,2.2
6399,09/21/21 09:00:00 PM,0.00,13.064,48.200,0.00,5.54,2.4
6400,09/21/21 09:30:00 PM,0.00,11.394,53.400,0.00,3.02,2.3
6401,09/21/21 10:00:00 PM,0.00,12.316,49.900,0.50,5.03,2.2
6402,09/21/21 10:30:00 PM,0.00,11.589,52.200,0.00,2.52,2.1
6403,09/21/21 11:00:00 PM,0.00,12.968,47.000,0.00,1.51,1.9
6404,09/21/21 11:30:00 PM,0.00,13.882,43.600,0.00,4.53,1.7
6405,09/22/21 12:00:00 AM,0.00,11.880,50.000,0.00,3.52,1.8
6406,09/22/21 12:30:00 AM,0.00,13.016,46.100,0.50,4.03,1.7
6407,09/22/21 01:00:00 AM,0.00,12.413,47.800,0.00,4.53,1.7
6408,09/22/21 01:30:00 AM,0.00,10.883,53.500,0.00,2.01,1.8
6409,09/22/21 02:00:00 AM,0.00,10.492,55.400,0.00,1.51,1.9
6410,09/22/21 02:30:00 AM,0.00,11.102,52.700,0.00,2.52,1.8
6411,09/22/21 03:00:00 AM,0.00,13.570,44.300,0.50,5.54,1.7
6412,09/22/21 03:30:00 AM,0.00,12.944,45.800,0.50,5.03,1.6
6413,09/22/21 04:00:00 AM,0.00,11.662,49.200,0.50,6.04,1.4
6414,09/22/21 04:30:00 AM,0.00,12.606,46.100,0.00,4.53,1.3
6415,09/22/21 05:00:00 AM,0.00,13.281,43.100,0.50,6.54,1.0
6416,09/22/21 05:30:00 AM,0.00,12.122,46.900,0.00,2.52,1.1
6417,09/22/21 06:00:00 AM,0.00,11.200,49.900,0.00,3.02,1.1
6418,09/22/21 06:30:00 AM,0.00,11.443,49.000,0.00,2.52,1.1
6419,09/22/21 07:00:00 AM,0.00,11.053,49.900,0.00,1.51,1.0
6420,09/22/21 07:30:00 AM,0.00,9.509,55.900,0.00,1.51,1.2
6421,09/22/21 08:00:00 AM,0.00,8.519,60.800,0.00,1.01,1.4
6422,09/22/21 08:30:00 AM,0.00,8.965,60.300,0.00,2.52,1.7
6423,09/22/21 09:00:00 AM,0.00,10.149,56.700,0.00,1.51,2.0
6424,09/22/21 09:30:00 AM,0.00,11.565,52.800,0.00,3.52,2.3
6425,09/22/21 10:00:00 AM,0.00,12.896,45.700,0.00,4.03,1.5
6426,09/22/21 10:30:00 AM,0.00,13.353,43.700,0.00,4.53,1.3
6427,09/22/21 11:00:00 AM,0.00,14.146,40.900,0.00,5.03,1.1
6428,09/22/21 11:30:00 AM,0.00,15.247,38.900,0.00,4.03,1.4
6429,09/22/21 12:00:00 PM,0.00,15.915,37.900,0.50,4.53,1.6
6430,09/22/21 12:30:00 PM,0.00,16.249,37.500,0.50,5.54,1.7
6431,09/22/21 01:00:00 PM,0.00,16.868,35.700,1.01,6.54,1.6
6432,09/22/21 01:30:00 PM,0.00,16.606,35.700,1.01,6.04,1.4
6433,09/22/21 02:00:00 PM,0.00,16.677,34.800,1.01,7.55,1.1
6434,09/22/21 02:30:00 PM,0.00,16.915,35.100,1.01,6.04,1.4
6435,09/22/21 03:00:00 PM,0.00,16.725,36.800,0.00,4.53,1.9
6436,09/22/21 03:30:00 PM,0.00,16.582,36.300,0.50,4.53,1.6
6437,09/22/21 04:00:00 PM,0.00,16.177,37.800,0.50,6.04,1.8
6438,09/22/21 04:30:00 PM,0.00,16.249,37.500,0.00,3.02,1.7
6439,09/22/21 05:00:00 PM,0.00,16.177,38.400,0.50,6.04,2.0
6440,09/22/21 05:30:00 PM,0.00,15.485,41.300,0.50,5.03,2.4
6441,09/22/21 06:00:00 PM,0.00,15.079,42.000,0.50,6.04,2.3
6442,09/22/21 06:30:00 PM,0.00,14.912,42.400,0.50,5.54,2.3
6443,09/22/21 07:00:00 PM,0.00,14.409,44.300,0.00,5.03,2.4
6444,09/22/21 07:30:00 PM,0.00,14.098,42.900,0.50,4.53,1.7
6445,09/22/21 08:00:00 PM,0.00,14.026,40.900,1.01,6.54,1.0
6446,09/22/21 08:30:00 PM,0.00,13.978,39.300,0.50,5.54,0.4
6447,09/22/21 09:00:00 PM,0.00,13.786,39.000,1.01,6.04,0.1
6448,09/22/21 09:30:00 PM,0.00,13.161,39.900,0.50,5.54,-0.2
6449,09/22/21 10:00:00 PM,0.00,12.847,40.700,0.50,4.53,-0.2
6450,09/22/21 10:30:00 PM,0.00,12.485,40.500,0.50,5.54,-0.6
6451,09/22/21 11:00:00 PM,0.00,11.175,44.500,0.00,3.52,-0.5
6452,09/22/21 11:30:00 PM,0.00,9.262,52.000,0.00,1.51,-0.1
6453,09/23/21 12:00:00 AM,0.00,11.224,44.100,0.00,2.52,-0.5
6454,09/23/21 12:30:00 AM,0.00,11.273,43.200,0.00,3.02,-0.8
6455,09/23/21 01:00:00 AM,0.00,7.695,56.200,0.50,2.52,-0.5
6456,09/23/21 01:30:00 AM,0.00,7.569,56.500,0.00,3.02,-0.5
6457,09/23/21 02:00:00 AM,0.00,7.293,57.800,0.00,2.52,-0.5
6458,09/23/21 02:30:00 AM,0.00,8.693,51.000,0.00,3.52,-0.9
6459,09/23/21 03:00:00 AM,0.00,10.247,41.900,0.00,3.02,-2.1
6460,09/23/21 03:30:00 AM,0.00,10.541,40.700,0.00,4.03,-2.2
6461,09/23/21 04:00:00 AM,0.00,9.139,42.900,0.50,3.52,-2.8
6462,09/23/21 04:30:00 AM,0.00,12.340,28.100,0.50,5.03,-5.6
6463,09/23/21 05:00:00 AM,0.00,12.219,29.200,1.01,6.54,-5.2
6464,09/23/21 05:30:00 AM,0.00,11.977,31.400,0.50,6.54,-4.4
6465,09/23/21 06:00:00 AM,0.00,11.807,33.600,0.50,6.04,-3.7
6466,09/23/21 06:30:00 AM,0.00,10.638,37.200,0.00,2.52,-3.4
6467,09/23/21 07:00:00 AM,0.00,10.638,38.800,0.00,4.03,-2.8
6468,09/23/21 07:30:00 AM,0.00,10.980,37.000,0.00,5.03,-3.1
6469,09/23/21 08:00:00 AM,0.00,10.883,36.900,0.00,5.03,-3.3
6470,09/23/21 08:30:00 AM,0.00,9.977,39.900,0.00,3.52,-3.0
6471,09/23/21 09:00:00 AM,0.00,8.319,48.300,0.00,3.02,-2.0
6472,09/23/21 09:30:00 AM,0.00,7.870,51.900,0.00,2.01,-1.4
6473,09/23/21 10:00:00 AM,0.00,8.344,52.100,0.00,1.51,-0.9
6474,09/23/21 10:30:00 AM,0.00,9.460,49.800,0.00,1.51,-0.5
6475,09/23/21 11:00:00 AM,0.00,11.175,47.700,0.00,1.51,0.5
6476,09/23/21 11:30:00 AM,0.00,11.467,47.200,0.00,2.01,0.6
6477,09/23/21 12:00:00 PM,0.00,12.654,42.000,0.50,3.02,0.1
6478,09/23/21 12:30:00 PM,0.00,14.649,29.800,0.50,5.03,-2.8
6479,09/23/21 01:00:00 PM,0.00,15.008,27.800,0.50,4.53,-3.4
6480,09/23/21 01:30:00 PM,0.00,14.337,28.400,1.01,5.03,-3.7
6481,09/23/21 02:00:00 PM,0.00,16.296,25.700,1.01,6.54,-3.4
6482,09/23/21 02:30:00 PM,0.00,16.511,24.200,1.01,6.04,-4.0
6483,09/23/21 03:00:00 PM,0.00,15.294,26.300,1.01,5.03,-3.9
6484,09/23/21 03:30:00 PM,0.00,14.673,26.200,0.50,6.54,-4.5
6485,09/23/21 04:00:00 PM,0.00,17.629,23.300,0.50,5.03,-3.6
6486,09/23/21 04:30:00 PM,0.00,18.675,22.500,1.01,6.54,-3.2
6487,09/23/21 05:00:00 PM,0.00,18.580,23.000,1.01,4.53,-2.9
6488,09/23/21 05:30:00 PM,0.00,16.677,24.900,0.50,5.03,-3.5
6489,09/23/21 06:00:00 PM,0.00,15.509,26.400,0.50,5.03,-3.7
6490,09/23/21 06:30:00 PM,0.00,14.840,29.300,0.50,5.54,-2.9
6491,09/23/21 07:00:00 PM,0.00,14.266,29.200,0.50,4.03,-3.4
6492,09/23/21 07:30:00 PM,0.00,11.832,43.200,0.50,3.52,-0.3
6493,09/23/21 08:00:00 PM,0.00,11.151,46.000,1.01,3.52,-0.0
6494,09/23/21 08:30:00 PM,0.00,10.614,48.000,0.50,2.52,0.1
6495,09/23/21 09:00:00 PM,0.00,8.866,53.400,0.50,2.01,-0.1
6496,09/23/21 09:30:00 PM,0.00,8.045,55.600,0.50,3.02,-0.3
6497,09/23/21 10:00:00 PM,0.00,6.990,58.600,0.50,2.52,-0.6
6498,09/23/21 10:30:00 PM,0.00,6.382,60.800,0.50,2.52,-0.6
6499,09/23/21 11:00:00 PM,0.00,5.975,62.500,0.50,2.52,-0.6
6500,09/23/21 11:30:00 PM,0.00,5.642,64.400,0.00,3.02,-0.5
6501,09/24/21 12:00:00 AM,0.00,5.539,64.800,0.00,2.52,-0.6
6502,09/24/21 12:30:00 AM,0.00,5.128,66.400,0.00,2.01,-0.6
6503,09/24/21 01:00:00 AM,0.00,5.642,63.300,0.50,2.52,-0.8
6504,09/24/21 01:30:00 AM,0.00,6.331,61.100,0.00,2.01,-0.6
6505,09/24/21 02:00:00 AM,0.00,10.394,45.100,0.50,4.03,-1.0
6506,09/24/21 02:30:00 AM,0.00,10.663,43.800,1.01,6.04,-1.1
6507,09/24/21 03:00:00 AM,0.00,10.369,44.500,0.50,5.03,-1.2
6508,09/24/21 03:30:00 AM,0.00,10.516,44.400,0.50,5.03,-1.1
6509,09/24/21 04:00:00 AM,0.00,10.100,46.400,0.00,4.03,-0.9
6510,09/24/21 04:30:00 AM,0.00,10.222,45.900,0.50,5.03,-0.9
6511,09/24/21 05:00:00 AM,0.00,9.780,47.500,1.01,5.54,-0.8
6512,09/24/21 05:30:00 AM,0.00,10.467,46.300,0.50,5.54,-0.6
6513,09/24/21 06:00:00 AM,0.00,9.657,49.400,0.00,3.02,-0.4
6514,09/24/21 06:30:00 AM,0.00,10.320,47.700,0.50,4.53,-0.3
6515,09/24/21 07:00:00 AM,0.00,10.075,48.300,0.50,5.03,-0.3
6516,09/24/21 07:30:00 AM,0.00,10.443,48.300,1.01,5.54,-0.0
6517,09/24/21 08:00:00 AM,0.00,10.467,48.800,0.50,5.03,0.2
6518,09/24/21 08:30:00 AM,0.00,10.663,48.400,1.01,7.05,0.2
6519,09/24/21 09:00:00 AM,0.00,10.834,48.800,1.01,8.05,0.5
6520,09/24/21 09:30:00 AM,0.00,10.907,49.000,1.51,7.05,0.6
6521,09/24/21 10:00:00 AM,0.00,11.443,48.700,1.01,7.05,1.0
6522,09/24/21 10:30:00 AM,0.00,12.025,47.500,1.51,6.54,1.2
6523,09/24/21 11:00:00 AM,0.00,13.690,44.600,2.52,9.06,1.9
6524,09/24/21 11:30:00 AM,0.00,14.050,44.900,1.51,7.55,2.3
6525,09/24/21 12:00:00 PM,0.00,16.344,40.300,1.51,7.55,2.8
6526,09/24/21 12:30:00 PM,0.00,17.653,37.800,1.01,6.04,3.1
6527,09/24/21 01:00:00 PM,0.00,19.032,36.600,1.01,5.54,3.9
6528,09/24/21 01:30:00 PM,0.00,20.603,33.700,1.01,5.03,4.1
6529,09/24/21 02:00:00 PM,0.00,21.437,32.300,0.50,4.53,4.2
6530,09/24/21 02:30:00 PM,0.00,23.400,29.200,0.50,4.53,4.5
6531,09/24/21 03:00:00 PM,0.00,23.978,28.600,1.01,5.54,4.7
6532,09/24/21 03:30:00 PM,0.00,20.674,33.600,1.01,7.05,4.1
6533,09/24/21 04:00:00 PM,0.00,20.293,34.900,1.01,5.54,4.3
6534,09/24/21 04:30:00 PM,0.00,20.293,35.200,1.01,8.05,4.4
6535,09/24/21 05:00:00 PM,0.00,21.676,32.000,1.01,6.54,4.3
6536,09/24/21 05:30:00 PM,0.00,21.008,33.200,1.01,5.03,4.2
6537,09/24/21 06:00:00 PM,0.00,20.889,34.100,1.01,5.54,4.5
6538,09/24/21 06:30:00 PM,0.00,20.555,35.000,1.01,7.55,4.6
6539,09/24/21 07:00:00 PM,0.00,20.484,34.700,1.01,5.54,4.4
6540,09/24/21 07:30:00 PM,0.00,20.055,35.200,1.01,6.04,4.2
6541,09/24/21 08:00:00 PM,0.00,19.436,36.500,1.01,5.03,4.2
6542,09/24/21 08:30:00 PM,0.00,19.127,36.900,0.50,5.03,4.1
6543,09/24/21 09:00:00 PM,0.00,19.080,37.000,0.50,4.03,4.1
6544,09/24/21 09:30:00 PM,0.00,19.056,37.000,0.50,5.03,4.0
6545,09/24/21 10:00:00 PM,0.00,18.842,37.200,1.01,5.54,3.9
6546,09/24/21 10:30:00 PM,0.00,17.819,39.600,0.50,6.04,3.9
6547,09/24/21 11:00:00 PM,0.00,18.604,37.800,1.01,6.04,3.9
6548,09/24/21 11:30:00 PM,0.00,16.368,43.400,0.00,4.03,3.9
6549,09/25/21 12:00:00 AM,0.00,16.749,42.300,0.00,4.53,3.9
6550,09/25/21 12:30:00 AM,0.00,16.082,44.000,0.00,8.05,3.8
6551,09/25/21 01:00:00 AM,0.00,13.618,51.700,0.00,2.52,3.9
6552,09/25/21 01:30:00 AM,0.00,13.425,52.600,0.00,2.01,3.9
6553,09/25/21 02:00:00 AM,0.00,15.342,46.400,0.00,3.52,3.9
6554,09/25/21 02:30:00 AM,0.00,14.050,50.800,0.00,2.01,4.0
6555,09/25/21 03:00:00 AM,0.00,14.026,50.700,0.00,2.01,4.0
6556,09/25/21 03:30:00 AM,0.00,14.649,48.500,0.00,3.02,3.9
6557,09/25/21 04:00:00 AM,0.00,13.714,51.600,0.00,3.52,3.9
6558,09/25/21 04:30:00 AM,0.00,13.954,51.600,0.00,2.52,4.2
6559,09/25/21 05:00:00 AM,0.00,13.377,53.500,0.00,2.01,4.1
6560,09/25/21 05:30:00 AM,0.00,11.856,57.900,0.00,3.52,3.8
6561,09/25/21 06:00:00 AM,0.00,11.102,62.200,0.00,2.52,4.2
6562,09/25/21 06:30:00 AM,0.00,10.173,63.700,0.00,4.53,3.6
6563,09/25/21 07:00:00 AM,0.00,10.149,64.500,0.00,2.52,3.8
6564,09/25/21 07:30:00 AM,0.00,9.287,67.700,0.00,1.51,3.6
6565,09/25/21 08:00:00 AM,0.00,9.435,68.600,0.00,3.02,4.0
6566,09/25/21 08:30:00 AM,0.00,9.608,68.500,0.00,2.52,4.1
6567,09/25/21 09:00:00 AM,0.00,10.590,65.900,0.00,2.01,4.5
6568,09/25/21 09:30:00 AM,0.00,9.213,71.700,0.00,2.01,4.4
6569,09/25/21 10:00:00 AM,0.00,9.756,70.600,0.00,1.51,4.7
