TOA5,CR1000_newrad,63335,CPU:program_2022_newer_sensor.CR1
TIMESTAMP,RECORD,NR_Wm2,NR_Wm2_Avg
TS,RN,W/meter^2,W/meter^2
,,Smp,Avg
2022-07-04 21:00,1857,-9.47,-7.852
2022-07-04 22:00,1858,-26.92,-20.94
2022-07-04 23:00,1859,-22.69,-24.43
2022-07-05 0:00,1860,-25.93,-23.94
2022-07-05 1:00,1861,-24.69,-24.44
2022-07-05 2:00,1862,-53.86,-52.61
2022-07-05 3:00,1863,-52.86,-53.36
2022-07-05 4:00,1864,-48.89,-50.25
2022-07-05 5:00,1865,-49.38,-44.52
2022-07-05 6:00,1866,-47.39,-48.64
2022-07-05 7:00,1867,-35.17,-38.78
2022-07-05 8:00,1868,-5.487,-15.59
2022-07-05 9:00,1869,-102.3,-49.76
2022-07-05 10:00,1870,-110.2,-86.5
2022-07-05 11:00,1871,413.9,477
2022-07-05 12:00,1872,600.9,563.9
2022-07-05 13:00,1873,306.2,452
2022-07-05 14:00,1874,673.5,671.8
2022-07-05 15:00,1875,680.9,672.7
2022-07-05 16:00,1876,544.1,573
2022-07-05 17:00,1877,427.2,515.9
2022-07-05 18:00,1878,404.6,439.2
2022-07-05 19:00,1879,22.15,8.46
2022-07-05 20:00,1880,19.42,9.09
2022-07-05 21:00,1881,-43.33,-31.63
2022-07-05 22:00,1882,-67.25,-59.78
2022-07-05 23:00,1883,-69.27,-65.78
2022-07-06 0:00,1884,-68.28,-68.53
2022-07-06 1:00,1885,-67.3,-67.54
2022-07-06 2:00,1886,-64.81,-65.06
2022-07-06 3:00,1887,-63.83,-63.83
2022-07-06 4:00,1888,-62.34,-62.09
2022-07-06 5:00,1889,-45.88,-51.62
2022-07-06 6:00,1890,-51.62,-46.5
2022-07-06 7:00,1891,-44.14,-44.76
2022-07-06 8:00,1892,-33.91,-32.17
2022-07-06 9:00,1893,62.59,52.49
2022-07-06 10:00,1894,111.7,101.6
2022-07-06 11:00,1895,135.9,146.3
2022-07-06 12:00,1896,205.6,165.6
2022-07-06 13:00,1897,211.8,240.5
2022-07-06 14:00,1898,97.7,97.5
2022-07-06 15:00,1899,385.6,349.2
2022-07-06 16:00,1900,176.8,155
2022-07-06 17:00,1901,148.4,181.4
2022-07-06 18:00,1902,323.5,412.3
2022-07-06 19:00,1903,46.55,74.68
2022-07-06 20:00,1904,-22.66,11.7
2022-07-06 21:00,1905,-37.35,-34.86
2022-07-06 22:00,1906,-58.03,-54.17
2022-07-06 23:00,1907,-42.35,-48.95
2022-07-07 0:00,1908,-33.89,-40.86
2022-07-07 1:00,1909,-48.1,-47.47
2022-07-07 2:00,1910,-32.4,-35.51
2022-07-07 3:00,1911,-10.47,-15.82
2022-07-07 4:00,1912,-13.21,-13.33
2022-07-07 5:00,1913,-26.67,-25.8
2022-07-07 6:00,1914,-49.36,-51.6
2022-07-07 7:00,1915,-0.748,-9.47
2022-07-07 8:00,1916,-33.9,-39.64
2022-07-07 9:00,1917,-39.89,-10.84
2022-07-07 10:00,1918,-41.38,-44.12
2022-07-07 11:00,1919,187.2,359.5
2022-07-07 12:00,1920,166.2,247.6
2022-07-07 13:00,1921,383.3,297.5
2022-07-07 14:00,1922,631.2,492.9
2022-07-07 15:00,1923,112.3,209.2
2022-07-07 16:00,1924,108.1,-2.976
2022-07-07 17:00,1925,434.3,287.9
2022-07-07 18:00,1926,331.4,377.3
2022-07-07 19:00,1927,-26.38,-11.57
2022-07-07 20:00,1928,-21.41,78.64
2022-07-07 21:00,1929,-56.01,-24.77
2022-07-07 22:00,1930,-67.73,-67.23
2022-07-07 23:00,1931,-65.75,-66.5
2022-07-08 0:00,1932,-63.28,-62.28
2022-07-08 1:00,1933,-62.29,-63.28
2022-07-08 2:00,1934,-63.8,-63.3
2022-07-08 3:00,1935,-61.8,-62.05
2022-07-08 4:00,1936,-60.31,-60.81
2022-07-08 5:00,1937,-58.81,-60.56
2022-07-08 6:00,1938,-57.32,-58.06
2022-07-08 7:00,1939,-53.58,-52.46
2022-07-08 8:00,1940,-43.11,-41.24
2022-07-08 9:00,1941,-38.88,-32.02
2022-07-08 10:00,1942,4.486,-9.84
2022-07-08 11:00,1943,647.9,451.4
2022-07-08 12:00,1944,631.2,626.3
2022-07-08 13:00,1945,756.3,640.1
2022-07-08 14:00,1946,129.5,344.1
2022-07-08 15:00,1947,105.8,145.2
2022-07-08 16:00,1948,629.6,614.3
2022-07-08 17:00,1949,532.8,564.5
2022-07-08 18:00,1950,35.08,171.4
2022-07-08 19:00,1951,261.8,287.9
2022-07-08 20:00,1952,23.4,17.42
2022-07-08 21:00,1953,-24.9,-39.08
2022-07-08 22:00,1954,-71.73,-69.85
2022-07-08 23:00,1955,-63.78,-66.01
2022-07-09 0:00,1956,-65.27,-66.02
2022-07-09 1:00,1957,-66.79,-69.52
2022-07-09 2:00,1958,-57.57,-60.68
2022-07-09 3:00,1959,-46.86,-45.73
2022-07-09 4:00,1960,-39.89,-45.12
2022-07-09 5:00,1961,-41.38,-41.38
2022-07-09 6:00,1962,-21.44,-32.66
2022-07-09 7:00,1963,1.745,-3.365
2022-07-09 8:00,1964,16.45,9.35
2022-07-09 9:00,1965,18.94,11.71
2022-07-09 10:00,1966,37.38,35.76
2022-07-09 11:00,1967,561.6,553.7
2022-07-09 12:00,1968,642.8,649.8
2022-07-09 13:00,1969,706.7,411.6
2022-07-09 14:00,1970,711.7,667.5
2022-07-09 15:00,1971,57.99,91.5
2022-07-09 16:00,1972,465.7,282.9
2022-07-09 17:00,1973,465.1,504.5
2022-07-09 18:00,1974,140.6,322.1
2022-07-09 19:00,1975,71.15,183.1
2022-07-09 20:00,1976,-36.33,-13.69
2022-07-09 21:00,1977,-52.77,-55.26
2022-07-09 22:00,1978,-129.5,-83.7
2022-07-09 23:00,1979,-79.2,-105.2
2022-07-10 0:00,1980,-76.48,-75.48
2022-07-10 1:00,1981,-72.01,-73.37
2022-07-10 2:00,1982,-71.52,-70.65
2022-07-10 3:00,1983,-70.03,-71.27
2022-07-10 4:00,1984,-69.8,-69.67
2022-07-10 5:00,1985,-65.31,-64.19
2022-07-10 6:00,1986,-58.58,-62.2
2022-07-10 7:00,1987,-17.45,-25.05
2022-07-10 8:00,1988,15.95,12.46
2022-07-10 9:00,1989,49.85,28.91
2022-07-10 10:00,1990,-3.489,47.6
2022-07-10 11:00,1991,65.54,327.6
2022-07-10 12:00,1992,185.9,205.8
2022-07-10 13:00,1993,730.8,653.9
2022-07-10 14:00,1994,714.4,710.5
2022-07-10 15:00,1995,34.35,72.19
2022-07-10 16:00,1996,90.6,310.3
2022-07-10 17:00,1997,574,382.1
2022-07-10 18:00,1998,113.5,270.3
2022-07-10 19:00,1999,130.4,205.6
2022-07-10 20:00,2000,-32.36,45.54
2022-07-10 21:00,2001,-63.49,-36.97
2022-07-10 22:00,2002,-75.95,-66.36
2022-07-10 23:00,2003,-70.73,-72.6
2022-07-11 0:00,2004,-70.25,-70.99
2022-07-11 1:00,2005,-70.01,-70.01
2022-07-11 2:00,2006,-68.02,-69.64
2022-07-11 3:00,2007,-66.03,-69.15
2022-07-11 4:00,2008,-60.8,-65.54
2022-07-11 5:00,2009,-65.54,-64.54
2022-07-11 6:00,2010,-57.81,-61.43
2022-07-11 7:00,2011,-49.84,-51.46
2022-07-11 8:00,2012,-43.61,-47.22
2022-07-11 9:00,2013,-43.61,-40.74
2022-07-11 10:00,2014,-45.35,-44.11
2022-07-11 11:00,2015,518.8,511.5
2022-07-11 12:00,2016,596.3,579.4
2022-07-11 13:00,2017,561.2,580.3
2022-07-11 14:00,2018,654.6,635.1
2022-07-11 15:00,2019,565.8,574.8
2022-07-11 16:00,2020,501.9,529.5
2022-07-11 17:00,2021,528.6,495.1
2022-07-11 18:00,2022,350,350.9
2022-07-11 19:00,2023,201.4,239.8
2022-07-11 20:00,2024,-40.54,23.74
2022-07-11 21:00,2025,-85.6,-36.7
2022-07-11 22:00,2026,-93.3,-88.1
2022-07-11 23:00,2027,-87.9,-89.6
2022-07-12 0:00,2028,-79.91,-94.3
2022-07-12 1:00,2029,-84.9,-86.9
2022-07-12 2:00,2030,-89.9,-85.7
2022-07-12 3:00,2031,-78.94,-77.7
2022-07-12 4:00,2032,-76.95,-76.95
2022-07-12 5:00,2033,-82.9,-78.95
2022-07-12 6:00,2034,-74.97,-73.72
2022-07-12 7:00,2035,-53.05,-59.53
2022-07-12 8:00,2036,-5.231,-17.68
2022-07-12 9:00,2037,36.12,17.44
2022-07-12 10:00,2038,32.13,29.64
2022-07-12 11:00,2039,423.6,424.1
2022-07-12 12:00,2040,595.5,566.8
2022-07-12 13:00,2041,642.4,605.7
2022-07-12 14:00,2042,654.8,671.3
2022-07-12 15:00,2043,530.4,561.5
2022-07-12 16:00,2044,539.4,552.7
2022-07-12 17:00,2045,432,441.7
2022-07-12 18:00,2046,296.7,334.7
2022-07-12 19:00,2047,182.9,156.8
2022-07-12 20:00,2048,-15.16,26.47
2022-07-12 21:00,2049,-84.6,-50.99
2022-07-12 22:00,2050,-90.1,-92
2022-07-12 23:00,2051,-85.1,-86.1
2022-07-13 0:00,2052,-81.9,-81.9
2022-07-13 1:00,2053,-78.18,-78.68
2022-07-13 2:00,2054,-76.7,-77.32
2022-07-13 3:00,2055,-73.72,-73.47
2022-07-13 4:00,2056,-71.74,-72.36
2022-07-13 5:00,2057,-69.76,-70.75
2022-07-13 6:00,2058,-64.77,-65.27
2022-07-13 7:00,2059,-61.29,-52.57
2022-07-13 8:00,2060,-54.81,-56.05
2022-07-13 9:00,2061,-44.6,-46.59
2022-07-13 10:00,2062,-25.66,-33.26
2022-07-13 11:00,2063,504.5,494.6
2022-07-13 12:00,2064,518.9,508.9
2022-07-13 13:00,2065,64.92,354.3
2022-07-13 14:00,2066,-21.16,-87.3
2022-07-13 15:00,2067,239.4,385.8
2022-07-13 16:00,2068,346.2,238.2
2022-07-13 17:00,2069,156,335
2022-07-13 18:00,2070,274.2,218.1
2022-07-13 19:00,2071,100,130.2
2022-07-13 20:00,2072,-3.732,48.14
2022-07-13 21:00,2073,-75.41,-34.1
2022-07-13 22:00,2074,-77.42,-76.67
2022-07-13 23:00,2075,-81.4,-82.4
2022-07-14 0:00,2076,-73.22,-77.33
2022-07-14 1:00,2077,-77.48,-76.6
2022-07-14 2:00,2078,-73,-73.62
2022-07-14 3:00,2079,-70.77,-71.02
2022-07-14 4:00,2080,-73.02,-72.89
2022-07-14 5:00,2081,-77.02,-74.27
2022-07-14 6:00,2082,-69.55,-70.8
2022-07-14 7:00,2083,-42.88,-55.96
2022-07-14 8:00,2084,-49.11,-45.87
2022-07-14 9:00,2085,-26.67,-34.4
2022-07-14 10:00,2086,-45.62,-46.49
2022-07-14 11:00,2087,447.7,353.2
2022-07-14 12:00,2088,582.6,575.5
2022-07-14 13:00,2089,535.4,584.3
2022-07-14 14:00,2090,579.9,606.5
2022-07-14 15:00,2091,570.4,570.8
2022-07-14 16:00,2092,549.5,540.8
2022-07-14 17:00,2093,416.5,451.4
2022-07-14 18:00,2094,299.6,328.9
2022-07-14 19:00,2095,201.7,217.2
2022-07-14 20:00,2096,7.212,57.31
2022-07-14 21:00,2097,-87.8,-51.99
2022-07-14 22:00,2098,-85.9,-86.1
2022-07-14 23:00,2099,-83.4,-84.4
2022-07-15 0:00,2100,-79.94,-80.6
2022-07-15 1:00,2101,-76.71,-77.46
2022-07-15 2:00,2102,-74.48,-75.1
2022-07-15 3:00,2103,-73.24,-73.74
2022-07-15 4:00,2104,-72.76,-74.75
2022-07-15 5:00,2105,-72.27,-72.51
2022-07-15 6:00,2106,-67.78,-69.65
2022-07-15 7:00,2107,-57.32,-60.8
2022-07-15 8:00,2108,-47.35,-49.84
2022-07-15 9:00,2109,-36.13,-40.87
2022-07-15 10:00,2110,-41.12,-43.36
2022-07-15 11:00,2111,513.6,510.3
2022-07-15 12:00,2112,576.8,575.4
2022-07-15 13:00,2113,612.7,584.4
2022-07-15 14:00,2114,632.5,594.7
2022-07-15 15:00,2115,575.7,588.5
2022-07-15 16:00,2116,502.9,538
2022-07-15 17:00,2117,435.5,449.2
2022-07-15 18:00,2118,317.4,231.4
2022-07-15 19:00,2119,189.7,225.2
2022-07-15 20:00,2120,23.37,70.97
2022-07-15 21:00,2121,-80.8,-57.2
2022-07-15 22:00,2122,-86.1,-86
2022-07-15 23:00,2123,-87.6,-87.6
2022-07-16 0:00,2124,-82.9,-84
2022-07-16 1:00,2125,-77.19,-77.18
2022-07-16 2:00,2126,-75.95,-77.07
2022-07-16 3:00,2127,-75.45,-76.2
2022-07-16 4:00,2128,-72.73,-73.47
2022-07-16 5:00,2129,-68.25,-70.11
2022-07-16 6:00,2130,-65.76,-66.51
2022-07-16 7:00,2131,-61.29,-61.29
2022-07-16 8:00,2132,-51.32,-53.31
2022-07-16 9:00,2133,-44.84,-47.21
2022-07-16 10:00,2134,-61.29,-54.81
2022-07-16 11:00,2135,441.3,469.8
2022-07-16 12:00,2136,577.3,555.3
2022-07-16 13:00,2137,619.1,611.3
2022-07-16 14:00,2138,237.9,428
2022-07-16 15:00,2139,694.5,675.7
2022-07-16 16:00,2140,110.2,97
2022-07-16 17:00,2141,179.8,125.6
2022-07-16 18:00,2142,341,188.8
2022-07-16 19:00,2143,10.7,14.18
2022-07-16 20:00,2144,-17.17,-22.64
2022-07-16 21:00,2145,-58.73,-49.77
2022-07-16 22:00,2146,-78.16,-75.05
2022-07-16 23:00,2147,-74.2,-77.43
2022-07-17 0:00,2148,-62.51,-66.61
2022-07-17 1:00,2149,-28.89,-42.59
2022-07-17 2:00,2150,-46.82,-51.31
2022-07-17 3:00,2151,-52.81,-57.79
2022-07-17 4:00,2152,-25.66,-29.02
2022-07-17 5:00,2153,-27.65,-24.29
2022-07-17 6:00,2154,-37.12,-43.85
2022-07-17 7:00,2155,-10.21,-18.06
2022-07-17 8:00,2156,34.38,15.94
2022-07-17 9:00,2157,0.498,33.01
2022-07-17 10:00,2158,69.01,42.1
2022-07-17 11:00,2159,343.7,218.3
2022-07-17 12:00,2160,207.1,181.5
2022-07-17 13:00,2161,595.2,368.8
2022-07-17 14:00,2162,194.5,219.7
2022-07-17 15:00,2163,607.2,379.6
2022-07-17 16:00,2164,26.61,316.2
2022-07-17 17:00,2165,362.1,419.4
2022-07-17 18:00,2166,228.3,130.2
2022-07-17 19:00,2167,182.8,200.7
2022-07-17 20:00,2168,17.91,53.84
2022-07-17 21:00,2169,-62.7,-60.33
2022-07-17 22:00,2170,-74.67,-73.55
2022-07-17 23:00,2171,-69.97,-70.46
2022-07-18 0:00,2172,-69.49,-69.48
2022-07-18 1:00,2173,-68.25,-68.87
2022-07-18 2:00,2174,-66.77,-66.14
2022-07-18 3:00,2175,-66.03,-66.02
2022-07-18 4:00,2176,-68.03,-68.52
2022-07-18 5:00,2177,-64.54,-65.04
2022-07-18 6:00,2178,-61.8,-63.67
2022-07-18 7:00,2179,-23.42,-30.53
2022-07-18 8:00,2180,-1.246,-11.59
2022-07-18 9:00,2181,-4.486,13.96
2022-07-18 10:00,2182,36.88,27.41
2022-07-18 11:00,2183,17.94,32.14
2022-07-18 12:00,2184,114.1,82.3
2022-07-18 13:00,2185,156.9,119.8
2022-07-18 14:00,2186,412.6,289.2
2022-07-18 15:00,2187,191.9,398.3
2022-07-18 16:00,2188,59.74,-43.05
2022-07-18 17:00,2189,-14.94,-60.49
2022-07-18 18:00,2190,61.26,184.2
2022-07-18 19:00,2191,124.3,123.6
2022-07-18 20:00,2192,-14.94,59.02
2022-07-18 21:00,2193,-27.89,-7.72
2022-07-18 22:00,2194,-66.75,-64.01
2022-07-18 23:00,2195,-55.3,-61.27
2022-07-19 0:00,2196,-64.77,-67.01
2022-07-19 1:00,2197,-59.79,-61.54
2022-07-19 2:00,2198,-66.27,-65.52
2022-07-19 3:00,2199,-62.54,-63.91
2022-07-19 4:00,2200,-58.31,-59.3
2022-07-19 5:00,2201,-63.8,-66.29
2022-07-19 6:00,2202,-59.81,-61.05
2022-07-19 7:00,2203,-5.482,-29.28
2022-07-19 8:00,2204,20.43,8.6
2022-07-19 9:00,2205,-16.94,-21.43
2022-07-19 10:00,2206,32.89,7.224
2022-07-19 11:00,2207,661.5,581.4
2022-07-19 12:00,2208,693.1,674.1
2022-07-19 13:00,2209,307.5,497.6
2022-07-19 14:00,2210,738.9,421.4
2022-07-19 15:00,2211,538.7,279.5
2022-07-19 16:00,2212,526.8,384
2022-07-19 17:00,2213,532.2,518.3
2022-07-19 18:00,2214,317.3,354.1
2022-07-19 19:00,2215,215.1,229.6
2022-07-19 20:00,2216,-73.88,24.5
2022-07-19 21:00,2217,-74.65,-73.52
2022-07-19 22:00,2218,-73.43,-73.8
2022-07-19 23:00,2219,-72.45,-72.45
2022-07-20 0:00,2220,-56.03,-59.76
2022-07-20 1:00,2221,-76.46,-74.97
2022-07-20 2:00,2222,-73.49,-73.36
2022-07-20 3:00,2223,-64.54,-66.78
2022-07-20 4:00,2224,-62.55,-65.41
2022-07-20 5:00,2225,-68.04,-67.41
2022-07-20 6:00,2226,-64.81,-62.69
2022-07-20 7:00,2227,-39.64,-46.37
2022-07-20 8:00,2228,-43.62,-43.25
2022-07-20 9:00,2229,-43.38,-27.92
2022-07-20 10:00,2230,-21.68,-30.66
2022-07-20 11:00,2231,535.2,484.3
2022-07-20 12:00,2232,590.2,568.8
2022-07-20 13:00,2233,594,582.4
2022-07-20 14:00,2234,605.9,629.8
2022-07-20 15:00,2235,159.2,373.1
2022-07-20 16:00,2236,488.8,550.7
2022-07-20 17:00,2237,459.5,392.5
2022-07-20 18:00,2238,361.8,379.3
2022-07-20 19:00,2239,43.26,154.3
2022-07-20 20:00,2240,-51.23,47.36
2022-07-20 21:00,2241,-81.4,-58.71
2022-07-20 22:00,2242,-80.4,-84.6
2022-07-20 23:00,2243,-85.9,-86
2022-07-21 0:00,2244,-79.67,-79.79
2022-07-21 1:00,2245,-77.69,-78.43
2022-07-21 2:00,2246,-77.45,-79.19
2022-07-21 3:00,2247,-77.96,-77.58
2022-07-21 4:00,2248,-74.48,-75.6
2022-07-21 5:00,2249,-73.74,-73.49
2022-07-21 6:00,2250,-81.2,-74.5
2022-07-21 7:00,2251,-59.3,-65.41
2022-07-21 8:00,2252,-34.64,-41.99
2022-07-21 9:00,2253,-54.07,-53.82
2022-07-21 10:00,2254,-56.06,-53.07
2022-07-21 11:00,2255,501.7,442.3
2022-07-21 12:00,2256,559.4,547.8
2022-07-21 13:00,2257,518.1,497.1
2022-07-21 14:00,2258,645.5,601
2022-07-21 15:00,2259,468,559.7
2022-07-21 16:00,2260,456.2,461.2
2022-07-21 17:00,2261,474.5,528.9
2022-07-21 18:00,2262,279.9,130.1
2022-07-21 19:00,2263,206.1,233.4
2022-07-21 20:00,2264,14.67,66.88
2022-07-21 21:00,2265,-83.8,-54.1
2022-07-21 22:00,2266,-83.4,-85.5
2022-07-21 23:00,2267,-77.66,-81.9
2022-07-22 0:00,2268,-73.19,-71.7
2022-07-22 1:00,2269,-77.69,-76.2
2022-07-22 2:00,2270,-72.48,-74.34
2022-07-22 3:00,2271,-64.76,-65.26
2022-07-22 4:00,2272,-64.76,-65.51
2022-07-22 5:00,2273,-49.32,-58.54
2022-07-22 6:00,2274,-49.83,-57.55
2022-07-22 7:00,2275,-48.58,-57.8
2022-07-22 8:00,2276,-44.6,-39.87
2022-07-22 9:00,2277,-33.39,-37.38
2022-07-22 10:00,2278,-29.15,-30.65
2022-07-22 11:00,2279,411.3,373.9
2022-07-22 12:00,2280,527,506.5
2022-07-22 13:00,2281,112.7,63.57
2022-07-22 14:00,2282,-4.232,0.498
2022-07-22 15:00,2283,21.17,63
2022-07-22 16:00,2284,-44.58,-43.08
2022-07-22 17:00,2285,-15.44,-26.78
2022-07-22 18:00,2286,-3.488,-3.114
2022-07-22 19:00,2287,143,118.5
2022-07-22 20:00,2288,-14.7,31.26
2022-07-22 21:00,2289,-8.47,-11.46
2022-07-22 22:00,2290,-60.8,-53.57
2022-07-22 23:00,2291,-61.3,-61.55
2022-07-23 0:00,2292,-61.05,-61.18
2022-07-23 1:00,2293,-58.32,-59.07
2022-07-23 2:00,2294,-61.32,-60.08
2022-07-23 3:00,2295,-61.82,-63.82
2022-07-23 4:00,2296,-57.84,-58.08
2022-07-23 5:00,2297,-57.34,-59.33
2022-07-23 6:00,2298,-60.84,-60.59
2022-07-23 7:00,2299,-47.38,-51.49
2022-07-23 8:00,2300,-42.14,-43.76
2022-07-23 9:00,2301,-38.4,-38.4
2022-07-23 10:00,2302,-55.84,-45.25
2022-07-23 11:00,2303,495,378.5
2022-07-23 12:00,2304,587.9,568.3
2022-07-23 13:00,2305,128.2,218.6
2022-07-23 14:00,2306,138.1,131.9
2022-07-23 15:00,2307,119,113.7
2022-07-23 16:00,2308,605.4,394.4
2022-07-23 17:00,2309,90,292.3
2022-07-23 18:00,2310,1.742,14.8
2022-07-23 19:00,2311,225,234.7
2022-07-23 20:00,2312,4.481,98.3
2022-07-23 21:00,2313,-59.76,-32.37
2022-07-23 22:00,2314,-59.52,-60.89
2022-07-23 23:00,2315,-59.78,-54.55
2022-07-24 0:00,2316,-64.77,-62.28
2022-07-24 1:00,2317,-64.29,-64.53
2022-07-24 2:00,2318,-65.54,-65.66
2022-07-24 3:00,2319,-63.3,-63.8
2022-07-24 4:00,2320,-62.81,-62.81
2022-07-24 5:00,2321,-61.82,-61.07
2022-07-24 6:00,2322,-61.82,-61.32
2022-07-24 7:00,2323,-51.35,-53.72
2022-07-24 8:00,2324,-51.35,-50.86
2022-07-24 9:00,2325,-39.89,-41.38
2022-07-24 10:00,2326,-24.43,-26.92
2022-07-24 11:00,2327,447,332
2022-07-24 12:00,2328,566.5,534.1
2022-07-24 13:00,2329,609.2,588.9
2022-07-24 14:00,2330,600.3,648.4
2022-07-24 15:00,2331,39.29,355.2
2022-07-24 16:00,2332,147.7,264.6
2022-07-24 17:00,2333,203.5,135.8
2022-07-24 18:00,2334,129.8,157.7
2022-07-24 19:00,2335,208,148
2022-07-24 20:00,2336,-19.41,14.43
2022-07-24 21:00,2337,-46.79,-25.14
2022-07-24 22:00,2338,-64.97,-57.13
2022-07-24 23:00,2339,-39.34,-45.19
2022-07-25 0:00,2340,-40.59,-40.59
2022-07-25 1:00,2341,-33.62,-33.5
2022-07-25 2:00,2342,-26.9,-30.01
2022-07-25 3:00,2343,-21.92,-23.29
2022-07-25 4:00,2344,-34.87,-27.9
2022-07-25 5:00,2345,-19.18,-23.29
2022-07-25 6:00,2346,-16.94,-17.94
2022-07-25 7:00,2347,-10.47,-12.46
2022-07-25 8:00,2348,1.744,-0.747
2022-07-25 9:00,2349,63.29,43.36
2022-07-25 10:00,2350,-33.39,-34.39
2022-07-25 11:00,2351,511.7,369.5
2022-07-25 12:00,2352,562.4,552.1
2022-07-25 13:00,2353,345.8,290.1
2022-07-25 14:00,2354,576.2,348.1
2022-07-25 15:00,2355,-6.965,117.7
2022-07-25 16:00,2356,306,174.9
2022-07-25 17:00,2357,259.4,384
2022-07-25 18:00,2358,-9.21,45.65
2022-07-25 19:00,2359,-1.493,154.1
2022-07-25 20:00,2360,-16.43,-5.851
2022-07-25 21:00,2361,-19.92,-13.94
2022-07-25 22:00,2362,-28.39,-28.64
2022-07-25 23:00,2363,-25.9,-27.77
2022-07-26 0:00,2364,-31.39,-29.14
2022-07-26 1:00,2365,-34.88,-33.88
2022-07-26 2:00,2366,-21.92,-22.55
2022-07-26 3:00,2367,-25.91,-25.66
2022-07-26 4:00,2368,-21.68,-22.8
2022-07-26 5:00,2369,-30.4,-29.9
2022-07-26 6:00,2370,-21.43,-23.42
2022-07-26 7:00,2371,-10.47,-12.71
2022-07-26 8:00,2372,2.243,-0.498
2022-07-26 9:00,2373,73.25,60.42
2022-07-26 10:00,2374,100.4,75.61
2022-07-26 11:00,2375,495.8,433.1
2022-07-26 12:00,2376,506.6,553.7
2022-07-26 13:00,2377,612.5,611.4
2022-07-26 14:00,2378,97.8,98.6
2022-07-26 15:00,2379,192.6,144.2
2022-07-26 16:00,2380,533.9,309.7
2022-07-26 17:00,2381,34.82,89.2
2022-07-26 18:00,2382,251.7,188.8
2022-07-26 19:00,2383,159.7,75.86
2022-07-26 20:00,2384,10.95,62.44
2022-07-26 21:00,2385,-64.21,-47.53
2022-07-26 22:00,2386,-69.2,-68.95
2022-07-26 23:00,2387,-63.75,-64.49
2022-07-27 0:00,2388,-63.01,-63.51
2022-07-27 1:00,2389,-62.28,-62.15
2022-07-27 2:00,2390,-60.79,-61.41
2022-07-27 3:00,2391,-48.84,-44.72
2022-07-27 4:00,2392,-57.31,-57.43
2022-07-27 5:00,2393,-58.81,-57.81
2022-07-27 6:00,2394,-56.82,-57.57
2022-07-27 7:00,2395,-31.9,-42.36
2022-07-27 8:00,2396,-38.13,-40.25
2022-07-27 9:00,2397,-32.89,-34.76
2022-07-27 10:00,2398,-27.91,-26.42
2022-07-27 11:00,2399,466.1,472.5
2022-07-27 12:00,2400,542.7,549.7
2022-07-27 13:00,2401,666.4,678.6
2022-07-27 14:00,2402,714.1,703.4
2022-07-27 15:00,2403,543.1,534.2
2022-07-27 16:00,2404,424.6,238.3
2022-07-27 17:00,2405,305.2,335.8
2022-07-27 18:00,2406,273.9,266.4
2022-07-27 19:00,2407,173,174.5
2022-07-27 20:00,2408,23.37,45.49
2022-07-27 21:00,2409,-69.89,-45.76
2022-07-27 22:00,2410,-72.41,-73.15
2022-07-27 23:00,2411,-69.2,-67.2
2022-07-28 0:00,2412,-66.23,-66.6
2022-07-28 1:00,2413,-65.49,-65.24
2022-07-28 2:00,2414,-64.01,-64.25
2022-07-28 3:00,2415,-63.26,-63.39
2022-07-28 4:00,2416,-62.28,-62.15
2022-07-28 5:00,2417,-62.03,-61.91
2022-07-28 6:00,2418,-61.04,-60.67
2022-07-28 7:00,2419,-52.08,-53.94
2022-07-28 8:00,2420,-43.85,-45.35
2022-07-28 9:00,2421,-37.38,-38.87
2022-07-28 10:00,2422,-36.38,-32.14
2022-07-28 11:00,2423,470.5,466.7
2022-07-28 12:00,2424,542.3,538.1
2022-07-28 13:00,2425,607.1,587.5
2022-07-28 14:00,2426,681.5,649.1
2022-07-28 15:00,2427,604.4,637.9
2022-07-28 16:00,2428,150.1,259.3
2022-07-28 17:00,2429,369.8,441.6
2022-07-28 18:00,2430,320.1,319.1
2022-07-28 19:00,2431,193.6,199.7
2022-07-28 20:00,2432,33.81,78.8
2022-07-28 21:00,2433,-69.38,-48.61
2022-07-28 22:00,2434,-82.8,-77.36
2022-07-28 23:00,2435,-76.65,-77.76
2022-07-29 0:00,2436,-76.42,-76.67
2022-07-29 1:00,2437,-74.45,-74.81
2022-07-29 2:00,2438,-71.47,-71.71
2022-07-29 3:00,2439,-71.73,-71.48
2022-07-29 4:00,2440,-70.73,-72.73
2022-07-29 5:00,2441,-70,-70.37
2022-07-29 6:00,2442,-68.76,-70.88
2022-07-29 7:00,2443,-60.04,-61.66
2022-07-29 8:00,2444,-47.84,-49.7
2022-07-29 9:00,2445,-32.14,-37.12
2022-07-29 10:00,2446,-35.63,-33.13
2022-07-29 11:00,2447,429.9,409.6
2022-07-29 12:00,2448,509.5,495.3
2022-07-29 13:00,2449,513.6,496.5
2022-07-29 14:00,2450,612.4,587.4
2022-07-29 15:00,2451,574.5,584
2022-07-29 16:00,2452,56.17,41.88
2022-07-29 17:00,2453,192.4,129.9
2022-07-29 18:00,2454,3.232,82.8
2022-07-29 19:00,2455,-46.02,-34.82
2022-07-29 20:00,2456,-226.3,-148.2
2022-07-29 21:00,2457,-46.06,-38.96
2022-07-29 22:00,2458,-73.97,-63.26
2022-07-29 23:00,2459,-62.02,-58.91
