TOA5,CR1000_newrad,63335,CPU:program_2022_newer_sensor.CR1,Table1,,,,,,
TIMESTAMP,RECORD,NR_Wm2,NR_Wm2_Avg,,,,,,,
TS,RN,W/meter^2,W/meter^2,,,,,,,
,,Smp,Avg,,,,,,,
2022-05-29 18:00,990,51.06,41.96,,2022-05-29 18:00,990,34.59,39.03,,16.47
2022-05-29 19:00,991,-48.34,-39.99,,2022-05-29 19:00,991,-53.82,-42.76,,5.48
2022-05-29 20:00,992,-30.15,-36.63,,2022-05-29 20:00,992,-29.07,-37.24,,1.08
2022-05-29 21:00,993,-56.09,-54.84,,2022-05-29 21:00,993,-50.7,-50.46,,5.39
2022-05-29 22:00,994,-51.86,-59.71,,2022-05-29 22:00,994,-46.38,-52.03,,5.48
2022-05-29 23:00,995,-45.13,-48.87,,2022-05-29 23:00,995,-40.85,-45.66,,4.28
2022-05-30 0:00,996,-69.82,-62.46,,2022-05-30 0:00,996,-62.96,-59.71,,6.86
2022-05-30 1:00,997,-43.89,-43.64,,2022-05-30 1:00,997,-40.85,-43.25,,3.04
2022-05-30 2:00,998,-46.63,-45.13,,2022-05-30 2:00,998,-49.74,-46.98,,3.11
2022-05-30 3:00,999,-50.14,-50.38,,2022-05-30 3:00,999,-49.26,-50.1,,0.88
2022-05-30 4:00,1000,-41.9,-47.76,,2022-05-30 4:00,1000,-41.58,-46.86,,0.32
2022-05-30 5:00,1001,-30.93,-36.79,,2022-05-30 5:00,1001,-29.8,-35.57,,1.13
2022-05-30 6:00,1002,-24.69,-32.55,,2022-05-30 6:00,1002,-23.55,-31.24,,1.14
2022-05-30 7:00,1003,-8.98,-7.607,,2022-05-30 7:00,1003,-8.65,-7.69,,0.33
2022-05-30 8:00,1004,-11.97,-6.111,,2022-05-30 8:00,1004,-7.21,-2.884,,4.76
2022-05-30 9:00,1005,0.748,-1.372,,2022-05-30 9:00,1005,2.884,0.481,,2.136
2022-05-30 10:00,1006,22.45,16.34,,2022-05-30 10:00,1006,13.46,9.37,,8.99
2022-05-30 11:00,1007,35.92,15.46,,2022-05-30 11:00,1007,17.78,2.642,,18.14
2022-05-30 12:00,1008,4.488,4.488,,2022-05-30 12:00,1008,1.682,5.407,,2.806
2022-05-30 13:00,1009,40.89,97.5,,2022-05-30 13:00,1009,43.74,102.6,,2.85
2022-05-30 14:00,1010,56.6,137,,2022-05-30 14:00,1010,56.95,166.4,,0.35
2022-05-30 15:00,1011,694.7,358.6,,2022-05-30 15:00,1011,587.1,303.6,,107.6
2022-05-30 16:00,1012,131.1,79.53,,2022-05-30 16:00,1012,131.6,81.2,,0.5
2022-05-30 17:00,1013,97.7,48.74,,2022-05-30 17:00,1013,93.2,45.77,,4.5
2022-05-30 18:00,1014,-8.98,8.6,,2022-05-30 18:00,1014,-6.727,10.09,,2.253
2022-05-30 19:00,1015,-11.47,105.2,,2022-05-30 19:00,1015,-18.74,83.7,,7.27
2022-05-30 20:00,1016,-27.93,-23.94,,2022-05-30 20:00,1016,-29.8,-28.36,,1.87
2022-05-30 21:00,1017,-56.1,-45.51,,2022-05-30 21:00,1017,-54.79,-49.5,,1.31
2022-05-30 22:00,1018,-40.41,-47.13,,2022-05-30 22:00,1018,-41.34,-47.34,,0.93
2022-05-30 23:00,1019,-56.87,-54.37,,2022-05-30 23:00,1019,-56.23,-54.55,,0.64
2022-05-31 0:00,1020,-41.9,-39.41,,2022-05-31 0:00,1020,-41.81,-39.17,,0.09
2022-05-31 1:00,1021,-47.9,-42.16,,2022-05-31 1:00,1021,-46.86,-40.97,,1.04
2022-05-31 2:00,1022,-63.36,-62.62,,2022-05-31 2:00,1022,-60.57,-60.08,,2.79
2022-05-31 3:00,1023,-61.38,-61.88,,2022-05-31 3:00,1023,-58.89,-59.73,,2.49
2022-05-31 4:00,1024,-57.39,-58.88,,2022-05-31 4:00,1024,-56.25,-57.57,,1.14
2022-05-31 5:00,1025,-27.45,-32.94,,2022-05-31 5:00,1025,-25.96,-31.73,,1.49
2022-05-31 6:00,1026,-18.97,-21.46,,2022-05-31 6:00,1026,-17.07,-19.35,,1.9
2022-05-31 7:00,1027,4.491,-3.369,,2022-05-31 7:00,1027,5.529,-1.923,,1.038
2022-05-31 8:00,1028,40.17,29.82,,2022-05-31 8:00,1028,43.03,32.45,,2.86
2022-05-31 9:00,1029,78.83,73.1,,2022-05-31 9:00,1029,81.9,74.62,,3.07
2022-05-31 10:00,1030,141.7,127.1,,2022-05-31 10:00,1030,167.7,149.7,,26
2022-05-31 11:00,1031,166.6,196.7,,2022-05-31 11:00,1031,194.4,233.9,,27.8
2022-05-31 12:00,1032,256.7,440.8,,2022-05-31 12:00,1032,265.2,471.5,,8.5
2022-05-31 13:00,1033,166.4,146.3,,2022-05-31 13:00,1033,164.3,144.8,,2.1
2022-05-31 14:00,1034,73.01,111.5,,2022-05-31 14:00,1034,72.55,111.5,,0.46
2022-05-31 15:00,1035,345.6,300.9,,2022-05-31 15:00,1035,358.4,309.6,,12.8
2022-05-31 16:00,1036,163.9,199,,2022-05-31 16:00,1036,160.9,189.3,,3
2022-05-31 17:00,1037,383.1,344.1,,2022-05-31 17:00,1037,347.3,329.1,,35.8
2022-05-31 18:00,1038,76.7,85,,2022-05-31 18:00,1038,78.53,85.1,,1.83
2022-05-31 19:00,1039,3.985,100.5,,2022-05-31 19:00,1039,7.446,94.8,,3.461
2022-05-31 20:00,1040,-8.97,0.995,,2022-05-31 20:00,1040,-8.17,2.161,,0.8
2022-05-31 21:00,1041,-22.92,-18.44,,2022-05-31 21:00,1041,-21.62,-17.54,,1.3
2022-05-31 22:00,1042,-28.66,-28.28,,2022-05-31 22:00,1042,-27.15,-26.91,,1.51
2022-05-31 23:00,1043,-27.92,-28.17,,2022-05-31 23:00,1043,-25.71,-26.43,,2.21
2022-06-01 0:00,1044,-29.42,-29.04,,2022-06-01 0:00,1044,-28.6,-27.63,,0.82
2022-06-01 1:00,1045,-22.44,-23.69,,2022-06-01 1:00,1045,-21.39,-22.59,,1.05
2022-06-01 2:00,1046,-63.84,-42.39,,2022-06-01 2:00,1046,-66.32,-42.89,,2.48
2022-06-01 3:00,1047,-48.62,-53.86,,2022-06-01 3:00,1047,-48.78,-51.66,,0.16
2022-06-01 4:00,1048,-30.17,-33.04,,2022-06-01 4:00,1048,-29.56,-34.36,,0.61
2022-06-01 5:00,1049,-25.94,-27.94,,2022-06-01 5:00,1049,-23.79,-25.23,,2.15
2022-06-01 6:00,1050,-17.96,-21.2,,2022-06-01 6:00,1050,-17.3,-20.19,,0.66
2022-06-01 7:00,1051,-24.44,-28.81,,2022-06-01 7:00,1051,-21.63,-25.59,,2.81
2022-06-01 8:00,1052,0,-14.72,,2022-06-01 8:00,1052,-1.202,-14.06,,1.202
2022-06-01 9:00,1053,37.41,32.05,,2022-06-01 9:00,1053,37.97,27.15,,0.56
2022-06-01 10:00,1054,95.3,74.31,,2022-06-01 10:00,1054,78.1,66.56,,17.2
2022-06-01 11:00,1055,140.6,157.5,,2022-06-01 11:00,1055,157.1,173.5,,16.5
2022-06-01 12:00,1056,630.5,359.4,,2022-06-01 12:00,1056,649.7,370,,19.2
2022-06-01 13:00,1057,22.92,354.8,,2022-06-01 13:00,1057,2.402,332.4,,20.518
2022-06-01 14:00,1058,446.5,260.4,,2022-06-01 14:00,1058,440.1,257.6,,6.4
2022-06-01 15:00,1059,616.1,609.9,,2022-06-01 15:00,1059,568.7,596.6,,47.4
2022-06-01 16:00,1060,97.6,126.3,,2022-06-01 16:00,1060,94.9,176.1,,2.7
2022-06-01 17:00,1061,151.9,129,,2022-06-01 17:00,1061,168.4,138.8,,16.5
2022-06-01 18:00,1062,-5.479,73.23,,2022-06-01 18:00,1062,-16.33,63.53,,10.851
2022-06-01 19:00,1063,19.93,15.44,,2022-06-01 19:00,1063,24.5,19.58,,4.57
2022-06-01 20:00,1064,3.986,5.979,,2022-06-01 20:00,1064,5.766,7.327,,1.78
2022-06-01 21:00,1065,-31.89,-19.19,,2022-06-01 21:00,1065,-31.47,-19.7,,0.42
2022-06-01 22:00,1066,-43.36,-39.25,,2022-06-01 22:00,1066,-42.04,-37.72,,1.32
2022-06-01 23:00,1067,-56.34,-51.1,,2022-06-01 23:00,1067,-54.05,-47.57,,2.29
2022-06-02 0:00,1068,-66.81,-64.32,,2022-06-02 0:00,1068,-63.68,-61.51,,3.13
2022-06-02 1:00,1069,-43.39,-47.88,,2022-06-02 1:00,1069,-41.09,-44.82,,2.3
2022-06-02 2:00,1070,-48.87,-48.75,,2022-06-02 2:00,1070,-45.9,-45.9,,2.97
2022-06-02 3:00,1071,-51.88,-47.14,,2022-06-02 3:00,1071,-48.3,-44.22,,3.58
2022-06-02 4:00,1072,-41.4,-42.03,,2022-06-02 4:00,1072,-40.62,-40.74,,0.78
2022-06-02 5:00,1073,-41.65,-38.78,,2022-06-02 5:00,1073,-37.97,-35.81,,3.68
2022-06-02 6:00,1074,-27.19,-31.43,,2022-06-02 6:00,1074,-24.27,-29.2,,2.92
2022-06-02 7:00,1075,0.998,-6.984,,2022-06-02 7:00,1075,2.163,-5.527,,1.165
2022-06-02 8:00,1076,40.91,27.06,,2022-06-02 8:00,1076,43.74,29.68,,2.83
2022-06-02 9:00,1077,28.43,48.39,,2022-06-02 9:00,1077,31.72,51.9,,3.29
2022-06-02 10:00,1078,64.84,58.6,,2022-06-02 10:00,1078,69.67,63.67,,4.83
2022-06-02 11:00,1079,575.4,332.6,,2022-06-02 11:00,1079,615.8,356.1,,40.4
2022-06-02 12:00,1080,24.16,309.6,,2022-06-02 12:00,1080,26.42,321.5,,2.26
2022-06-02 13:00,1081,197.8,163.4,,2022-06-02 13:00,1081,197.6,163.5,,0.2
2022-06-02 14:00,1082,63.75,156.2,,2022-06-02 14:00,1082,60.76,154.7,,2.99
2022-06-02 15:00,1083,206.2,299.2,,2022-06-02 15:00,1083,215.9,308.4,,9.7
2022-06-02 16:00,1084,348.9,243.9,,2022-06-02 16:00,1084,269.7,207.3,,79.2
2022-06-02 17:00,1085,113.5,189,,2022-06-02 17:00,1085,105.4,179.3,,8.1
2022-06-02 18:00,1086,167.4,138.5,,2022-06-02 18:00,1086,158,132.3,,9.4
2022-06-02 19:00,1087,64.26,61.51,,2022-06-02 19:00,1087,61.97,58.6,,2.29
2022-06-02 20:00,1088,40.85,45.58,,2022-06-02 20:00,1088,40.35,44.67,,0.5
2022-06-02 21:00,1089,-28.4,-21.42,,2022-06-02 21:00,1089,-27.62,-21.5,,0.78
2022-06-02 22:00,1090,-59.05,-54.69,,2022-06-02 22:00,1090,-57.42,-52.85,,1.63
2022-06-02 23:00,1091,-67.53,-65.04,,2022-06-02 23:00,1091,-65.82,-63.3,,1.71
2022-06-03 0:00,1092,-65.81,-66.06,,2022-06-03 0:00,1092,-63.43,-63.66,,2.38
2022-06-03 1:00,1093,-65.58,-65.95,,2022-06-03 1:00,1093,-63.92,-63.8,,1.66
2022-06-03 2:00,1094,-63.34,-63.96,,2022-06-03 2:00,1094,-61.03,-61.28,,2.31
2022-06-03 3:00,1095,-63.1,-63.84,,2022-06-03 3:00,1095,-59.6,-60.32,,3.5
2022-06-03 4:00,1096,-59.86,-60.98,,2022-06-03 4:00,1096,-57.2,-58.16,,2.66
2022-06-03 5:00,1097,-57.87,-57.99,,2022-06-03 5:00,1097,-57.68,-56.47,,0.19
2022-06-03 6:00,1098,-49.64,-52.25,,2022-06-03 6:00,1098,-48.06,-49.99,,1.58
2022-06-03 7:00,1099,-43.41,-46.77,,2022-06-03 7:00,1099,-40.85,-44.7,,2.56
2022-06-03 8:00,1100,-28.44,-33.18,,2022-06-03 8:00,1100,-25.95,-29.56,,2.49
2022-06-03 9:00,1101,-19.95,-17.71,,2022-06-03 9:00,1101,-19.23,-16.82,,0.72
2022-06-03 10:00,1102,-7.982,-14.72,,2022-06-03 10:00,1102,-5.527,-14.18,,2.455
2022-06-03 11:00,1103,483.5,385.7,,2022-06-03 11:00,1103,500.2,365.6,,16.7
2022-06-03 12:00,1104,669.6,672.4,,2022-06-03 12:00,1104,699.8,658.9,,30.2
2022-06-03 13:00,1105,645.9,642.2,,2022-06-03 13:00,1105,641.9,649.8,,4
2022-06-03 14:00,1106,226.1,239.5,,2022-06-03 14:00,1106,237.7,248.3,,11.6
2022-06-03 15:00,1107,168.8,187.7,,2022-06-03 15:00,1107,170.3,190.6,,1.5
2022-06-03 16:00,1108,41.84,31.75,,2022-06-03 16:00,1108,40.83,32.54,,1.01
2022-06-03 17:00,1109,163.9,150.2,,2022-06-03 17:00,1109,165,160.4,,1.1
2022-06-03 18:00,1110,114.6,165.9,,2022-06-03 18:00,1110,121.5,159.6,,6.9
2022-06-03 19:00,1111,208.7,158.9,,2022-06-03 19:00,1111,185.7,145.2,,23
2022-06-03 20:00,1112,2.74,4.608,,2022-06-03 20:00,1112,2.882,4.563,,0.142
2022-06-03 21:00,1113,-25.91,-21.67,,2022-06-03 21:00,1113,-25.22,-20.66,,0.69
2022-06-03 22:00,1114,-53.57,-49.08,,2022-06-03 22:00,1114,-52.13,-47.33,,1.44
2022-06-03 23:00,1115,-41.37,-42.74,,2022-06-03 23:00,1115,-40.36,-41.68,,1.01
2022-06-04 0:00,1116,-43.11,-40.12,,2022-06-04 0:00,1116,-41.56,-38.44,,1.55
2022-06-04 1:00,1117,-35.65,-39.88,,2022-06-04 1:00,1117,-33.63,-38.08,,2.02
2022-06-04 2:00,1118,-28.17,-29.67,,2022-06-04 2:00,1118,-26.43,-27.87,,1.74
2022-06-04 3:00,1119,-26.43,-27.55,,2022-06-04 3:00,1119,-25.71,-26.55,,0.72
2022-06-04 4:00,1120,-31.16,-31.16,,2022-06-04 4:00,1120,-30.27,-29.79,,0.89
2022-06-04 5:00,1121,-32.92,-33.66,,2022-06-04 5:00,1121,-31.72,-31.96,,1.2
2022-06-04 6:00,1122,-22.94,-26.43,,2022-06-04 6:00,1122,-20.42,-24.87,,2.52
2022-06-04 7:00,1123,4.987,-7.231,,2022-06-04 7:00,1123,6.488,-5.527,,1.501
2022-06-04 8:00,1124,49.87,33.42,,2022-06-04 8:00,1124,50.69,34.96,,0.82
2022-06-04 9:00,1125,93.2,76.28,,2022-06-04 9:00,1125,97.8,80,,4.6
2022-06-04 10:00,1126,142.1,133.6,,2022-06-04 10:00,1126,143.9,137.7,,1.8
2022-06-04 11:00,1127,274.6,245.1,,2022-06-04 11:00,1127,284.9,255,,10.3
2022-06-04 12:00,1128,387.6,389.9,,2022-06-04 12:00,1128,435.2,425.1,,47.6
2022-06-04 13:00,1129,309.8,302.5,,2022-06-04 13:00,1129,333.8,307.6,,24
2022-06-04 14:00,1130,162.8,360.3,,2022-06-04 14:00,1130,153.7,334.3,,9.1
2022-06-04 15:00,1131,346.9,225.2,,2022-06-04 15:00,1131,343.7,221.8,,3.2
2022-06-04 16:00,1132,96.1,136.7,,2022-06-04 16:00,1132,91.7,127.5,,4.4
2022-06-04 17:00,1133,147.9,143.2,,2022-06-04 17:00,1133,147.5,143.3,,0.4
2022-06-04 18:00,1134,203.7,181.5,,2022-06-04 18:00,1134,196.5,179.4,,7.2
2022-06-04 19:00,1135,15.69,48.43,,2022-06-04 19:00,1135,26.66,48.39,,10.97
2022-06-04 20:00,1136,-37.36,-18.43,,2022-06-04 20:00,1136,-40.6,-17.54,,3.24
2022-06-04 21:00,1137,-73,-57.55,,2022-06-04 21:00,1137,-86.2,-61.98,,13.2
2022-06-04 22:00,1138,-41.36,-42.36,,2022-06-04 22:00,1138,-39.64,-40.6,,1.72
2022-06-04 23:00,1139,-20.68,-35.88,,2022-06-04 23:00,1139,-21.62,-32.19,,0.94
2022-06-05 0:00,1140,-25.92,-24.17,,2022-06-05 0:00,1140,-21.38,-21.14,,4.54
2022-06-05 1:00,1141,-18.95,-22.68,,2022-06-05 1:00,1141,-19.46,-21.02,,0.51
2022-06-05 2:00,1142,-16.45,-20.19,,2022-06-05 2:00,1142,-16.1,-18.98,,0.35
2022-06-05 3:00,1143,-14.46,-14.83,,2022-06-05 3:00,1143,-13.21,-13.45,,1.25
2022-06-05 4:00,1144,-16.7,-18.57,,2022-06-05 4:00,1144,-15.62,-17.3,,1.08
2022-06-05 5:00,1145,-19.45,-16.08,,2022-06-05 5:00,1145,-17.06,-14.42,,2.39
2022-06-05 6:00,1146,-13.72,-13.84,,2022-06-05 6:00,1146,-12.49,-12.98,,1.23
2022-06-05 7:00,1147,-5.985,-6.234,,2022-06-05 7:00,1147,-6.007,-5.286,,0.022
2022-06-05 8:00,1148,20.7,19.08,,2022-06-05 8:00,1148,20.42,19.22,,0.28
2022-06-05 9:00,1149,59.35,44.64,,2022-06-05 9:00,1149,56.94,43.84,,2.41
2022-06-05 10:00,1150,45.37,51.61,,2022-06-05 10:00,1150,29.79,42.4,,15.58
2022-06-05 11:00,1151,118.9,88.2,,2022-06-05 11:00,1151,124.2,85.3,,5.3
2022-06-05 12:00,1152,143.3,116.8,,2022-06-05 12:00,1152,143.4,105.8,,0.1
2022-06-05 13:00,1153,146.8,144.2,,2022-06-05 13:00,1153,141.7,128.9,,5.1
2022-06-05 14:00,1154,93.4,52.7,,2022-06-05 14:00,1154,108.8,70.38,,15.4
2022-06-05 15:00,1155,93.4,119.1,,2022-06-05 15:00,1155,127.8,149.1,,34.4
2022-06-05 16:00,1156,46.84,31.02,,2022-06-05 16:00,1156,37.48,28.83,,9.36
2022-06-05 17:00,1157,75.01,63.67,,2022-06-05 17:00,1157,76.4,66.07,,1.39
2022-06-05 18:00,1158,48.84,43.61,,2022-06-05 18:00,1158,52.86,44.57,,4.02
2022-06-05 19:00,1159,19.19,24.55,,2022-06-05 19:00,1159,15.62,22.7,,3.57
2022-06-05 20:00,1160,-6.479,0.374,,2022-06-05 20:00,1160,-8.65,-0.961,,2.171
2022-06-05 21:00,1161,-27.16,-28.03,,2022-06-05 21:00,1161,-28.35,-27.99,,1.19
2022-06-05 22:00,1162,-36.38,-33.14,,2022-06-05 22:00,1162,-34.83,-32.07,,1.55
2022-06-05 23:00,1163,-43.38,-35.9,,2022-06-05 23:00,1163,-45.4,-36.88,,2.02
2022-06-06 0:00,1164,-52.85,-50.48,,2022-06-06 0:00,1164,-50.93,-49.61,,1.92
2022-06-06 1:00,1165,-37.4,-47.62,,2022-06-06 1:00,1165,-36.05,-45.65,,1.35
2022-06-06 2:00,1166,-60.35,-47.25,,2022-06-06 2:00,1166,-57.91,-44.94,,2.44
2022-06-06 3:00,1167,-61.34,-60.34,,2022-06-06 3:00,1167,-58.87,-58.39,,2.47
2022-06-06 4:00,1168,-31.43,-44.64,,2022-06-06 4:00,1168,-29.56,-43.74,,1.87
2022-06-06 5:00,1169,-53.13,-46.64,,2022-06-06 5:00,1169,-49.51,-43.38,,3.62
2022-06-06 6:00,1170,-46.39,-46.39,,2022-06-06 6:00,1170,-43.5,-44.34,,2.89
2022-06-06 7:00,1171,-32.92,-38.54,,2022-06-06 7:00,1171,-30.52,-36.05,,2.4
2022-06-06 8:00,1172,13.72,5.612,,2022-06-06 8:00,1172,13.22,5.287,,0.5
2022-06-06 9:00,1173,30.17,25.81,,2022-06-06 9:00,1173,31.48,26.43,,1.31
2022-06-06 10:00,1174,138.9,105.6,,2022-06-06 10:00,1174,148.5,117.5,,9.6
2022-06-06 11:00,1175,374.9,238.7,,2022-06-06 11:00,1175,320,209.5,,54.9
2022-06-06 12:00,1176,479.9,303.9,,2022-06-06 12:00,1176,429.5,288.4,,50.4
2022-06-06 13:00,1177,189.4,182,,2022-06-06 13:00,1177,193.1,180,,3.7
2022-06-06 14:00,1178,5.481,33.39,,2022-06-06 14:00,1178,8.65,36.27,,3.169
2022-06-06 15:00,1179,13.96,7.102,,2022-06-06 15:00,1179,20.18,15.62,,6.22
2022-06-06 16:00,1180,58.81,46.97,,2022-06-06 16:00,1180,62.94,50.33,,4.13
2022-06-06 17:00,1181,43.36,21.43,,2022-06-06 17:00,1181,41.8,24.5,,1.56
2022-06-06 18:00,1182,39.87,62.8,,2022-06-06 18:00,1182,39.88,59.94,,0.01
2022-06-06 19:00,1183,16.45,21.43,,2022-06-06 19:00,1183,19.22,20.54,,2.77
2022-06-06 20:00,1184,-14.21,-6.98,,2022-06-06 20:00,1184,-16.1,-8.53,,1.89
2022-06-06 21:00,1185,-18.95,-19.44,,2022-06-06 21:00,1185,-18.26,-18.14,,0.69
2022-06-06 22:00,1186,-20.44,-19.2,,2022-06-06 22:00,1186,-18.98,-18.5,,1.46
2022-06-06 23:00,1187,-21.45,-23.44,,2022-06-06 23:00,1187,-19.47,-21.51,,1.98
2022-06-07 0:00,1188,-18.7,-17.83,,2022-06-07 0:00,1188,-17.78,-16.94,,0.92
2022-06-07 1:00,1189,-18.2,-19.08,,2022-06-07 1:00,1189,-18.5,-18.5,,0.3
2022-06-07 2:00,1190,-22.44,-23.19,,2022-06-07 2:00,1190,-19.95,-19.58,,2.49
2022-06-07 3:00,1191,-23.45,-22.07,,2022-06-07 3:00,1191,-24.27,-21.99,,0.82
2022-06-07 4:00,1192,-17.46,-18.46,,2022-06-07 4:00,1192,-15.14,-17.3,,2.32
2022-06-07 5:00,1193,-13.97,-16.96,,2022-06-07 5:00,1193,-12.74,-15.38,,1.23
2022-06-07 6:00,1194,-7.233,-8.98,,2022-06-07 6:00,1194,-6.249,-8.17,,0.984
2022-06-07 7:00,1195,-3.492,-7.233,,2022-06-07 7:00,1195,-3.605,-6.248,,0.113
2022-06-07 8:00,1196,0.748,0.748,,2022-06-07 8:00,1196,1.682,1.802,,0.934
2022-06-07 9:00,1197,40.91,30.93,,2022-06-07 9:00,1197,33.41,27.64,,7.5
2022-06-07 10:00,1198,86.6,74.95,,2022-06-07 10:00,1198,80.3,65.96,,6.3
2022-06-07 11:00,1199,153.6,174.5,,2022-06-07 11:00,1199,145.1,156.7,,8.5
2022-06-07 12:00,1200,198.9,193.2,,2022-06-07 12:00,1200,207.8,192.2,,8.9
2022-06-07 13:00,1201,146.5,411.7,,2022-06-07 13:00,1201,152,439.9,,5.5
2022-06-07 14:00,1202,282.5,284.5,,2022-06-07 14:00,1202,282.2,269,,0.3
2022-06-07 15:00,1203,127,440.4,,2022-06-07 15:00,1203,120.8,468.8,,6.2
2022-06-07 16:00,1204,222.1,189.1,,2022-06-07 16:00,1204,216.6,192.8,,5.5
2022-06-07 17:00,1205,107.1,108.8,,2022-06-07 17:00,1205,105.4,102.2,,1.7
2022-06-07 18:00,1206,112.1,123.8,,2022-06-07 18:00,1206,111.9,125.4,,0.2
2022-06-07 19:00,1207,57.04,75.47,,2022-06-07 19:00,1207,56.69,73.98,,0.35
2022-06-07 20:00,1208,50.83,37.12,,2022-06-07 20:00,1208,115.8,69.9,,64.97
2022-06-07 21:00,1209,-57.8,-54.81,,2022-06-07 21:00,1209,-56.7,-54.05,,1.1
2022-06-07 22:00,1210,-64.79,-63.05,,2022-06-07 22:00,1210,-63.18,-61.98,,1.61
2022-06-07 23:00,1211,-65.31,-65.31,,2022-06-07 23:00,1211,-62.23,-62.71,,3.08
2022-06-08 0:00,1212,-59.35,-61.58,,2022-06-08 0:00,1212,-56.23,-59.36,,3.12
2022-06-08 1:00,1213,-51.37,-55.73,,2022-06-08 1:00,1213,-49.98,-52.02,,1.39
2022-06-08 2:00,1214,-58.86,-57.11,,2022-06-08 2:00,1214,-56.72,-54.79,,2.14
2022-06-08 3:00,1215,-46.39,-52.38,,2022-06-08 3:00,1215,-44.94,-51.07,,1.45
2022-06-08 4:00,1216,-40.9,-42.65,,2022-06-08 4:00,1216,-39.41,-41.09,,1.49
2022-06-08 5:00,1217,-33.92,-33.92,,2022-06-08 5:00,1217,-32.2,-32.44,,1.72
2022-06-08 6:00,1218,-21.95,-24.44,,2022-06-08 6:00,1218,-20.91,-23.07,,1.04
2022-06-08 7:00,1219,-5.986,-7.981,,2022-06-08 7:00,1219,-5.287,-6.849,,0.699
2022-06-08 8:00,1220,17.21,8.23,,2022-06-08 8:00,1220,18.02,9.25,,0.81
2022-06-08 9:00,1221,72.09,46.14,,2022-06-08 9:00,1221,73.77,47.46,,1.68
2022-06-08 10:00,1222,157.6,132.3,,2022-06-08 10:00,1222,158.6,133,,1
2022-06-08 11:00,1223,133.4,143.6,,2022-06-08 11:00,1223,126.6,142.8,,6.8
