Date,air_temp,dni,ghi
2022-06-20T03:30:00Z,8,0,6
2022-06-20T04:00:00Z,7,0,3
2022-06-20T04:30:00Z,6,0,0
2022-06-20T05:00:00Z,6,0,0
2022-06-20T05:30:00Z,5,0,0
2022-06-20T06:00:00Z,5,0,0
2022-06-20T06:30:00Z,4,0,0
2022-06-20T07:00:00Z,4,0,0
2022-06-20T07:30:00Z,4,0,0
2022-06-20T08:00:00Z,4,0,0
2022-06-20T08:30:00Z,4,0,0
2022-06-20T09:00:00Z,4,0,0
2022-06-20T09:30:00Z,4,0,0
2022-06-20T10:00:00Z,2,0,0
2022-06-20T10:30:00Z,2,0,0
2022-06-20T11:00:00Z,2,0,0
2022-06-20T11:30:00Z,2,0,0
2022-06-20T12:00:00Z,2,0,8
2022-06-20T12:30:00Z,3,0,24
2022-06-20T13:00:00Z,4,0,35
2022-06-20T13:30:00Z,5,0,44
2022-06-20T14:00:00Z,6,0,76
2022-06-20T14:30:00Z,7,0,109
2022-06-20T15:00:00Z,7,0,116
2022-06-20T15:30:00Z,8,0,145
2022-06-20T16:00:00Z,8,125,328
2022-06-20T16:30:00Z,9,74,382
2022-06-20T17:00:00Z,10,22,396
2022-06-20T17:30:00Z,10,98,505
2022-06-20T18:00:00Z,11,4,470
2022-06-20T18:30:00Z,12,25,502
2022-06-20T19:00:00Z,12,100,535
2022-06-20T19:30:00Z,12,0,362
2022-06-20T20:00:00Z,13,112,584
2022-06-20T20:30:00Z,13,406,725
2022-06-20T21:00:00Z,13,244,642
2022-06-20T21:30:00Z,13,314,652
2022-06-20T22:00:00Z,13,372,646
2022-06-20T22:30:00Z,13,147,499
2022-06-20T23:00:00Z,12,28,416
2022-06-20T23:30:00Z,11,18,339
2022-06-21T00:00:00Z,10,0,170
2022-06-21T00:30:00Z,10,0,151
2022-06-21T01:00:00Z,9,0,96
2022-06-21T01:30:00Z,9,0,91
2022-06-21T02:00:00Z,9,0,76
2022-06-21T02:30:00Z,9,0,32
2022-06-21T03:00:00Z,9,0,39
2022-06-21T03:30:00Z,9,0,13
2022-06-21T04:00:00Z,8,0,4
2022-06-21T04:30:00Z,7,0,0
2022-06-21T05:00:00Z,6,0,0
2022-06-21T05:30:00Z,6,0,0
2022-06-21T06:00:00Z,5,0,0
2022-06-21T06:30:00Z,4,0,0
2022-06-21T07:00:00Z,4,0,0
2022-06-21T07:30:00Z,4,0,0
2022-06-21T08:00:00Z,4,0,0
2022-06-21T08:30:00Z,4,0,0
2022-06-21T09:00:00Z,4,0,0
2022-06-21T09:30:00Z,3,0,0
2022-06-21T10:00:00Z,3,0,0
2022-06-21T10:30:00Z,3,0,0
2022-06-21T11:00:00Z,3,0,0
2022-06-21T11:30:00Z,3,0,0
2022-06-21T12:00:00Z,3,0,10
2022-06-21T12:30:00Z,4,194,55
2022-06-21T13:00:00Z,5,325,114
2022-06-21T13:30:00Z,6,460,185
2022-06-21T14:00:00Z,8,721,282
2022-06-21T14:30:00Z,10,779,364
2022-06-21T15:00:00Z,11,824,447
2022-06-21T15:30:00Z,12,859,528
2022-06-21T16:00:00Z,13,885,605
2022-06-21T16:30:00Z,14,901,676
2022-06-21T17:00:00Z,14,782,705
2022-06-21T17:30:00Z,15,758,749
2022-06-21T18:00:00Z,15,805,805
2022-06-21T18:30:00Z,15,855,854
2022-06-21T19:00:00Z,16,552,770
2022-06-21T19:30:00Z,16,409,722
2022-06-21T20:00:00Z,16,701,842
2022-06-21T20:30:00Z,16,781,864
2022-06-21T21:00:00Z,16,660,806
2022-06-21T21:30:00Z,16,702,795
2022-06-21T22:00:00Z,16,468,680
2022-06-21T22:30:00Z,16,212,548
2022-06-21T23:00:00Z,16,88,459
2022-06-21T23:30:00Z,16,2,359
2022-06-22T00:00:00Z,16,0,260
2022-06-22T00:30:00Z,16,0,181
2022-06-22T01:00:00Z,16,0,117
2022-06-22T01:30:00Z,15,0,67
2022-06-22T02:00:00Z,15,0,37
2022-06-22T02:30:00Z,14,0,35
2022-06-22T03:00:00Z,13,0,10
2022-06-22T03:30:00Z,13,0,23
2022-06-22T04:00:00Z,12,0,3
2022-06-22T04:30:00Z,12,0,0
2022-06-22T05:00:00Z,12,0,0
2022-06-22T05:30:00Z,12,0,0
2022-06-22T06:00:00Z,11,0,0
2022-06-22T06:30:00Z,11,0,0
2022-06-22T07:00:00Z,11,0,0
2022-06-22T07:30:00Z,11,0,0
2022-06-22T08:00:00Z,11,0,0
2022-06-22T08:30:00Z,11,0,0
2022-06-22T09:00:00Z,10,0,0
2022-06-22T09:30:00Z,10,0,0
2022-06-22T10:00:00Z,9,0,0
2022-06-22T10:30:00Z,9,0,0
2022-06-22T11:00:00Z,8,0,0
2022-06-22T11:30:00Z,8,0,0
2022-06-22T12:00:00Z,8,0,6
2022-06-22T12:30:00Z,8,58,46
2022-06-22T13:00:00Z,8,477,123
2022-06-22T13:30:00Z,9,282,164
2022-06-22T14:00:00Z,11,256,217
2022-06-22T14:30:00Z,12,569,329
2022-06-22T15:00:00Z,13,658,412
2022-06-22T15:30:00Z,13,139,334
2022-06-22T16:00:00Z,13,34,347
2022-06-22T16:30:00Z,14,655,605
2022-06-22T17:00:00Z,15,334,557
2022-06-22T17:30:00Z,15,664,712
2022-06-22T18:00:00Z,15,728,774
2022-06-22T18:30:00Z,15,782,825
2022-06-22T19:00:00Z,15,790,852
2022-06-22T19:30:00Z,16,967,925
2022-06-22T20:00:00Z,16,969,930
2022-06-22T20:30:00Z,16,968,924
2022-06-22T21:00:00Z,16,835,864
2022-06-22T21:30:00Z,16,962,877
2022-06-22T22:00:00Z,16,821,798
2022-06-22T22:30:00Z,16,953,791
2022-06-22T23:00:00Z,15,871,714
2022-06-22T23:30:00Z,15,865,651
2022-06-23T00:00:00Z,14,796,569
2022-06-23T00:30:00Z,13,605,453
2022-06-23T01:00:00Z,13,833,433
2022-06-23T01:30:00Z,12,205,223
2022-06-23T02:00:00Z,12,246,149
2022-06-23T02:30:00Z,11,52,56
2022-06-23T03:00:00Z,11,237,88
2022-06-23T03:30:00Z,10,0,18
2022-06-23T04:00:00Z,9,0,5
2022-06-23T04:30:00Z,8,0,0
2022-06-23T05:00:00Z,8,0,0
2022-06-23T05:30:00Z,6,0,0
2022-06-23T06:00:00Z,5,0,0
2022-06-23T06:30:00Z,4,0,0
2022-06-23T07:00:00Z,4,0,0
2022-06-23T07:30:00Z,4,0,0
2022-06-23T08:00:00Z,4,0,0
2022-06-23T08:30:00Z,4,0,0
2022-06-23T09:00:00Z,4,0,0
2022-06-23T09:30:00Z,4,0,0
2022-06-23T10:00:00Z,4,0,0
2022-06-23T10:30:00Z,3,0,0
2022-06-23T11:00:00Z,3,0,0
2022-06-23T11:30:00Z,3,0,0
2022-06-23T12:00:00Z,3,0,4
2022-06-23T12:30:00Z,3,0,21
2022-06-23T13:00:00Z,4,0,42
2022-06-23T13:30:00Z,5,0,70
2022-06-23T14:00:00Z,6,0,58
2022-06-23T14:30:00Z,6,0,106
2022-06-23T15:00:00Z,7,152,304
2022-06-23T15:30:00Z,8,256,336
2022-06-23T16:00:00Z,9,753,573
2022-06-23T16:30:00Z,10,48,391
2022-06-23T17:00:00Z,10,47,323
2022-06-23T17:30:00Z,9,136,484
2022-06-23T18:00:00Z,8,381,652
2022-06-23T18:30:00Z,8,0,319
2022-06-23T19:00:00Z,8,0,395
2022-06-23T19:30:00Z,8,28,452
2022-06-23T20:00:00Z,9,124,511
2022-06-23T20:30:00Z,9,732,850
2022-06-23T21:00:00Z,7,803,860
2022-06-23T21:30:00Z,7,600,767
2022-06-23T22:00:00Z,8,649,752
2022-06-23T22:30:00Z,8,688,723
2022-06-23T23:00:00Z,8,355,565
2022-06-23T23:30:00Z,7,674,609
2022-06-24T00:00:00Z,7,663,543
2022-06-24T00:30:00Z,7,889,522
2022-06-24T01:00:00Z,7,573,387
2022-06-24T01:30:00Z,7,67,220
2022-06-24T02:00:00Z,6,0,83
2022-06-24T02:30:00Z,6,0,40
2022-06-24T03:00:00Z,6,0,13
2022-06-24T03:30:00Z,6,0,3
2022-06-24T04:00:00Z,5,0,1
2022-06-24T04:30:00Z,5,0,0
2022-06-24T05:00:00Z,4,0,0
2022-06-24T05:30:00Z,3,0,0
2022-06-24T06:00:00Z,3,0,0
2022-06-24T06:30:00Z,3,0,0
2022-06-24T07:00:00Z,2,0,0
2022-06-24T07:30:00Z,2,0,0
2022-06-24T08:00:00Z,2,0,0
2022-06-24T08:30:00Z,2,0,0
2022-06-24T09:00:00Z,2,0,0
2022-06-24T09:30:00Z,2,0,0
2022-06-24T10:00:00Z,2,0,0
2022-06-24T10:30:00Z,2,0,0
2022-06-24T11:00:00Z,2,0,0
2022-06-24T11:30:00Z,2,0,0
2022-06-24T12:00:00Z,2,0,4
2022-06-24T12:30:00Z,1,0,25
2022-06-24T13:00:00Z,1,0,38
2022-06-24T13:30:00Z,2,0,60
2022-06-24T14:00:00Z,2,0,111
2022-06-24T14:30:00Z,2,0,110
2022-06-24T15:00:00Z,2,0,89
2022-06-24T15:30:00Z,3,0,93
2022-06-24T16:00:00Z,3,0,142
2022-06-24T16:30:00Z,3,0,200
2022-06-24T17:00:00Z,3,0,297
2022-06-24T17:30:00Z,3,3,392
2022-06-24T18:00:00Z,4,0,433
2022-06-24T18:30:00Z,4,0,329
2022-06-24T19:00:00Z,5,0,396
2022-06-24T19:30:00Z,5,244,633
2022-06-24T20:00:00Z,6,339,702
2022-06-24T20:30:00Z,7,440,738
2022-06-24T21:00:00Z,8,55,534
2022-06-24T21:30:00Z,8,0,444
2022-06-24T22:00:00Z,8,0,365
2022-06-24T22:30:00Z,8,25,432
2022-06-24T23:00:00Z,8,0,357
2022-06-24T23:30:00Z,8,0,238
2022-06-25T00:00:00Z,8,0,185
2022-06-25T00:30:00Z,8,0,115
2022-06-25T01:00:00Z,8,0,121
2022-06-25T01:30:00Z,8,0,103
2022-06-25T02:00:00Z,8,0,39
2022-06-25T02:30:00Z,7,0,17
2022-06-25T03:00:00Z,6,0,4
2022-06-25T03:30:00Z,6,0,3
2022-06-25T04:00:00Z,6,0,3
2022-06-25T04:30:00Z,6,0,0
2022-06-25T05:00:00Z,5,0,0
2022-06-25T05:30:00Z,5,0,0
2022-06-25T06:00:00Z,4,0,0
2022-06-25T06:30:00Z,4,0,0
2022-06-25T07:00:00Z,2,0,0
2022-06-25T07:30:00Z,1,0,0
2022-06-25T08:00:00Z,1,0,0
2022-06-25T08:30:00Z,0,0,0
2022-06-25T09:00:00Z,0,0,0
2022-06-25T09:30:00Z,0,0,0
2022-06-25T10:00:00Z,-1,0,0
2022-06-25T10:30:00Z,-2,0,0
2022-06-25T11:00:00Z,-2,0,0
2022-06-25T11:30:00Z,-2,0,0
2022-06-25T12:00:00Z,-2,16,12
2022-06-25T12:30:00Z,-1,360,62
2022-06-25T13:00:00Z,0,400,119
2022-06-25T13:30:00Z,2,691,206
2022-06-25T14:00:00Z,4,764,287
2022-06-25T14:30:00Z,5,818,370
2022-06-25T15:00:00Z,7,860,453
2022-06-25T15:30:00Z,8,822,519
2022-06-25T16:00:00Z,8,449,495
2022-06-25T16:30:00Z,9,187,450
2022-06-25T17:00:00Z,10,259,522
2022-06-25T17:30:00Z,11,107,496
2022-06-25T18:00:00Z,12,288,620
2022-06-25T18:30:00Z,12,367,683
2022-06-25T19:00:00Z,13,845,881
2022-06-25T19:30:00Z,13,234,628
2022-06-25T20:00:00Z,13,337,705
2022-06-25T20:30:00Z,14,429,741
2022-06-25T21:00:00Z,14,175,616
2022-06-25T21:30:00Z,14,354,676
2022-06-25T22:00:00Z,15,126,508
2022-06-25T22:30:00Z,15,266,578
2022-06-25T23:00:00Z,15,273,535
2022-06-25T23:30:00Z,16,468,540
2022-06-26T00:00:00Z,16,889,597
2022-06-26T00:30:00Z,16,861,519
2022-06-26T01:00:00Z,16,705,415
2022-06-26T01:30:00Z,16,453,286
2022-06-26T02:00:00Z,15,521,244
2022-06-26T02:30:00Z,14,31,112
2022-06-26T03:00:00Z,13,5,69
2022-06-26T03:30:00Z,11,1,26
2022-06-26T04:00:00Z,10,20,8
2022-06-26T04:30:00Z,8,0,0
2022-06-26T05:00:00Z,6,0,0
2022-06-26T05:30:00Z,5,0,0
2022-06-26T06:00:00Z,4,0,0
2022-06-26T06:30:00Z,3,0,0
2022-06-26T07:00:00Z,3,0,0
2022-06-26T07:30:00Z,2,0,0
2022-06-26T08:00:00Z,2,0,0
2022-06-26T08:30:00Z,2,0,0
2022-06-26T09:00:00Z,2,0,0
2022-06-26T09:30:00Z,1,0,0
2022-06-26T10:00:00Z,1,0,0
2022-06-26T10:30:00Z,1,0,0
2022-06-26T11:00:00Z,1,0,0
2022-06-26T11:30:00Z,1,0,0
2022-06-26T12:00:00Z,1,73,15
2022-06-26T12:30:00Z,2,410,66
2022-06-26T13:00:00Z,3,591,133
2022-06-26T13:30:00Z,5,697,210
2022-06-26T14:00:00Z,7,773,292
2022-06-26T14:30:00Z,9,828,376
2022-06-26T15:00:00Z,10,869,460
2022-06-26T15:30:00Z,12,901,542
2022-06-26T16:00:00Z,13,927,621
2022-06-26T16:30:00Z,14,946,694
2022-06-26T17:00:00Z,15,959,760
2022-06-26T17:30:00Z,16,968,817
2022-06-26T18:00:00Z,16,976,865
2022-06-26T18:30:00Z,17,983,902
2022-06-26T19:00:00Z,17,988,929
2022-06-26T19:30:00Z,18,989,944
2022-06-26T20:00:00Z,18,988,947
2022-06-26T20:30:00Z,19,985,939
2022-06-26T21:00:00Z,19,981,919
2022-06-26T21:30:00Z,19,978,889
2022-06-26T22:00:00Z,20,972,849
2022-06-26T22:30:00Z,20,962,799
2022-06-26T23:00:00Z,20,948,739
2022-06-26T23:30:00Z,20,831,648
2022-06-27T00:00:00Z,20,867,589
2022-06-27T00:30:00Z,20,878,520
2022-06-27T01:00:00Z,20,841,438
2022-06-27T01:30:00Z,19,796,354
2022-06-27T02:00:00Z,18,704,268
2022-06-27T02:30:00Z,17,396,168
2022-06-27T03:00:00Z,16,28,71
2022-06-27T03:30:00Z,15,0,23
2022-06-27T04:00:00Z,15,13,8
2022-06-27T04:30:00Z,14,0,0
2022-06-27T05:00:00Z,11,0,0
2022-06-27T05:30:00Z,9,0,0
2022-06-27T06:00:00Z,7,0,0
2022-06-27T06:30:00Z,6,0,0
2022-06-27T07:00:00Z,6,0,0
2022-06-27T07:30:00Z,6,0,0
2022-06-27T08:00:00Z,6,0,0
2022-06-27T08:30:00Z,5,0,0
2022-06-27T09:00:00Z,5,0,0
2022-06-27T09:30:00Z,5,0,0
2022-06-27T10:00:00Z,4,0,0
2022-06-27T10:30:00Z,4,0,0
2022-06-27T11:00:00Z,4,0,0
2022-06-27T11:30:00Z,3,0,0
2022-06-27T12:00:00Z,3,36,13
2022-06-27T12:30:00Z,4,112,51
2022-06-27T13:00:00Z,5,499,125
2022-06-27T13:30:00Z,7,663,203
2022-06-27T14:00:00Z,9,740,283
2022-06-27T14:30:00Z,11,798,366
2022-06-27T15:00:00Z,13,844,450
2022-06-27T15:30:00Z,14,881,532
2022-06-27T16:00:00Z,15,909,610
2022-06-27T16:30:00Z,16,930,682
2022-06-27T17:00:00Z,17,945,747
2022-06-27T17:30:00Z,18,957,805
2022-06-27T18:00:00Z,19,966,853
2022-06-27T18:30:00Z,19,972,890
2022-06-27T19:00:00Z,20,771,849
2022-06-27T19:30:00Z,20,974,933
2022-06-27T20:00:00Z,20,973,937
2022-06-27T20:30:00Z,21,940,919
2022-06-27T21:00:00Z,21,885,884
2022-06-27T21:30:00Z,21,676,789
2022-06-27T22:00:00Z,21,538,711
2022-06-27T22:30:00Z,21,671,714
2022-06-27T23:00:00Z,21,469,599
2022-06-27T23:30:00Z,21,217,454
2022-06-28T00:00:00Z,21,147,379
2022-06-28T00:30:00Z,20,67,299
2022-06-28T01:00:00Z,20,189,243
2022-06-28T01:30:00Z,19,0,102
2022-06-28T02:00:00Z,18,0,80
2022-06-28T02:30:00Z,18,0,34
2022-06-28T03:00:00Z,16,0,12
2022-06-28T03:30:00Z,15,0,2
2022-06-28T04:00:00Z,13,0,0
2022-06-28T04:30:00Z,11,0,0
2022-06-28T05:00:00Z,10,0,0
2022-06-28T05:30:00Z,9,0,0
2022-06-28T06:00:00Z,9,0,0
2022-06-28T06:30:00Z,8,0,0
2022-06-28T07:00:00Z,8,0,0
2022-06-28T07:30:00Z,9,0,0
2022-06-28T08:00:00Z,10,0,0
2022-06-28T08:30:00Z,10,0,0
2022-06-28T09:00:00Z,9,0,0
2022-06-28T09:30:00Z,9,0,0
2022-06-28T10:00:00Z,9,0,0
2022-06-28T10:30:00Z,10,0,0
2022-06-28T11:00:00Z,9,0,0
2022-06-28T11:30:00Z,9,0,0
2022-06-28T12:00:00Z,9,18,11
2022-06-28T12:30:00Z,9,28,37
2022-06-28T13:00:00Z,9,16,76
2022-06-28T13:30:00Z,10,12,125
2022-06-28T14:00:00Z,10,511,248
2022-06-28T14:30:00Z,11,737,352
2022-06-28T15:00:00Z,12,787,433
2022-06-28T15:30:00Z,14,702,487
2022-06-28T16:00:00Z,14,110,365
2022-06-28T16:30:00Z,16,0,246
2022-06-28T17:00:00Z,17,0,322
2022-06-28T17:30:00Z,18,3,436
2022-06-28T18:00:00Z,18,0,441
2022-06-28T18:30:00Z,18,273,593
2022-06-28T19:00:00Z,19,70,483
2022-06-28T19:30:00Z,19,0,317
2022-06-28T20:00:00Z,19,0,335
2022-06-28T20:30:00Z,18,0,285
2022-06-28T21:00:00Z,18,77,528
2022-06-28T21:30:00Z,18,0,256
2022-06-28T22:00:00Z,18,215,536
2022-06-28T22:30:00Z,18,516,652
2022-06-28T23:00:00Z,17,273,523
2022-06-28T23:30:00Z,16,34,169
2022-06-29T00:00:00Z,15,0,26
2022-06-29T00:30:00Z,15,81,190
2022-06-29T01:00:00Z,16,0,39
2022-06-29T01:30:00Z,16,0,48
2022-06-29T02:00:00Z,15,115,175
2022-06-29T02:30:00Z,14,0,71
2022-06-29T03:00:00Z,13,0,28
2022-06-29T03:30:00Z,12,0,27
2022-06-29T04:00:00Z,10,0,4
2022-06-29T04:30:00Z,9,0,0
2022-06-29T05:00:00Z,9,0,0
2022-06-29T05:30:00Z,8,0,0
2022-06-29T06:00:00Z,8,0,0
2022-06-29T06:30:00Z,7,0,0
2022-06-29T07:00:00Z,7,0,0
2022-06-29T07:30:00Z,6,0,0
2022-06-29T08:00:00Z,6,0,0
2022-06-29T08:30:00Z,6,0,0
2022-06-29T09:00:00Z,5,0,0
2022-06-29T09:30:00Z,5,0,0
2022-06-29T10:00:00Z,5,0,0
2022-06-29T10:30:00Z,5,0,0
2022-06-29T11:00:00Z,5,0,0
2022-06-29T11:30:00Z,5,0,0
2022-06-29T12:00:00Z,6,0,8
2022-06-29T12:30:00Z,6,45,44
2022-06-29T13:00:00Z,6,18,79
2022-06-29T13:30:00Z,7,0,78
2022-06-29T14:00:00Z,7,0,118
2022-06-29T14:30:00Z,8,0,79
2022-06-29T15:00:00Z,9,0,57
2022-06-29T15:30:00Z,9,0,153
2022-06-29T16:00:00Z,9,0,233
2022-06-29T16:30:00Z,9,0,323
2022-06-29T17:00:00Z,9,85,453
2022-06-29T17:30:00Z,9,434,637
2022-06-29T18:00:00Z,10,623,741
2022-06-29T18:30:00Z,11,463,713
2022-06-29T19:00:00Z,12,117,582
2022-06-29T19:30:00Z,12,465,750
2022-06-29T20:00:00Z,13,681,836
2022-06-29T20:30:00Z,13,792,868
2022-06-29T21:00:00Z,13,682,813
2022-06-29T21:30:00Z,13,497,721
2022-06-29T22:00:00Z,12,307,623
2022-06-29T22:30:00Z,12,537,667
2022-06-29T23:00:00Z,12,716,675
2022-06-29T23:30:00Z,12,549,573
2022-06-30T00:00:00Z,12,180,396
2022-06-30T00:30:00Z,12,0,209
2022-06-30T01:00:00Z,12,0,184
2022-06-30T01:30:00Z,12,0,116
2022-06-30T02:00:00Z,11,0,22
2022-06-30T02:30:00Z,10,0,6
2022-06-30T03:00:00Z,10,0,4
2022-06-30T03:30:00Z,9,0,2
2022-06-30T04:00:00Z,8,0,2
2022-06-30T04:30:00Z,8,0,0
2022-06-30T05:00:00Z,7,0,0
2022-06-30T05:30:00Z,6,0,0
2022-06-30T06:00:00Z,6,0,0
2022-06-30T06:30:00Z,6,0,0
2022-06-30T07:00:00Z,5,0,0
2022-06-30T07:30:00Z,5,0,0
2022-06-30T08:00:00Z,5,0,0
2022-06-30T08:30:00Z,5,0,0
2022-06-30T09:00:00Z,5,0,0
2022-06-30T09:30:00Z,5,0,0
2022-06-30T10:00:00Z,5,0,0
2022-06-30T10:30:00Z,5,0,0
2022-06-30T11:00:00Z,4,0,0
2022-06-30T11:30:00Z,4,0,0
2022-06-30T12:00:00Z,4,31,11
2022-06-30T12:30:00Z,5,228,53
2022-06-30T13:00:00Z,6,457,117
2022-06-30T13:30:00Z,7,599,192
2022-06-30T14:00:00Z,8,688,272
2022-06-30T14:30:00Z,9,755,354
2022-06-30T15:00:00Z,10,806,437
2022-06-30T15:30:00Z,10,674,480
2022-06-30T16:00:00Z,11,420,478
2022-06-30T16:30:00Z,12,2,357
2022-06-30T17:00:00Z,12,196,491
2022-06-30T17:30:00Z,13,556,676
2022-06-30T18:00:00Z,13,549,711
2022-06-30T18:30:00Z,13,293,637
2022-06-30T19:00:00Z,14,327,676
2022-06-30T19:30:00Z,14,92,526
2022-06-30T20:00:00Z,15,346,698
2022-06-30T20:30:00Z,15,138,602
2022-06-30T21:00:00Z,15,71,556
2022-06-30T21:30:00Z,15,13,508
2022-06-30T22:00:00Z,16,0,451
2022-06-30T22:30:00Z,16,0,395
2022-06-30T23:00:00Z,16,91,464
2022-06-30T23:30:00Z,16,160,450
2022-07-01T00:00:00Z,17,43,362
2022-07-01T00:30:00Z,16,20,252
2022-07-01T01:00:00Z,16,0,126
2022-07-01T01:30:00Z,15,0,70
2022-07-01T02:00:00Z,15,0,85
2022-07-01T02:30:00Z,14,0,20
2022-07-01T03:00:00Z,13,0,22
2022-07-01T03:30:00Z,12,0,13
2022-07-01T04:00:00Z,10,0,2
2022-07-01T04:30:00Z,10,0,0
2022-07-01T05:00:00Z,10,0,0
2022-07-01T05:30:00Z,9,0,0
2022-07-01T06:00:00Z,7,0,0
2022-07-01T06:30:00Z,6,0,0
2022-07-01T07:00:00Z,6,0,0
2022-07-01T07:30:00Z,6,0,0
2022-07-01T08:00:00Z,6,0,0
2022-07-01T08:30:00Z,6,0,0
2022-07-01T09:00:00Z,5,0,0
2022-07-01T09:30:00Z,5,0,0
2022-07-01T10:00:00Z,5,0,0
2022-07-01T10:30:00Z,5,0,0
2022-07-01T11:00:00Z,5,0,0
2022-07-01T11:30:00Z,5,0,0
2022-07-01T12:00:00Z,5,0,8
2022-07-01T12:30:00Z,5,0,35
2022-07-01T13:00:00Z,6,10,79
2022-07-01T13:30:00Z,7,212,152
2022-07-01T14:00:00Z,9,430,238
2022-07-01T14:30:00Z,11,258,271
2022-07-01T15:00:00Z,12,24,248
2022-07-01T15:30:00Z,13,36,301
2022-07-01T16:00:00Z,14,94,384
2022-07-01T16:30:00Z,15,131,443
2022-07-01T17:00:00Z,16,230,524
2022-07-01T17:30:00Z,16,489,659
2022-07-01T18:00:00Z,17,445,679
2022-07-01T18:30:00Z,17,319,656
2022-07-01T19:00:00Z,18,43,524
2022-07-01T19:30:00Z,18,122,595
2022-07-01T20:00:00Z,18,167,623
2022-07-01T20:30:00Z,17,84,518
2022-07-01T21:00:00Z,17,0,289
2022-07-01T21:30:00Z,16,16,421
2022-07-01T22:00:00Z,15,61,491
2022-07-01T22:30:00Z,14,51,467
2022-07-01T23:00:00Z,15,0,282
2022-07-01T23:30:00Z,15,0,206
2022-07-02T00:00:00Z,15,0,109
2022-07-02T00:30:00Z,15,0,171
2022-07-02T01:00:00Z,15,0,141
2022-07-02T01:30:00Z,15,58,219
2022-07-02T02:00:00Z,14,0,85
2022-07-02T02:30:00Z,13,0,37
2022-07-02T03:00:00Z,12,0,19
2022-07-02T03:30:00Z,11,0,8
2022-07-02T04:00:00Z,9,0,2
2022-07-02T04:30:00Z,8,0,0
2022-07-02T05:00:00Z,8,0,0
2022-07-02T05:30:00Z,7,0,0
2022-07-02T06:00:00Z,7,0,0
2022-07-02T06:30:00Z,7,0,0
2022-07-02T07:00:00Z,8,0,0
2022-07-02T07:30:00Z,8,0,0
2022-07-02T08:00:00Z,7,0,0
2022-07-02T08:30:00Z,7,0,0
2022-07-02T09:00:00Z,6,0,0
2022-07-02T09:30:00Z,6,0,0
2022-07-02T10:00:00Z,7,0,0
2022-07-02T10:30:00Z,8,0,0
2022-07-02T11:00:00Z,7,0,0
2022-07-02T11:30:00Z,7,0,0
2022-07-02T12:00:00Z,7,0,5
2022-07-02T12:30:00Z,7,5,26
2022-07-02T13:00:00Z,7,142,91
2022-07-02T13:30:00Z,8,145,141
2022-07-02T14:00:00Z,8,19,152
2022-07-02T14:30:00Z,9,0,173
2022-07-02T15:00:00Z,9,0,185
2022-07-02T15:30:00Z,10,0,245
2022-07-02T16:00:00Z,11,50,342
2022-07-02T16:30:00Z,12,249,481
2022-07-02T17:00:00Z,13,454,596
2022-07-02T17:30:00Z,14,462,642
2022-07-02T18:00:00Z,14,509,697
2022-07-02T18:30:00Z,15,347,665
2022-07-02T19:00:00Z,15,89,565
2022-07-02T19:30:00Z,14,40,540
2022-07-02T20:00:00Z,14,9,491
2022-07-02T20:30:00Z,13,0,415
2022-07-02T21:00:00Z,12,0,365
2022-07-02T21:30:00Z,12,0,332
2022-07-02T22:00:00Z,12,0,302
2022-07-02T22:30:00Z,12,0,148
2022-07-02T23:00:00Z,12,0,117
2022-07-02T23:30:00Z,12,0,96
2022-07-03T00:00:00Z,12,0,78
2022-07-03T00:30:00Z,11,0,47
2022-07-03T01:00:00Z,11,0,17
2022-07-03T01:30:00Z,10,0,18
2022-07-03T02:00:00Z,10,0,10
2022-07-03T02:30:00Z,10,0,5
2022-07-03T03:00:00Z,9,0,3
2022-07-03T03:30:00Z,9,0,1
2022-07-03T04:00:00Z,8,0,1
2022-07-03T04:30:00Z,8,0,0
2022-07-03T05:00:00Z,8,0,0
2022-07-03T05:30:00Z,8,0,0
2022-07-03T06:00:00Z,7,0,0
2022-07-03T06:30:00Z,7,0,0
2022-07-03T07:00:00Z,7,0,0
2022-07-03T07:30:00Z,7,0,0
2022-07-03T08:00:00Z,6,0,0
2022-07-03T08:30:00Z,6,0,0
2022-07-03T09:00:00Z,6,0,0
2022-07-03T09:30:00Z,6,0,0
2022-07-03T10:00:00Z,6,0,0
2022-07-03T10:30:00Z,6,0,0
2022-07-03T11:00:00Z,6,0,0
2022-07-03T11:30:00Z,6,0,0
2022-07-03T12:00:00Z,6,0,3
2022-07-03T12:30:00Z,6,0,9
2022-07-03T13:00:00Z,6,0,17
2022-07-03T13:30:00Z,7,0,19
2022-07-03T14:00:00Z,7,0,36
2022-07-03T14:30:00Z,7,0,96
2022-07-03T15:00:00Z,7,0,88
2022-07-03T15:30:00Z,7,0,109
2022-07-03T16:00:00Z,7,0,176
2022-07-03T16:30:00Z,8,0,227
2022-07-03T17:00:00Z,8,0,234
2022-07-03T17:30:00Z,8,0,256
2022-07-03T18:00:00Z,8,0,308
2022-07-03T18:30:00Z,8,0,311
2022-07-03T19:00:00Z,8,0,266
2022-07-03T19:30:00Z,8,0,237
2022-07-03T20:00:00Z,9,0,225
2022-07-03T20:30:00Z,9,0,221
2022-07-03T21:00:00Z,9,0,228
2022-07-03T21:30:00Z,9,0,233
2022-07-03T22:00:00Z,9,0,218
2022-07-03T22:30:00Z,9,0,182
2022-07-03T23:00:00Z,9,0,132
2022-07-03T23:30:00Z,9,0,90
