TOA5,CR1000,CR1000,70315
TIMESTAMP,RECORD,NR_Wm2,NR_Wm2_Avg
TS,RN,W/meter^2,W/meter^2
,,Smp,Avg
2021-07-11 6:30,7624,-42.6,-42.6
2021-07-11 7:00,7625,-41.86,-41.86
2021-07-11 7:30,7626,-37.88,-37.88
2021-07-11 8:00,7627,-33.39,-33.39
2021-07-11 8:30,7628,-44.85,-44.85
2021-07-11 9:00,7629,-21.93,-21.93
2021-07-11 9:30,7630,-24.42,-24.42
2021-07-11 10:00,7631,45.36,45.36
2021-07-11 10:30,7632,192.6,192.6
2021-07-11 11:00,7633,3.487,3.487
2021-07-11 11:30,7634,254.6,254.6
2021-07-11 12:00,7635,86.4,86.4
2021-07-11 12:30,7636,9.21,9.21
2021-07-11 13:00,7637,29.87,29.87
2021-07-11 13:30,7638,116,116
2021-07-11 14:00,7639,557.8,557.8
2021-07-11 14:30,7640,421.2,421.2
2021-07-11 15:00,7641,588.6,588.6
2021-07-11 15:30,7642,49.96,49.96
2021-07-11 16:00,7643,523.1,523.1
2021-07-11 16:30,7644,42.01,42.01
2021-07-11 17:00,7645,-13.42,-13.42
2021-07-11 17:30,7646,18.9,18.9
2021-07-11 18:00,7647,-17.16,-17.16
2021-07-11 18:30,7648,12.93,12.93
2021-07-11 19:00,7649,240.3,240.3
2021-07-11 19:30,7650,152.3,152.3
2021-07-11 20:00,7651,51.75,51.75
2021-07-11 20:30,7652,12.19,12.19
2021-07-11 21:00,7653,-54.25,-54.25
2021-07-11 21:30,7654,-59,-59
2021-07-11 22:00,7655,-70.97,-70.97
2021-07-11 22:30,7656,-68.48,-68.48
2021-07-11 23:00,7657,-67,-67
2021-07-11 23:30,7658,-65.76,-65.76
2021-07-12 0:00,7659,-66.27,-66.27
2021-07-12 0:30,7660,-66.52,-66.52
2021-07-12 1:00,7661,-67.02,-67.02
2021-07-12 1:30,7662,-65.53,-65.53
2021-07-12 2:00,7663,-66.04,-66.04
2021-07-12 2:30,7664,-64.8,-64.8
2021-07-12 3:00,7665,-63.81,-63.81
2021-07-12 3:30,7666,-66.3,-66.3
2021-07-12 4:00,7667,-62.56,-62.56
2021-07-12 4:30,7668,-68.79,-68.79
2021-07-12 5:00,7669,-63.8,-63.8
2021-07-12 5:30,7670,-62.31,-62.31
2021-07-12 6:00,7671,-60.82,-60.82
2021-07-12 6:30,7672,-51.35,-51.35
2021-07-12 7:00,7673,-44.37,-44.37
2021-07-12 7:30,7674,-36.64,-36.64
2021-07-12 8:00,7675,-23.93,-23.93
2021-07-12 8:30,7676,-14.7,-14.7
2021-07-12 9:00,7677,12.96,12.96
2021-07-12 9:30,7678,52.33,52.33
2021-07-12 10:00,7679,-9.47,-9.47
2021-07-12 10:30,7680,441.2,441.2
2021-07-12 11:00,7681,455.6,455.6
2021-07-12 11:30,7682,495.7,495.7
2021-07-12 12:00,7683,536.7,536.7
2021-07-12 12:30,7684,523.6,523.6
2021-07-12 13:00,7685,507.6,507.6
2021-07-12 13:30,7686,535.7,535.7
2021-07-12 14:00,7687,600.9,600.9
2021-07-12 14:30,7688,558.4,558.4
2021-07-12 15:00,7689,553.4,553.4
2021-07-12 15:30,7690,457.6,457.6
2021-07-12 16:00,7691,421.5,421.5
2021-07-12 16:30,7692,433.7,433.7
2021-07-12 17:00,7693,322,322
2021-07-12 17:30,7694,389.6,389.6
2021-07-12 18:00,7695,-26.34,-26.34
2021-07-12 18:30,7696,260.8,260.8
2021-07-12 19:00,7697,105,105
2021-07-12 19:30,7698,-42.3,-42.3
2021-07-12 20:00,7699,31.36,31.36
2021-07-12 20:30,7700,-47.78,-47.78
2021-07-12 21:00,7701,-23.65,-23.65
2021-07-12 21:30,7702,-50.53,-50.53
2021-07-12 22:00,7703,-74.2,-74.2
2021-07-12 22:30,7704,-65.24,-65.24
2021-07-12 23:00,7705,-67.75,-67.75
2021-07-12 23:30,7706,-72.25,-72.25
2021-07-13 0:00,7707,-66.27,-66.27
2021-07-13 0:30,7708,-60.29,-60.29
2021-07-13 1:00,7709,-68.77,-68.77
2021-07-13 1:30,7710,-67.78,-67.78
2021-07-13 2:00,7711,-71.28,-71.28
2021-07-13 2:30,7712,-68.29,-68.29
2021-07-13 3:00,7713,-71.28,-71.28
2021-07-13 3:30,7714,-63.3,-63.3
2021-07-13 4:00,7715,-64.8,-64.8
2021-07-13 4:30,7716,-70.28,-70.28
2021-07-13 5:00,7717,-60.82,-60.82
2021-07-13 5:30,7718,-66.55,-66.55
2021-07-13 6:00,7719,-63.82,-63.82
2021-07-13 6:30,7720,-58.84,-58.84
2021-07-13 7:00,7721,-46.87,-46.87
2021-07-13 7:30,7722,-42.13,-42.13
2021-07-13 8:00,7723,-31.91,-31.91
2021-07-13 8:30,7724,-26.92,-26.92
2021-07-13 9:00,7725,-21.43,-21.43
2021-07-13 9:30,7726,-27.42,-27.42
2021-07-13 10:00,7727,-26.91,-26.91
2021-07-13 10:30,7728,352.6,352.6
2021-07-13 11:00,7729,414.1,414.1
2021-07-13 11:30,7730,489.8,489.8
2021-07-13 12:00,7731,514.1,514.1
2021-07-13 12:30,7732,454.3,454.3
2021-07-13 13:00,7733,536.2,536.2
2021-07-13 13:30,7734,520.4,520.4
2021-07-13 14:00,7735,570.3,570.3
2021-07-13 14:30,7736,-11.18,-11.18
2021-07-13 15:00,7737,-27.34,-27.34
2021-07-13 15:30,7738,34.33,34.33
2021-07-13 16:00,7739,453,453
2021-07-13 16:30,7740,476.2,476.2
2021-07-13 17:00,7741,451.6,451.6
2021-07-13 17:30,7742,402.5,402.5
2021-07-13 18:00,7743,265.8,265.8
2021-07-13 18:30,7744,228.7,228.7
2021-07-13 19:00,7745,141.2,141.2
2021-07-13 19:30,7746,119.1,119.1
2021-07-13 20:00,7747,36.82,36.82
2021-07-13 20:30,7748,-10.95,-10.95
2021-07-13 21:00,7749,-45.3,-45.3
2021-07-13 21:30,7750,-49.29,-49.29
2021-07-13 22:00,7751,-52.79,-52.79
2021-07-13 22:30,7752,-57.77,-57.77
2021-07-13 23:00,7753,-64.26,-64.26
2021-07-13 23:30,7754,-63.27,-63.27
2021-07-14 0:00,7755,-63.76,-63.76
2021-07-14 0:30,7756,-64.78,-64.78
2021-07-14 1:00,7757,-64.78,-64.78
2021-07-14 1:30,7758,-59.8,-59.8
2021-07-14 2:00,7759,-58.3,-58.3
2021-07-14 2:30,7760,-61.54,-61.54
2021-07-14 3:00,7761,-60.8,-60.8
2021-07-14 3:30,7762,-63.79,-63.79
2021-07-14 4:00,7763,-62.81,-62.81
2021-07-14 4:30,7764,-60.81,-60.81
2021-07-14 5:00,7765,-60.56,-60.56
2021-07-14 5:30,7766,-61.31,-61.31
2021-07-14 6:00,7767,-58.32,-58.32
2021-07-14 6:30,7768,-52.09,-52.09
2021-07-14 7:00,7769,-45.36,-45.36
2021-07-14 7:30,7770,-34.39,-34.39
2021-07-14 8:00,7771,-29.91,-29.91
2021-07-14 8:30,7772,-15.45,-15.45
2021-07-14 9:00,7773,21.43,21.43
2021-07-14 9:30,7774,23.17,23.17
2021-07-14 10:00,7775,37.87,37.87
2021-07-14 10:30,7776,277,277
2021-07-14 11:00,7777,311.2,311.2
2021-07-14 11:30,7778,338.7,338.7
2021-07-14 12:00,7779,393.7,393.7
2021-07-14 12:30,7780,398.8,398.8
2021-07-14 13:00,7781,440.4,440.4
2021-07-14 13:30,7782,495.8,495.8
2021-07-14 14:00,7783,504.4,504.4
2021-07-14 14:30,7784,468.6,468.6
2021-07-14 15:00,7785,520.5,520.5
2021-07-14 15:30,7786,483.5,483.5
2021-07-14 16:00,7787,427.6,427.6
2021-07-14 16:30,7788,269.9,269.9
2021-07-14 17:00,7789,62.63,62.63
2021-07-14 17:30,7790,190.4,190.4
2021-07-14 18:00,7791,192.9,192.9
2021-07-14 18:30,7792,20.14,20.14
2021-07-14 19:00,7793,124.3,124.3
2021-07-14 19:30,7794,53.96,53.96
2021-07-14 20:00,7795,-1.741,-1.741
2021-07-14 20:30,7796,-43.29,-43.29
2021-07-14 21:00,7797,-60.22,-60.22
2021-07-14 21:30,7798,-68.19,-68.19
2021-07-14 22:00,7799,-69.7,-69.7
2021-07-14 22:30,7800,-71.2,-71.2
2021-07-14 23:00,7801,-69.72,-69.72
2021-07-14 23:30,7802,-70.22,-70.22
2021-07-15 0:00,7803,-68.73,-68.73
2021-07-15 0:30,7804,-68.5,-68.5
2021-07-15 1:00,7805,-69,-69
2021-07-15 1:30,7806,-67,-67
2021-07-15 2:00,7807,-65.26,-65.26
2021-07-15 2:30,7808,-65.03,-65.03
2021-07-15 3:00,7809,-68.77,-68.77
2021-07-15 3:30,7810,-63.04,-63.04
2021-07-15 4:00,7811,-61.04,-61.04
2021-07-15 4:30,7812,-60.79,-60.79
2021-07-15 5:00,7813,-61.29,-61.29
2021-07-15 5:30,7814,-65.04,-65.04
2021-07-15 6:00,7815,-58.31,-58.31
2021-07-15 6:30,7816,-55.57,-55.57
2021-07-15 7:00,7817,-38.63,-38.63
2021-07-15 7:30,7818,-25.92,-25.92
2021-07-15 8:00,7819,-19.94,-19.94
2021-07-15 8:30,7820,-9.22,-9.22
2021-07-15 9:00,7821,11.96,11.96
2021-07-15 9:30,7822,11.96,11.96
2021-07-15 10:00,7823,17.93,17.93
2021-07-15 10:30,7824,344.7,344.7
2021-07-15 11:00,7825,382.4,382.4
2021-07-15 11:30,7826,402.4,402.4
2021-07-15 12:00,7827,471.5,471.5
2021-07-15 12:30,7828,519.2,519.2
2021-07-15 13:00,7829,507.4,507.4
2021-07-15 13:30,7830,549.2,549.2
2021-07-15 14:00,7831,504.2,504.2
2021-07-15 14:30,7832,427.3,427.3
2021-07-15 15:00,7833,553.6,553.6
2021-07-15 15:30,7834,449.5,449.5
2021-07-15 16:00,7835,473.3,473.3
2021-07-15 16:30,7836,377.9,377.9
2021-07-15 17:00,7837,293.2,293.2
2021-07-15 17:30,7838,304.6,304.6
2021-07-15 18:00,7839,247.5,247.5
2021-07-15 18:30,7840,190.4,190.4
2021-07-15 19:00,7841,127.8,127.8
2021-07-15 19:30,7842,51.21,51.21
2021-07-15 20:00,7843,-9.2,-9.2
2021-07-15 20:30,7844,-44.52,-44.52
2021-07-15 21:00,7845,-61.45,-61.45
2021-07-15 21:30,7846,-71.42,-71.42
2021-07-15 22:00,7847,-71.42,-71.42
2021-07-15 22:30,7848,-67.46,-67.46
2021-07-15 23:00,7849,-66.71,-66.71
2021-07-15 23:30,7850,-61.49,-61.49
2021-07-16 0:00,7851,-60.26,-60.26
2021-07-16 0:30,7852,-46.32,-46.32
2021-07-16 1:00,7853,-47.56,-47.56
2021-07-16 1:30,7854,-37.1,-37.1
2021-07-16 2:00,7855,-29.13,-29.13
2021-07-16 2:30,7856,-31.62,-31.62
2021-07-16 3:00,7857,-39.09,-39.09
2021-07-16 3:30,7858,-35.36,-35.36
2021-07-16 4:00,7859,-34.12,-34.12
2021-07-16 4:30,7860,-51.06,-51.06
2021-07-16 5:00,7861,-46.33,-46.33
2021-07-16 5:30,7862,-46.58,-46.58
2021-07-16 6:00,7863,-37.61,-37.61
2021-07-16 6:30,7864,-24.66,-24.66
2021-07-16 7:00,7865,-22.17,-22.17
2021-07-16 7:30,7866,-20.43,-20.43
2021-07-16 8:00,7867,15.7,15.7
2021-07-16 8:30,7868,15.44,15.44
2021-07-16 9:00,7869,24.91,24.91
2021-07-16 9:30,7870,17.68,17.68
2021-07-16 10:00,7871,38.85,38.85
2021-07-16 10:30,7872,355.6,355.6
2021-07-16 11:00,7873,389.8,389.8
2021-07-16 11:30,7874,443.2,443.2
2021-07-16 12:00,7875,487.3,487.3
2021-07-16 12:30,7876,427,427
2021-07-16 13:00,7877,491.1,491.1
2021-07-16 13:30,7878,478.1,478.1
2021-07-16 14:00,7879,471.5,471.5
2021-07-16 14:30,7880,418.3,418.3
2021-07-16 15:00,7881,429.8,429.8
2021-07-16 15:30,7882,389.1,389.1
2021-07-16 16:00,7883,364.8,364.8
2021-07-16 16:30,7884,359.3,359.3
2021-07-16 17:00,7885,162.5,162.5
2021-07-16 17:30,7886,189.4,189.4
2021-07-16 18:00,7887,222,222
2021-07-16 18:30,7888,173,173
2021-07-16 19:00,7889,-36.8,-36.8
2021-07-16 19:30,7890,-48.51,-48.51
2021-07-16 20:00,7891,20.65,20.65
2021-07-16 20:30,7892,-13.69,-13.69
2021-07-16 21:00,7893,-61.47,-61.47
2021-07-16 21:30,7894,-72.43,-72.43
2021-07-16 22:00,7895,-72.69,-72.69
2021-07-16 22:30,7896,-71.96,-71.96
2021-07-16 23:00,7897,-67.48,-67.48
2021-07-16 23:30,7898,-66.99,-66.99
2021-07-17 0:00,7899,-66.75,-66.75
2021-07-17 0:30,7900,-65.51,-65.51
2021-07-17 1:00,7901,-66.75,-66.75
2021-07-17 1:30,7902,-69,-69
2021-07-17 2:00,7903,-66.02,-66.02
2021-07-17 2:30,7904,-68.52,-68.52
2021-07-17 3:00,7905,-69.02,-69.02
2021-07-17 3:30,7906,-70.01,-70.01
2021-07-17 4:00,7907,-70.51,-70.51
2021-07-17 4:30,7908,-67.28,-67.28
2021-07-17 5:00,7909,-66.04,-66.04
2021-07-17 5:30,7910,-60.06,-60.06
2021-07-17 6:00,7911,-56.82,-56.82
2021-07-17 6:30,7912,-49.35,-49.35
2021-07-17 7:00,7913,-56.08,-56.08
2021-07-17 7:30,7914,-54.33,-54.33
2021-07-17 8:00,7915,-49.6,-49.6
2021-07-17 8:30,7916,-24.42,-24.42
2021-07-17 9:00,7917,5.981,5.981
2021-07-17 9:30,7918,1.744,1.744
2021-07-17 10:00,7919,-13.45,-13.45
2021-07-17 10:30,7920,481.4,481.4
2021-07-17 11:00,7921,477.6,477.6
2021-07-17 11:30,7922,504.4,504.4
2021-07-17 12:00,7923,560.1,560.1
2021-07-17 12:30,7924,517.2,517.2
2021-07-17 13:00,7925,558.8,558.8
2021-07-17 13:30,7926,534.1,534.1
2021-07-17 14:00,7927,528.6,528.6
2021-07-17 14:30,7928,569.6,569.6
2021-07-17 15:00,7929,412.1,412.1
2021-07-17 15:30,7930,44.21,44.21
2021-07-17 16:00,7931,52.19,52.19
2021-07-17 16:30,7932,312.7,312.7
2021-07-17 17:00,7933,323.6,323.6
2021-07-17 17:30,7934,224.9,224.9
2021-07-17 18:00,7935,191.9,191.9
2021-07-17 18:30,7936,141.7,141.7
2021-07-17 19:00,7937,143.7,143.7
2021-07-17 19:30,7938,-29.84,-29.84
2021-07-17 20:00,7939,20.15,20.15
2021-07-17 20:30,7940,-23.64,-23.64
2021-07-17 21:00,7941,-56.49,-56.49
2021-07-17 21:30,7942,-65.94,-65.94
2021-07-17 22:00,7943,-63.97,-63.97
2021-07-17 22:30,7944,-55.51,-55.51
2021-07-17 23:00,7945,-38.6,-38.6
2021-07-17 23:30,7946,-39.1,-39.1
2021-07-18 0:00,7947,-59.02,-59.02
2021-07-18 0:30,7948,-43.09,-43.09
2021-07-18 1:00,7949,-25.66,-25.66
2021-07-18 1:30,7950,-25.66,-25.66
2021-07-18 2:00,7951,-21.17,-21.17
2021-07-18 2:30,7952,-23.41,-23.41
2021-07-18 3:00,7953,-25.41,-25.41
2021-07-18 3:30,7954,-17.44,-17.44
2021-07-18 4:00,7955,-23.41,-23.41
2021-07-18 4:30,7956,-18.43,-18.43
2021-07-18 5:00,7957,-19.93,-19.93
2021-07-18 5:30,7958,-20.43,-20.43
2021-07-18 6:00,7959,-20.43,-20.43
2021-07-18 6:30,7960,-17.44,-17.44
2021-07-18 7:00,7961,-13.95,-13.95
2021-07-18 7:30,7962,-6.478,-6.478
2021-07-18 8:00,7963,-4.983,-4.983
2021-07-18 8:30,7964,5.98,5.98
2021-07-18 9:00,7965,29.4,29.4
2021-07-18 9:30,7966,84.7,84.7
2021-07-18 10:00,7967,75.22,75.22
2021-07-18 10:30,7968,117.3,117.3
2021-07-18 11:00,7969,150.9,150.9
2021-07-18 11:30,7970,106,106
2021-07-18 12:00,7971,319.5,319.5
2021-07-18 12:30,7972,470,470
2021-07-18 13:00,7973,460.9,460.9
2021-07-18 13:30,7974,519.4,519.4
2021-07-18 14:00,7975,525.1,525.1
2021-07-18 14:30,7976,138.4,138.4
2021-07-18 15:00,7977,467.1,467.1
2021-07-18 15:30,7978,550.7,550.7
2021-07-18 16:00,7979,407.4,407.4
2021-07-18 16:30,7980,353.9,353.9
2021-07-18 17:00,7981,278.6,278.6
2021-07-18 17:30,7982,292.3,292.3
2021-07-18 18:00,7983,190.4,190.4
2021-07-18 18:30,7984,127.8,127.8
2021-07-18 19:00,7985,96.2,96.2
2021-07-18 19:30,7986,54.72,54.72
2021-07-18 20:00,7987,17.91,17.91
2021-07-18 20:30,7988,-3.235,-3.235
2021-07-18 21:00,7989,-26.88,-26.88
2021-07-18 21:30,7990,-30.37,-30.37
2021-07-18 22:00,7991,-29.13,-29.13
2021-07-18 22:30,7992,-32.87,-32.87
2021-07-18 23:00,7993,-25.9,-25.9
2021-07-18 23:30,7994,-26.15,-26.15
2021-07-19 0:00,7995,-28.88,-28.88
2021-07-19 0:30,7996,-23.16,-23.16
2021-07-19 1:00,7997,-28.39,-28.39
2021-07-19 1:30,7998,-32.88,-32.88
2021-07-19 2:00,7999,-32.38,-32.38
2021-07-19 2:30,8000,-33.88,-33.88
2021-07-19 3:00,8001,-33.13,-33.13
2021-07-19 3:30,8002,-34.87,-34.87
2021-07-19 4:00,8003,-31.88,-31.88
2021-07-19 4:30,8004,-21.92,-21.92
2021-07-19 5:00,8005,-17.44,-17.44
2021-07-19 5:30,8006,-22.42,-22.42
2021-07-19 6:00,8007,-17.44,-17.44
2021-07-19 6:30,8008,-15.94,-15.94
2021-07-19 7:00,8009,-7.971,-7.971
2021-07-19 7:30,8010,11.46,11.46
2021-07-19 8:00,8011,19.68,19.68
2021-07-19 8:30,8012,42.09,42.09
2021-07-19 9:00,8013,71.24,71.24
2021-07-19 9:30,8014,86.2,86.2
2021-07-19 10:00,8015,50.8,50.8
2021-07-19 10:30,8016,343.6,343.6
2021-07-19 11:00,8017,379.8,379.8
2021-07-19 11:30,8018,399,399
2021-07-19 12:00,8019,464.7,464.7
2021-07-19 12:30,8020,463.8,463.8
2021-07-19 13:00,8021,506.2,506.2
2021-07-19 13:30,8022,518.3,518.3
2021-07-19 14:00,8023,541.3,541.3
2021-07-19 14:30,8024,429.2,429.2
2021-07-19 15:00,8025,449.1,449.1
2021-07-19 15:30,8026,404.6,404.6
2021-07-19 16:00,8027,392.5,392.5
2021-07-19 16:30,8028,240,240
2021-07-19 17:00,8029,145.6,145.6
2021-07-19 17:30,8030,301.8,301.8
2021-07-19 18:00,8031,65.38,65.38
2021-07-19 18:30,8032,27.85,27.85
2021-07-19 19:00,8033,17.41,17.41
2021-07-19 19:30,8034,9.95,9.95
2021-07-19 20:00,8035,2.488,2.488
2021-07-19 20:30,8036,-32.35,-32.35
2021-07-19 21:00,8037,-49.77,-49.77
2021-07-19 21:30,8038,-60.49,-60.49
2021-07-19 22:00,8039,-68.21,-68.21
2021-07-19 22:30,8040,-51.04,-51.04
2021-07-19 23:00,8041,-32.37,-32.37
2021-07-19 23:30,8042,-28.39,-28.39
2021-07-20 0:00,8043,-24.4,-24.4
2021-07-20 0:30,8044,-28.39,-28.39
2021-07-20 1:00,8045,-24.4,-24.4
2021-07-20 1:30,8046,-21.66,-21.66
2021-07-20 2:00,8047,-23.66,-23.66
2021-07-20 2:30,8048,-19.42,-19.42
2021-07-20 3:00,8049,-17.93,-17.93
2021-07-20 3:30,8050,-20.42,-20.42
2021-07-20 4:00,8051,-18.43,-18.43
2021-07-20 4:30,8052,-17.93,-17.93
2021-07-20 5:00,8053,-18.68,-18.68
2021-07-20 5:30,8054,-17.44,-17.44
2021-07-20 6:00,8055,-17.68,-17.68
2021-07-20 6:30,8056,-20.18,-20.18
2021-07-20 7:00,8057,-31.38,-31.38
2021-07-20 7:30,8058,-46.58,-46.58
2021-07-20 8:00,8059,-20.42,-20.42
2021-07-20 8:30,8060,-3.238,-3.238
2021-07-20 9:00,8061,8.97,8.97
2021-07-20 9:30,8062,8.96,8.96
2021-07-20 10:00,8063,54.28,54.28
2021-07-20 10:30,8064,59.76,59.76
2021-07-20 11:00,8065,28.89,28.89
2021-07-20 11:30,8066,42.83,42.83
2021-07-20 12:00,8067,95.6,95.6
2021-07-20 12:30,8068,498.6,498.6
2021-07-20 13:00,8069,474.7,474.7
2021-07-20 13:30,8070,538.3,538.3
2021-07-20 14:00,8071,589,589
2021-07-20 14:30,8072,535.3,535.3
2021-07-20 15:00,8073,565,565
2021-07-20 15:30,8074,228.4,228.4
2021-07-20 16:00,8075,63.38,63.38
2021-07-20 16:30,8076,106.1,106.1
2021-07-20 17:00,8077,52.69,52.69
2021-07-20 17:30,8078,295.8,295.8
2021-07-20 18:00,8079,183.2,183.2
2021-07-20 18:30,8080,-3.232,-3.232
2021-07-20 19:00,8081,8.45,8.45
2021-07-20 19:30,8082,-17.41,-17.41
2021-07-20 20:00,8083,-34.33,-34.33
2021-07-20 20:30,8084,-40.3,-40.3
2021-07-20 21:00,8085,-63.46,-63.46
2021-07-20 21:30,8086,-56.75,-56.75
2021-07-20 22:00,8087,-52.77,-52.77
2021-07-20 22:30,8088,-27.38,-27.38
2021-07-20 23:00,8089,-25.39,-25.39
2021-07-20 23:30,8090,-23.66,-23.66
2021-07-21 0:00,8091,-27.39,-27.39
2021-07-21 0:30,8092,-22.91,-22.91
2021-07-21 1:00,8093,-22.41,-22.41
2021-07-21 1:30,8094,-23.9,-23.9
2021-07-21 2:00,8095,-19.92,-19.92
2021-07-21 2:30,8096,-20.92,-20.92
2021-07-21 3:00,8097,-20.92,-20.92
2021-07-21 3:30,8098,-15.44,-15.44
2021-07-21 4:00,8099,-17.44,-17.44
2021-07-21 4:30,8100,-20.42,-20.42
2021-07-21 5:00,8101,-17.93,-17.93
2021-07-21 5:30,8102,-18.93,-18.93
2021-07-21 6:00,8103,-21.17,-21.17
2021-07-21 6:30,8104,-13.95,-13.95
2021-07-21 7:00,8105,-42.84,-42.84
2021-07-21 7:30,8106,-47.33,-47.33
2021-07-21 8:00,8107,-39.85,-39.85
2021-07-21 8:30,8108,-39.6,-39.6
2021-07-21 9:00,8109,-37.37,-37.37
2021-07-21 9:30,8110,-31.39,-31.39
2021-07-21 10:00,8111,-27.4,-27.4
2021-07-21 10:30,8112,434.6,434.6
2021-07-21 11:00,8113,438.9,438.9
2021-07-21 11:30,8114,472.8,472.8
2021-07-21 12:00,8115,399.4,399.4
2021-07-21 12:30,8116,109.4,109.4
2021-07-21 13:00,8117,245.6,245.6
2021-07-21 13:30,8118,138.8,138.8
2021-07-21 14:00,8119,562.1,562.1
2021-07-21 14:30,8120,375.5,375.5
2021-07-21 15:00,8121,604.7,604.7
2021-07-21 15:30,8122,480.6,480.6
2021-07-21 16:00,8123,58.64,58.64
2021-07-21 16:30,8124,536.3,536.3
2021-07-21 17:00,8125,370.8,370.8
2021-07-21 17:30,8126,379.8,379.8
2021-07-21 18:00,8127,310.7,310.7
2021-07-21 18:30,8128,261.5,261.5
2021-07-21 19:00,8129,173.5,173.5
2021-07-21 19:30,8130,97,97
2021-07-21 20:00,8131,17.91,17.91
2021-07-21 20:30,8132,-78.12,-78.12
2021-07-21 21:00,8133,-88.3,-88.3
2021-07-21 21:30,8134,-84.6,-84.6
2021-07-21 22:00,8135,-87.9,-87.9
2021-07-21 22:30,8136,-79.93,-79.93
2021-07-21 23:00,8137,-80.9,-80.9
2021-07-21 23:30,8138,-84.4,-84.4
2021-07-22 0:00,8139,-88.4,-88.4
2021-07-22 0:30,8140,-79.96,-79.96
2021-07-22 1:00,8141,-76.47,-76.47
2021-07-22 1:30,8142,-72,-72
2021-07-22 2:00,8143,-79.73,-79.73
2021-07-22 2:30,8144,-76.24,-76.24
2021-07-22 3:00,8145,-75,-75
2021-07-22 3:30,8146,-76.49,-76.49
2021-07-22 4:00,8147,-74.25,-74.25
2021-07-22 4:30,8148,-75,-75
2021-07-22 5:00,8149,-77.49,-77.49
2021-07-22 5:30,8150,-74.76,-74.76
2021-07-22 6:00,8151,-76.76,-76.76
2021-07-22 6:30,8152,-67.79,-67.79
2021-07-22 7:00,8153,-63.06,-63.06
2021-07-22 7:30,8154,-52.09,-52.09
2021-07-22 8:00,8155,-49.1,-49.1
2021-07-22 8:30,8156,-40.62,-40.62
2021-07-22 9:00,8157,-35.39,-35.39
2021-07-22 9:30,8158,-28.41,-28.41
2021-07-22 10:00,8159,-31.4,-31.4
2021-07-22 10:30,8160,420.1,420.1
2021-07-22 11:00,8161,428.7,428.7
2021-07-22 11:30,8162,454.4,454.4
2021-07-22 12:00,8163,596,596
2021-07-22 12:30,8164,481.2,481.2
2021-07-22 13:00,8165,46.25,46.25
2021-07-22 13:30,8166,251.2,251.2
2021-07-22 14:00,8167,468.3,468.3
2021-07-22 14:30,8168,446.2,446.2
2021-07-22 15:00,8169,448.1,448.1
2021-07-22 15:30,8170,444.6,444.6
2021-07-22 16:00,8171,494.8,494.8
2021-07-22 16:30,8172,496.3,496.3
2021-07-22 17:00,8173,338.7,338.7
2021-07-22 17:30,8174,293.4,293.4
2021-07-22 18:00,8175,203.4,203.4
2021-07-22 18:30,8176,151.3,151.3
2021-07-22 19:00,8177,122.7,122.7
2021-07-22 19:30,8178,45.54,45.54
2021-07-22 20:00,8179,-11.2,-11.2
2021-07-22 20:30,8180,-49.04,-49.04
2021-07-22 21:00,8181,-86.4,-86.4
2021-07-22 21:30,8182,-89.6,-89.6
2021-07-22 22:00,8183,-94.6,-94.6
2021-07-22 22:30,8184,-90.9,-90.9
2021-07-22 23:00,8185,-89.9,-89.9
2021-07-22 23:30,8186,-90.4,-90.4
2021-07-23 0:00,8187,-87.7,-87.7
2021-07-23 0:30,8188,-86.7,-86.7
2021-07-23 1:00,8189,-83,-83
2021-07-23 1:30,8190,-100.9,-100.9
2021-07-23 2:00,8191,-84,-84
2021-07-23 2:30,8192,-83.7,-83.7
2021-07-23 3:00,8193,-77.24,-77.24
2021-07-23 3:30,8194,-70.26,-70.26
2021-07-23 4:00,8195,-76.75,-76.75
2021-07-23 4:30,8196,-82,-82
2021-07-23 5:00,8197,-73.26,-73.26
2021-07-23 5:30,8198,-66.04,-66.04
2021-07-23 6:00,8199,-74.51,-74.51
2021-07-23 6:30,8200,-69.52,-69.52
2021-07-23 7:00,8201,-61.8,-61.8
2021-07-23 7:30,8202,-50.59,-50.59
2021-07-23 8:00,8203,-41.36,-41.36
2021-07-23 8:30,8204,-33.89,-33.89
2021-07-23 9:00,8205,-9.72,-9.72
2021-07-23 9:30,8206,-20.18,-20.18
2021-07-23 10:00,8207,-25.66,-25.66
2021-07-23 10:30,8208,-16.69,-16.69
2021-07-23 11:00,8209,442.1,442.1
2021-07-23 11:30,8210,454,454
2021-07-23 12:00,8211,515.4,515.4
2021-07-23 12:30,8212,529.6,529.6
2021-07-23 13:00,8213,629.7,629.7
2021-07-23 13:30,8214,548.1,548.1
2021-07-23 14:00,8215,281.3,281.3
2021-07-23 14:30,8216,593,593
2021-07-23 15:00,8217,636,636
2021-07-23 15:30,8218,562.7,562.7
2021-07-23 16:00,8219,482.4,482.4
2021-07-23 16:30,8220,521.7,521.7
2021-07-23 17:00,8221,416.8,416.8
2021-07-23 17:30,8222,375.4,375.4
2021-07-23 18:00,8223,249.9,249.9
2021-07-23 18:30,8224,184.5,184.5
2021-07-23 19:00,8225,121.1,121.1
2021-07-23 19:30,8226,-52.99,-52.99
2021-07-23 20:00,8227,9.21,9.21
2021-07-23 20:30,8228,-73.17,-73.17
2021-07-23 21:00,8229,-77.91,-77.91
2021-07-23 21:30,8230,-86.1,-86.1
