Date ,Time ,Uncorrected Out (cm/hr),Uncorrected In (cm/hr),Corrected Out (cm/hr),Corrected In (cm/hr),Sap Flow Out (kg/hr),Sap Flow In (kg/hr),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Message,,,,,,,,,,,
05/10/2022,6:00:00,-2.429,-3.309,-2.197,-3.55,-0.021,-0.035,9.879,10.382,1.005,1.096,0.919,10.474,11.249,1.048,1.178,0.891,2.68,4.18,23,present ,24.11,59.7,
05/10/2022,6:30:00,-2.533,-3.167,-2.356,-3.331,-0.023,-0.033,9.637,10.134,1.009,1.103,0.915,10.182,10.955,1.054,1.18,0.895,2.68,4.18,23.1,present ,24.08,60,
05/10/2022,7:00:00,-2.461,-3.23,-2.247,-3.429,-0.022,-0.034,9.414,9.922,1.012,1.105,0.918,9.913,10.69,1.055,1.183,0.893,2.68,4.18,23.6,present ,24.01,60,
05/10/2022,7:30:00,-2.559,-3.208,-2.397,-3.394,-0.023,-0.033,9.204,9.707,1.01,1.106,0.914,9.699,10.478,1.057,1.185,0.894,2.68,4.18,23.3,present ,23.97,59.7,
05/10/2022,8:00:00,-2.502,-3.196,-2.309,-3.376,-0.023,-0.033,8.951,9.449,1.016,1.11,0.916,9.432,10.214,1.059,1.186,0.894,2.68,4.1,14.5,not present ,0,0,
05/10/2022,8:30:00,-2.473,-3.268,-2.265,-3.487,-0.022,-0.034,8.808,9.302,1.022,1.115,0.917,9.211,9.991,1.063,1.194,0.892,2.68,4.03,12,not present ,0,0,
05/10/2022,9:00:01,-2.445,-3.174,-2.222,-3.342,-0.022,-0.033,8.959,9.432,1.021,1.114,0.918,9.133,9.908,1.066,1.194,0.895,2.68,3.96,12.4,not present ,0,0,
05/10/2022,9:30:01,-1.978,-3.225,-1.504,-3.421,-0.015,-0.034,9.173,9.631,1.029,1.104,0.933,9.18,9.953,1.065,1.195,0.894,2.68,3.9,12.8,not present ,0,0,
05/10/2022,10:00:01,-1.773,-3.185,-1.189,-3.36,-0.011,-0.033,9.43,9.873,1.031,1.098,0.94,9.313,10.084,1.066,1.194,0.895,2.68,3.87,13.5,not present ,0,0,
05/10/2022,10:30:01,-1.157,-3.176,-0.242,-3.345,-0.002,-0.033,9.888,10.303,1.052,1.098,0.96,9.524,10.293,1.065,1.193,0.895,2.68,3.83,15.4,not present ,0,0,
05/10/2022,11:00:01,0.382,-3.066,2.125,-3.176,0.021,-0.031,11.337,11.797,1.079,1.067,1.013,10.361,11.192,1.062,1.185,0.899,2.68,3.8,21.1,not present ,0,0,
05/10/2022,11:30:01,1.38,-2.904,3.659,-2.927,0.036,-0.029,13.677,14.063,1.081,1.033,1.049,11.865,12.716,1.063,1.18,0.904,2.68,3.77,27,not present ,0,0,
05/10/2022,12:00:00,2.85,-2.886,5.918,-2.9,0.059,-0.029,15.363,15.685,1.081,0.982,1.104,13.65,14.482,1.045,1.158,0.904,2.68,3.75,26,not present ,0,0,
05/10/2022,12:30:01,2.549,-3.017,5.456,-3.101,0.054,-0.031,15.712,15.976,1.078,0.989,1.092,14.608,15.38,1.029,1.146,0.9,2.68,3.73,22.9,not present ,0,0,
05/10/2022,13:00:00,2.613,-2.945,5.554,-2.99,0.055,-0.029,15.732,15.949,1.073,0.982,1.094,15.021,15.734,1.025,1.138,0.902,2.68,3.73,21.8,not present ,0,0,
05/10/2022,13:30:00,2.225,-2.917,4.958,-2.947,0.049,-0.029,15.459,15.723,1.069,0.992,1.08,15.148,15.848,1.026,1.139,0.903,2.68,3.71,20.6,not present ,0,0,
05/10/2022,14:00:01,2.816,-2.976,5.867,-3.038,0.058,-0.03,15.985,16.187,1.087,0.988,1.102,15.368,16.06,1.028,1.144,0.901,2.68,3.69,21.9,not present ,0,0,
05/10/2022,14:30:01,3.435,-2.956,6.818,-3.007,0.068,-0.03,17.036,17.163,1.09,0.97,1.126,16.049,16.728,1.023,1.137,0.902,2.68,3.66,23.1,not present ,0,0,
05/10/2022,15:00:00,,,,,,,,,,,,,,,,,,3.63,22.4,not present ,0,0, skipped: low power. 
05/10/2022,19:30:00,-0.891,-3.096,0.167,-3.222,0.001,-0.032,16.113,16.617,0.998,1.032,0.969,16.966,17.727,1,1.116,0.898,2.68,3.73,43.8,present ,24.37,146.7,
05/10/2022,20:00:01,-1.124,-3.087,-0.191,-3.208,-0.001,-0.032,15.706,16.195,0.996,1.038,0.961,16.547,17.309,1.002,1.118,0.898,2.68,3.79,46.8,present ,24.44,146.7,
05/10/2022,20:30:00,-1.333,-3.117,-0.512,-3.255,-0.005,-0.032,15.066,15.594,0.99,1.039,0.954,16.076,16.841,1.004,1.122,0.897,2.68,3.81,46.2,present ,24.34,147.3,
05/10/2022,21:00:00,-1.587,-3.066,-0.902,-3.177,-0.009,-0.031,14.485,15.011,0.996,1.055,0.946,15.451,16.222,1.01,1.127,0.898,2.68,3.84,45,present ,24.33,147,
05/10/2022,21:30:00,-1.59,-3.163,-0.908,-3.325,-0.009,-0.033,14.091,14.62,0.999,1.058,0.946,15.002,15.773,1.011,1.131,0.895,2.68,3.9,45.2,present ,24.33,147,
05/10/2022,22:00:01,-1.73,-3.129,-1.122,-3.274,-0.011,-0.032,13.469,14.022,1,1.063,0.941,14.491,15.275,1.015,1.135,0.897,2.68,3.97,44.2,present ,24.3,147.3,
05/10/2022,22:30:00,-1.899,-3.177,-1.382,-3.347,-0.013,-0.033,12.879,13.44,1,1.071,0.936,13.947,14.735,1.018,1.14,0.895,2.68,4.04,43.4,present ,24.23,147.3,
05/10/2022,23:00:00,-1.87,-3.161,-1.338,-3.323,-0.013,-0.033,12.258,12.833,1.005,1.074,0.937,13.378,14.175,1.024,1.145,0.896,2.68,4.14,42.7,present ,24.16,147,
05/10/2022,23:30:00,-1.886,-3.123,-1.362,-3.264,-0.013,-0.032,11.598,12.181,1.007,1.077,0.936,12.806,13.611,1.031,1.152,0.897,2.68,4.18,31.3,present ,24.26,73.8,
06/10/2022,0:00:01,-2.003,-3.219,-1.542,-3.411,-0.015,-0.034,10.995,11.566,1.016,1.091,0.932,12.177,12.985,1.036,1.162,0.894,2.68,4.18,26.5,present ,24.22,64.19,
06/10/2022,0:30:01,-2.014,-3.124,-1.559,-3.266,-0.015,-0.032,10.538,11.106,1.013,1.088,0.932,11.637,12.439,1.042,1.164,0.897,2.68,4.18,25.7,present ,24.17,62.7,
06/10/2022,1:00:01,-1.932,-3.153,-1.432,-3.31,-0.014,-0.033,10.191,10.745,1.016,1.089,0.935,11.146,11.945,1.045,1.17,0.896,2.68,4.18,26,present ,24.13,61.8,
06/10/2022,1:30:01,-2.187,-3.177,-1.825,-3.347,-0.018,-0.033,9.659,10.234,1.017,1.099,0.926,10.685,11.487,1.048,1.174,0.895,2.68,4.18,24.1,present ,24.05,61.2,
06/10/2022,2:00:01,-2.372,-3.112,-2.109,-3.247,-0.021,-0.032,8.772,9.367,1.014,1.104,0.92,10.028,10.839,1.053,1.176,0.897,2.68,4.18,21.3,present ,24.01,60.6,
06/10/2022,2:30:00,-2.386,-3.11,-2.131,-3.244,-0.021,-0.032,8.184,8.755,1.015,1.105,0.92,9.387,10.194,1.062,1.186,0.897,2.68,4.18,20.4,present ,23.98,60.6,
06/10/2022,3:00:01,-2.392,-3.247,-2.14,-3.454,-0.021,-0.034,7.54,8.107,1.028,1.119,0.92,8.737,9.542,1.063,1.193,0.893,2.68,4.18,19.2,present ,23.94,60.3,
06/10/2022,3:30:01,-2.46,-3.269,-2.245,-3.489,-0.022,-0.034,7.44,7.962,1.026,1.119,0.918,8.3,9.094,1.067,1.198,0.892,2.68,4.18,20.29,present ,23.91,60.6,
06/10/2022,4:00:00,-2.611,-3.194,-2.476,-3.373,-0.024,-0.033,7.128,7.674,1.018,1.116,0.913,7.971,8.764,1.069,1.198,0.895,2.68,4.18,20.29,present ,23.83,60,
06/10/2022,4:30:01,-2.432,-3.108,-2.201,-3.242,-0.022,-0.032,6.771,7.303,1.027,1.12,0.919,7.55,8.346,1.075,1.2,0.897,2.68,4.18,19.6,present ,23.83,60.3,
06/10/2022,5:00:01,-2.502,-3.224,-2.309,-3.42,-0.023,-0.034,6.52,7.049,1.029,1.125,0.916,7.203,7.997,1.073,1.203,0.894,2.68,4.18,19.5,present ,23.77,60.6,
06/10/2022,5:30:00,-2.549,-3.234,-2.382,-3.434,-0.023,-0.034,6.209,6.738,1.028,1.126,0.915,6.88,7.676,1.076,1.208,0.893,2.68,4.18,19.29,present ,23.76,60.3,
06/10/2022,6:00:00,-2.664,-3.279,-2.559,-3.504,-0.025,-0.035,6.018,6.538,1.027,1.128,0.911,6.594,7.389,1.077,1.21,0.892,2.68,4.18,19.2,present ,23.69,60.3,
06/10/2022,6:30:00,-2.642,-3.193,-2.524,-3.372,-0.025,-0.033,5.753,6.281,1.03,1.13,0.912,6.328,7.123,1.082,1.213,0.895,2.68,4.18,18.9,present ,23.66,60.6,
06/10/2022,7:00:01,-2.569,-3.305,-2.412,-3.544,-0.024,-0.035,5.615,6.128,1.032,1.13,0.914,6.091,6.885,1.083,1.218,0.891,2.68,4.18,18.9,present ,23.62,60.3,
06/10/2022,7:30:00,-2.596,-3.287,-2.454,-3.517,-0.024,-0.035,5.516,6.024,1.031,1.13,0.913,5.914,6.706,1.082,1.216,0.892,2.68,4.18,19.2,present ,23.59,60.6,
06/10/2022,8:00:00,-2.649,-3.313,-2.535,-3.556,-0.025,-0.035,5.381,5.889,1.034,1.136,0.912,5.747,6.542,1.086,1.221,0.891,2.68,4.08,10.8,not present ,0,0,
06/10/2022,8:30:00,-2.692,-3.239,-2.602,-3.442,-0.026,-0.034,5.298,5.803,1.036,1.139,0.91,5.592,6.387,1.088,1.221,0.893,2.68,4.02,8.7,not present ,0,0,
06/10/2022,9:00:00,-2.677,-3.268,-2.579,-3.487,-0.025,-0.034,5.419,5.915,1.036,1.139,0.911,5.549,6.341,1.089,1.223,0.892,2.68,3.94,8.89,not present ,0,0,
06/10/2022,9:30:01,-2.611,-3.238,-2.477,-3.441,-0.024,-0.034,5.543,6.038,1.035,1.136,0.913,5.575,6.366,1.089,1.222,0.893,2.68,3.89,9.2,not present ,0,0,
06/10/2022,10:00:01,-2.52,-3.255,-2.336,-3.467,-0.023,-0.034,5.764,6.243,1.038,1.135,0.916,5.645,6.436,1.09,1.223,0.893,2.68,3.85,9.8,not present ,0,0,
06/10/2022,10:30:01,-1.921,-3.201,-1.416,-3.384,-0.014,-0.033,6.336,6.781,1.061,1.137,0.935,5.881,6.669,1.092,1.224,0.894,2.68,3.81,11.9,not present ,0,0,
06/10/2022,11:00:01,-0.66,-3.121,0.522,-3.26,0.005,-0.032,7.89,8.391,1.078,1.105,0.977,6.838,7.687,1.088,1.216,0.897,2.68,3.79,17,not present ,0,0,
06/10/2022,11:30:01,0.227,-3.081,1.886,-3.199,0.018,-0.031,9.834,10.309,1.082,1.076,1.007,8.214,9.087,1.084,1.21,0.898,2.68,3.77,22,not present ,0,0,
06/10/2022,12:00:01,1.21,-3.026,3.398,-3.114,0.033,-0.031,11.671,12.083,1.086,1.044,1.042,9.868,10.749,1.072,1.194,0.9,2.68,3.75,24.3,not present ,0,0,
06/10/2022,12:30:01,2.167,-2.978,4.869,-3.042,0.048,-0.03,13.216,13.522,1.096,1.019,1.078,11.419,12.26,1.062,1.18,0.901,2.68,3.73,22.7,not present ,0,0,
06/10/2022,13:00:01,2.74,-2.93,5.75,-2.967,0.057,-0.029,14.32,14.475,1.1,1.003,1.099,12.65,13.396,1.051,1.167,0.903,2.68,3.73,22.1,not present ,0,0,
06/10/2022,13:30:00,3.365,-2.958,6.711,-3.01,0.067,-0.03,15.244,15.283,1.098,0.979,1.123,13.593,14.257,1.042,1.158,0.902,2.68,3.71,23.8,not present ,0,0,
06/10/2022,14:00:00,3.571,-2.951,7.027,-2.999,0.07,-0.029,16.062,16.1,1.097,0.971,1.132,14.566,15.197,1.035,1.15,0.902,2.68,3.69,24.4,not present ,0,0,
06/10/2022,14:30:01,3.781,-2.939,7.35,-2.982,0.073,-0.029,16.625,16.676,1.098,0.966,1.14,15.427,16.044,1.029,1.143,0.902,2.68,3.65,23.1,not present ,0,0,
06/10/2022,15:00:01,,,,,,,,,,,,,,,,,,3.62,22.2,not present ,0,0, skipped: low power. 
06/10/2022,19:30:00,-0.739,-3.088,0.401,-3.21,0.004,-0.032,14.925,15.506,1.009,1.037,0.974,16.686,17.466,0.999,1.115,0.898,2.68,3.74,40.5,present ,24.57,145.2,
06/10/2022,20:00:00,-1.125,-3.052,-0.193,-3.154,-0.001,-0.031,14.098,14.676,1.003,1.045,0.961,15.851,16.633,1.005,1.121,0.899,2.68,3.8,41.6,present ,24.63,144.6,
06/10/2022,20:30:00,-1.307,-3.117,-0.472,-3.255,-0.004,-0.032,13.326,13.898,1.008,1.057,0.955,15.013,15.797,1.011,1.13,0.897,2.68,3.82,40.59,present ,24.57,144.89,
06/10/2022,21:00:00,-1.549,-3.105,-0.845,-3.237,-0.008,-0.032,12.668,13.233,1.006,1.064,0.947,14.23,15.015,1.018,1.137,0.897,2.68,3.85,40.4,present ,24.53,145.2,
06/10/2022,21:30:01,-1.731,-3.175,-1.125,-3.344,-0.011,-0.033,12.119,12.675,1.007,1.071,0.941,13.53,14.311,1.023,1.145,0.895,2.68,3.9,40.5,present ,24.57,145.2,
06/10/2022,22:00:00,-1.521,-3.212,-0.801,-3.4,-0.008,-0.034,11.732,12.267,1.014,1.071,0.948,12.947,13.726,1.027,1.151,0.894,2.68,3.97,40.8,present ,24.5,145.5,
06/10/2022,22:30:00,-1.845,-3.176,-1.3,-3.345,-0.013,-0.033,11.304,11.829,1.013,1.083,0.937,12.416,13.193,1.031,1.154,0.895,2.68,4.04,40.9,present ,24.47,145.8,
06/10/2022,23:00:00,-2.08,-3.08,-1.661,-3.197,-0.016,-0.031,10.778,11.307,1.011,1.089,0.93,11.866,12.645,1.037,1.157,0.898,2.68,4.14,39.09,present ,24.42,144.6,
06/10/2022,23:30:00,-2.066,-3.275,-1.64,-3.498,-0.016,-0.034,10.366,10.892,1.017,1.095,0.93,11.357,12.137,1.04,1.169,0.892,2.68,4.18,29.1,present ,24.54,73.19,
07/10/2022,0:00:00,-2.052,-3.159,-1.617,-3.319,-0.016,-0.033,10.123,10.628,1.021,1.099,0.931,10.942,11.719,1.047,1.172,0.896,2.68,4.18,26.2,present ,24.54,64.19,
07/10/2022,0:30:00,-2.14,-3.204,-1.752,-3.388,-0.017,-0.033,9.921,10.415,1.018,1.098,0.928,10.611,11.383,1.046,1.172,0.894,2.68,4.18,25.8,present ,24.49,62.4,
07/10/2022,1:00:00,-2.19,-3.117,-1.829,-3.255,-0.018,-0.032,9.582,10.082,1.019,1.101,0.926,10.267,11.041,1.052,1.176,0.897,2.68,4.18,25.2,present ,24.45,61.5,
07/10/2022,1:30:01,-2.283,-3.261,-1.973,-3.476,-0.019,-0.034,9.149,9.665,1.02,1.106,0.923,9.881,10.661,1.056,1.186,0.892,2.68,4.18,22.7,present ,24.4,60.3,
07/10/2022,2:00:01,-2.467,-3.207,-2.256,-3.394,-0.022,-0.033,8.884,9.39,1.02,1.113,0.917,9.53,10.309,1.059,1.186,0.894,2.68,4.18,22.1,present ,24.36,60,
07/10/2022,2:30:01,-2.263,-3.137,-1.942,-3.285,-0.019,-0.032,8.724,9.232,1.024,1.11,0.924,9.257,10.035,1.061,1.187,0.896,2.68,4.18,22.7,present ,24.33,60.3,
07/10/2022,3:00:00,-2.343,-3.22,-2.064,-3.413,-0.02,-0.034,8.571,9.075,1.019,1.108,0.921,9.035,9.812,1.063,1.192,0.894,2.68,4.18,23.5,present ,24.3,60.3,
07/10/2022,3:30:01,-2.62,-3.219,-2.49,-3.412,-0.024,-0.034,8.274,8.786,1.018,1.117,0.913,8.777,9.561,1.063,1.192,0.894,2.68,4.18,23.1,present ,24.26,59.7,
07/10/2022,4:00:01,-2.351,-3.172,-2.077,-3.34,-0.02,-0.033,8.086,8.594,1.022,1.111,0.921,8.533,9.316,1.066,1.193,0.895,2.68,4.18,22.6,present ,24.22,60,
07/10/2022,4:30:01,-2.43,-3.17,-2.199,-3.336,-0.021,-0.033,7.826,8.327,1.029,1.121,0.919,8.267,9.052,1.07,1.197,0.895,2.68,4.18,21.7,present ,24.18,59.7,
07/10/2022,5:00:00,-2.522,-3.241,-2.34,-3.446,-0.023,-0.034,7.55,8.057,1.025,1.121,0.916,8.015,8.8,1.066,1.196,0.893,2.68,4.18,21.2,present ,24.15,59.7,
07/10/2022,5:30:00,-2.528,-3.286,-2.349,-3.514,-0.023,-0.035,7.321,7.832,1.023,1.119,0.915,7.771,8.556,1.071,1.203,0.892,2.68,4.18,21.1,present ,24.08,59.7,
07/10/2022,6:00:01,-2.658,-3.183,-2.549,-3.356,-0.025,-0.033,7.115,7.618,1.025,1.126,0.911,7.529,8.315,1.074,1.202,0.895,2.68,4.18,20.8,present ,24.08,59.4,
07/10/2022,6:30:01,-2.689,-3.33,-2.596,-3.582,-0.025,-0.035,6.964,7.469,1.024,1.126,0.91,7.334,8.119,1.074,1.208,0.89,2.68,4.18,21.2,present ,23.97,59.7,
07/10/2022,7:00:00,-2.624,-3.209,-2.496,-3.396,-0.024,-0.033,6.828,7.332,1.024,1.124,0.912,7.157,7.942,1.077,1.207,0.894,2.68,4.18,21.2,present ,23.97,60,
07/10/2022,7:30:00,-2.629,-3.25,-2.504,-3.459,-0.025,-0.034,6.601,7.106,1.03,1.131,0.912,6.96,7.744,1.076,1.208,0.893,2.68,4.18,20.5,present ,23.87,60,
07/10/2022,8:00:00,-2.64,-3.255,-2.521,-3.467,-0.025,-0.034,6.495,6.99,1.031,1.131,0.912,6.783,7.568,1.079,1.212,0.893,2.68,4.09,12.4,not present ,0,0,
07/10/2022,8:30:01,-2.542,-3.236,-2.371,-3.438,-0.023,-0.034,6.391,6.899,1.03,1.127,0.915,6.646,7.433,1.082,1.214,0.893,2.68,4.02,10.7,not present ,0,0,
07/10/2022,9:00:00,-2.653,-3.195,-2.541,-3.375,-0.025,-0.033,6.307,6.816,1.033,1.135,0.911,6.519,7.31,1.083,1.213,0.894,2.68,3.94,10.3,not present ,0,0,
07/10/2022,9:30:01,-2.628,-3.265,-2.502,-3.482,-0.025,-0.034,6.244,6.754,1.034,1.134,0.912,6.426,7.219,1.083,1.216,0.892,2.68,3.89,10,not present ,0,0,
07/10/2022,10:00:00,-2.532,-3.242,-2.356,-3.447,-0.023,-0.034,6.354,6.846,1.036,1.133,0.915,6.391,7.184,1.086,1.219,0.893,2.68,3.86,10.2,not present ,0,0,
07/10/2022,10:30:00,-2.163,-3.207,-1.789,-3.393,-0.017,-0.033,6.967,7.418,1.06,1.145,0.927,6.543,7.331,1.088,1.219,0.894,2.68,3.82,12.5,not present ,0,0,
07/10/2022,11:00:01,-0.734,-3.174,0.407,-3.342,0.004,-0.033,8.829,9.346,1.071,1.101,0.974,7.659,8.517,1.081,1.211,0.895,2.68,3.79,18.29,not present ,0,0,
07/10/2022,11:30:01,0.186,-3.02,1.823,-3.105,0.018,-0.031,10.847,11.347,1.074,1.07,1.006,9.151,10.032,1.077,1.2,0.9,2.68,3.77,23.6,not present ,0,0,
07/10/2022,12:00:01,0.947,-3.047,2.994,-3.147,0.029,-0.031,12.653,13.098,1.076,1.044,1.033,10.84,11.729,1.064,1.186,0.899,2.68,3.75,25.3,not present ,0,0,
07/10/2022,12:30:00,2.053,-2.887,4.693,-2.901,0.046,-0.029,14.129,14.451,1.087,1.015,1.073,12.377,13.221,1.055,1.17,0.904,2.68,3.73,23.1,not present ,0,0,
07/10/2022,13:00:01,2.827,-2.867,5.883,-2.87,0.058,-0.028,15.23,15.38,1.088,0.989,1.103,13.57,14.31,1.046,1.159,0.905,2.68,3.73,22.3,not present ,0,0,
07/10/2022,13:30:01,3.098,-2.988,6.3,-3.057,0.063,-0.03,16.174,16.209,1.094,0.985,1.113,14.502,15.161,1.036,1.152,0.901,2.68,3.71,25,not present ,0,0,
07/10/2022,14:00:01,3.137,-2.909,6.36,-2.936,0.063,-0.029,17.133,17.152,1.084,0.975,1.115,15.538,16.156,1.03,1.143,0.903,2.68,3.69,25.9,not present ,0,0,
07/10/2022,14:30:01,3.203,-2.899,6.462,-2.919,0.064,-0.029,17.962,17.956,1.084,0.972,1.117,16.521,17.112,1.024,1.136,0.904,2.68,3.66,25.2,not present ,0,0,
07/10/2022,15:00:00,,,,,,,,,,,,,,,,,,3.63,24.8,not present ,0,0, skipped: low power. 
07/10/2022,19:30:01,-0.958,-3.106,0.063,-3.238,0,-0.032,15.297,15.844,1.001,1.037,0.967,16.956,17.711,0.997,1.113,0.897,2.68,3.74,41.6,present ,24.57,144.89,
07/10/2022,20:00:01,-1.282,-3.002,-0.434,-3.078,-0.004,-0.03,14.603,15.15,1.002,1.05,0.956,16.229,16.991,1.005,1.118,0.9,2.68,3.8,41.7,present ,24.67,144.6,
07/10/2022,20:30:01,-1.284,-3.029,-0.437,-3.119,-0.004,-0.031,14.063,14.599,1.003,1.051,0.956,15.528,16.29,1.009,1.124,0.9,2.68,3.82,41.8,present ,24.6,144.6,
07/10/2022,21:00:01,-1.554,-3.159,-0.852,-3.319,-0.008,-0.033,13.537,14.064,1.007,1.064,0.947,14.881,15.645,1.012,1.133,0.896,2.68,3.85,41.7,present ,24.57,144.89,
07/10/2022,21:30:00,-1.651,-3.165,-1,-3.329,-0.01,-0.033,12.984,13.515,1.006,1.068,0.944,14.262,15.029,1.017,1.139,0.895,2.68,3.91,41.4,present ,24.67,144.3,
07/10/2022,22:00:01,-1.798,-3.236,-1.226,-3.438,-0.012,-0.034,12.538,13.058,1.006,1.073,0.939,13.69,14.455,1.02,1.145,0.893,2.68,3.98,40.7,present ,24.57,145.2,
07/10/2022,22:30:00,-1.811,-3.178,-1.247,-3.348,-0.012,-0.033,12.087,12.611,1.009,1.076,0.939,13.165,13.931,1.026,1.149,0.895,2.68,4.05,40.7,present ,24.53,145.5,
07/10/2022,23:00:00,-2.032,-3.154,-1.587,-3.311,-0.015,-0.033,11.623,12.143,1.005,1.08,0.931,12.637,13.405,1.029,1.151,0.896,2.68,4.15,39.7,present ,24.44,142.8,
07/10/2022,23:30:00,-2.158,-3.137,-1.781,-3.286,-0.017,-0.032,11.25,11.759,1.012,1.092,0.927,12.162,12.93,1.037,1.16,0.896,2.68,4.18,29.1,present ,24.59,70.5,
08/10/2022,0:00:00,-2.136,-3.22,-1.747,-3.414,-0.017,-0.034,10.911,11.415,1.011,1.091,0.928,11.734,12.504,1.042,1.168,0.894,2.68,4.18,26.6,present ,24.57,63.3,
08/10/2022,0:30:00,-2.139,-3.243,-1.751,-3.448,-0.017,-0.034,10.6,11.089,1.012,1.092,0.928,11.339,12.106,1.041,1.169,0.893,2.68,4.18,25.8,present ,24.52,61.8,
08/10/2022,1:00:00,-2.264,-3.154,-1.944,-3.311,-0.019,-0.033,10.278,10.77,1.013,1.097,0.924,10.96,11.728,1.048,1.172,0.896,2.68,4.18,25.7,present ,24.48,61.2,
08/10/2022,1:30:00,-2.359,-3.297,-2.09,-3.532,-0.02,-0.035,9.923,10.424,1.014,1.102,0.921,10.601,11.372,1.047,1.177,0.891,2.68,4.18,23.8,present ,24.47,60,
08/10/2022,2:00:00,-2.471,-3.178,-2.262,-3.349,-0.022,-0.033,9.69,10.185,1.018,1.111,0.917,10.276,11.046,1.052,1.178,0.895,2.68,4.18,23.5,present ,24.4,60.3,
08/10/2022,2:30:00,-2.476,-3.217,-2.269,-3.408,-0.022,-0.034,9.43,9.919,1.014,1.107,0.917,9.975,10.746,1.054,1.182,0.894,2.68,4.18,23.6,present ,24.4,59.7,
08/10/2022,3:00:01,-2.194,-3.303,-1.835,-3.541,-0.018,-0.035,9.125,9.628,1.026,1.109,0.926,9.671,10.446,1.057,1.188,0.891,2.68,4.18,22.4,present ,24.32,59.4,
08/10/2022,3:30:01,-2.421,-3.348,-2.185,-3.61,-0.021,-0.036,8.901,9.392,1.022,1.113,0.919,9.387,10.162,1.058,1.191,0.89,2.68,4.18,22.7,present ,24.29,59.4,
08/10/2022,4:00:00,-2.584,-3.303,-2.436,-3.54,-0.024,-0.035,8.646,9.142,1.017,1.115,0.914,9.121,9.897,1.058,1.189,0.891,2.68,4.18,22.5,present ,24.26,59.7,
08/10/2022,4:30:01,-2.374,-3.166,-2.113,-3.33,-0.021,-0.033,8.368,8.871,1.023,1.113,0.92,8.844,9.622,1.063,1.189,0.895,2.68,4.18,22.3,present ,24.22,59.1,
08/10/2022,5:00:00,-2.479,-3.228,-2.274,-3.426,-0.022,-0.034,8.109,8.616,1.019,1.113,0.917,8.594,9.373,1.065,1.194,0.893,2.68,4.18,22.3,present ,24.18,59.4,
08/10/2022,5:30:00,-2.654,-3.213,-2.543,-3.403,-0.025,-0.034,7.751,8.278,1.029,1.13,0.911,8.289,9.072,1.069,1.199,0.894,2.68,4.18,22,present ,24.12,60,
08/10/2022,6:00:00,-2.651,-3.21,-2.539,-3.398,-0.025,-0.033,7.572,8.082,1.021,1.121,0.912,8.028,8.813,1.07,1.2,0.894,2.68,4.18,22.1,present ,24.08,59.4,
08/10/2022,6:30:00,-2.348,-3.263,-2.073,-3.479,-0.02,-0.034,7.233,7.762,1.029,1.118,0.921,7.759,8.548,1.069,1.2,0.892,2.68,4.18,21.7,present ,24.04,59.7,
08/10/2022,7:00:00,-2.561,-3.22,-2.4,-3.412,-0.024,-0.034,7.083,7.597,1.029,1.126,0.914,7.5,8.288,1.073,1.204,0.894,2.68,4.18,21.6,present ,23.97,60,
08/10/2022,7:30:01,-2.478,-3.215,-2.272,-3.406,-0.022,-0.034,6.762,7.282,1.029,1.124,0.917,7.245,8.039,1.075,1.205,0.894,2.68,4.18,21.4,present ,23.97,59.7,
08/10/2022,8:00:00,-2.873,-3.244,-2.879,-3.451,-0.028,-0.034,6.548,7.069,1.028,1.137,0.905,6.966,7.761,1.078,1.209,0.893,2.68,4.09,12.7,not present ,0,0,
08/10/2022,8:30:01,-2.639,-3.297,-2.519,-3.532,-0.025,-0.035,6.575,7.081,1.032,1.133,0.912,6.823,7.616,1.081,1.215,0.891,2.68,4.02,10.7,not present ,0,0,
08/10/2022,9:00:00,-2.779,-3.244,-2.736,-3.45,-0.027,-0.034,6.397,6.922,1.028,1.134,0.907,6.677,7.474,1.082,1.215,0.893,2.68,3.94,10,not present ,0,0,
08/10/2022,9:30:00,-2.525,-3.214,-2.345,-3.403,-0.023,-0.034,6.255,6.778,1.036,1.133,0.916,6.514,7.313,1.084,1.216,0.894,2.68,3.89,9.8,not present ,0,0,
08/10/2022,10:00:00,-2.479,-3.262,-2.273,-3.478,-0.022,-0.034,6.215,6.717,1.042,1.137,0.917,6.38,7.177,1.084,1.218,0.892,2.68,3.85,9.6,not present ,0,0,
08/10/2022,10:30:00,-2.176,-3.127,-1.808,-3.271,-0.018,-0.032,6.921,7.383,1.062,1.147,0.927,6.503,7.295,1.093,1.222,0.897,2.68,3.81,12.2,not present ,0,0,
08/10/2022,11:00:00,-0.958,-3.17,0.063,-3.337,0,-0.033,8.615,9.13,1.073,1.111,0.967,7.534,8.387,1.083,1.212,0.895,2.68,3.79,16.7,not present ,0,0,
08/10/2022,11:30:00,-0.265,-3.1,1.129,-3.229,0.011,-0.032,10.691,11.182,1.068,1.08,0.99,8.973,9.844,1.078,1.204,0.897,2.68,3.77,23.3,not present ,0,0,
08/10/2022,12:00:00,0.639,-2.995,2.519,-3.066,0.025,-0.03,12.645,13.088,1.074,1.053,1.022,10.735,11.618,1.068,1.188,0.901,2.68,3.75,25.3,not present ,0,0,
