z6B01558,Port1,,,Port2,,,Port7,
# Records: 4405,GS3 Moisture/Temp/EC,,,GS3 Moisture/Temp/EC,,,Battery,
Timestamps, m³/m³ Water Content, °C Soil Temperature, mS/cm Saturation Extract EC, m³/m³ Water Content, °C Soil Temperature, mS/cm Saturation Extract EC,% Battery Percent, mV Battery Voltage
,,,,,,,,
2022-06-16 3:00,0.201,6.5,0.082,0.19,7.2,0.143,100,10389
2022-06-16 4:00,0.201,6.5,0.083,0.19,7.2,0.143,100,10382
2022-06-16 5:00,0.201,6.1,0.086,0.19,7,0.144,100,10374
2022-06-16 6:00,0.201,6.3,0.083,0.19,7,0.144,100,10368
2022-06-16 7:00,0.2,6.5,0.081,0.19,7,0.146,100,10361
2022-06-16 8:00,0.2,7.3,0.081,0.19,7.1,0.148,100,10357
2022-06-16 9:00,0.2,8.4,0.078,0.19,7.5,0.146,100,10360
2022-06-16 10:00,0.2,9.4,0.078,0.19,8,0.145,100,10365
2022-06-16 11:00,0.199,10.6,0.077,0.19,8.5,0.143,100,10374
2022-06-16 12:00,0.198,11.9,0.073,0.19,9.4,0.14,100,10392
2022-06-16 13:00,0.196,13.2,0.072,0.188,9.9,0.136,100,10410
2022-06-16 14:00,0.195,13.2,0.075,0.187,10,0.137,100,10426
2022-06-16 15:00,0.195,12.4,0.075,0.186,9.8,0.138,100,10435
2022-06-16 16:00,0.194,12.1,0.074,0.185,9.9,0.14,100,10441
2022-06-16 17:00,0.193,12.5,0.073,0.184,10.1,0.14,100,10444
2022-06-16 18:00,0.192,14.3,0.071,0.184,10.8,0.135,100,10451
2022-06-16 19:00,0.192,14.6,0.072,0.183,11.2,0.136,100,10459
2022-06-16 20:00,0.192,13.6,0.074,0.181,11.4,0.134,100,10465
2022-06-16 21:00,0.191,12.2,0.074,0.18,10.8,0.137,100,10466
2022-06-16 22:00,0.191,11,0.076,0.18,10.5,0.136,100,10463
2022-06-16 23:00,0.195,9.8,0.078,0.186,9.9,0.132,100,10458
2022-06-17 0:00,0.196,8.4,0.081,0.186,9.3,0.135,100,10451
2022-06-17 1:00,0.196,7.6,0.08,0.184,8.8,0.134,100,10438
2022-06-17 2:00,0.195,7.3,0.08,0.182,8.5,0.136,100,10427
2022-06-17 3:00,0.195,6.9,0.081,0.181,8.2,0.137,100,10417
2022-06-17 4:00,0.194,7,0.079,0.181,8.1,0.138,100,10407
2022-06-17 5:00,0.194,6.6,0.078,0.18,7.9,0.137,100,10400
2022-06-17 6:00,0.193,6.6,0.076,0.18,7.8,0.139,100,10389
2022-06-17 7:00,0.193,7.3,0.074,0.18,8,0.138,100,10382
2022-06-17 8:00,0.377,7.7,0.115,0.202,8.1,0.131,100,10379
2022-06-17 9:00,0.482,8,0.141,0.222,8.2,0.151,100,10379
2022-06-17 10:00,0.401,9.1,0.126,0.24,8.6,0.155,100,10376
2022-06-17 11:00,0.363,11.1,0.125,0.242,9.4,0.152,100,10385
2022-06-17 12:00,0.292,12.5,0.113,0.24,10,0.149,100,10398
2022-06-17 13:00,0.261,12.8,0.102,0.237,10.6,0.147,100,10403
2022-06-17 14:00,0.228,12.2,0.061,0.235,10.6,0.143,100,10416
2022-06-17 15:00,0.205,12.1,0.06,0.234,10.6,0.142,100,10422
2022-06-17 16:00,0.201,12.1,0.059,0.232,10.5,0.143,100,10425
2022-06-17 17:00,0.199,12.6,0.057,0.23,10.6,0.144,100,10433
2022-06-17 18:00,0.197,12.7,0.059,0.229,10.8,0.143,100,10432
2022-06-17 19:00,0.196,12.9,0.058,0.228,10.9,0.142,100,10441
2022-06-17 20:00,0.194,12.7,0.057,0.226,11,0.14,100,10442
2022-06-17 21:00,0.194,12.9,0.057,0.225,11.4,0.14,100,10445
2022-06-17 22:00,0.253,11.9,0.077,0.226,11,0.143,100,10445
2022-06-17 23:00,0.414,11.2,0.149,0.23,10.7,0.152,100,10443
2022-06-18 0:00,0.302,10.3,0.108,0.234,10.4,0.152,100,10439
2022-06-18 1:00,0.259,9.7,0.089,0.234,10,0.152,100,10433
2022-06-18 2:00,0.245,9.2,0.081,0.233,9.7,0.157,100,10430
2022-06-18 3:00,0.24,9,0.077,0.232,9.5,0.157,100,10421
2022-06-18 4:00,0.316,9.3,0.113,0.23,9.5,0.157,100,10417
2022-06-18 5:00,0.354,9.4,0.147,0.231,9.5,0.16,100,10412
2022-06-18 6:00,0.294,8.7,0.116,0.233,9.2,0.162,100,10407
2022-06-18 7:00,0.26,8.5,0.096,0.232,9.1,0.16,100,10400
2022-06-18 8:00,0.247,8.9,0.086,0.231,9.2,0.162,100,10395
2022-06-18 9:00,0.241,9.8,0.08,0.231,9.5,0.159,100,10395
2022-06-18 10:00,0.238,11,0.074,0.231,9.9,0.156,100,10398
2022-06-18 11:00,0.236,10.5,0.076,0.231,10.2,0.151,100,10404
2022-06-18 12:00,0.232,11.9,0.073,0.23,11,0.146,100,10418
2022-06-18 13:00,0.226,13.9,0.07,0.226,11.3,0.145,100,10433
2022-06-18 14:00,0.221,14.3,0.069,0.222,11.6,0.143,100,10448
2022-06-18 15:00,0.211,20.9,0.061,0.211,12.1,0.142,100,10467
2022-06-18 16:00,0.201,27.5,0.058,0.204,12.6,0.14,100,10492
2022-06-18 17:00,0.195,27.6,0.06,0.2,13.2,0.138,100,10521
2022-06-18 18:00,0.189,29.9,0.059,0.196,14.2,0.137,100,10543
2022-06-18 19:00,0.189,21.9,0.069,0.191,13.9,0.138,100,10556
2022-06-18 20:00,0.188,16.7,0.072,0.188,12.9,0.138,100,10554
2022-06-18 21:00,0.186,15.8,0.07,0.185,14.1,0.137,100,10542
2022-06-18 22:00,0.186,13.7,0.071,0.182,12.5,0.141,100,10536
2022-06-18 23:00,0.186,12,0.071,0.181,11.5,0.145,100,10522
2022-06-19 0:00,0.185,11.2,0.07,0.181,10.9,0.146,100,10509
2022-06-19 1:00,0.184,10.1,0.073,0.18,10.3,0.147,100,10498
2022-06-19 2:00,0.184,9.5,0.072,0.179,9.9,0.149,100,10484
2022-06-19 3:00,0.183,9.2,0.072,0.179,9.7,0.15,100,10468
2022-06-19 4:00,0.183,8.7,0.073,0.178,9.4,0.151,100,10455
2022-06-19 5:00,0.182,8.5,0.072,0.178,9.2,0.151,100,10442
2022-06-19 6:00,0.182,8.6,0.07,0.178,9.1,0.152,100,10434
2022-06-19 7:00,0.182,8.6,0.069,0.178,9.1,0.151,100,10419
2022-06-19 8:00,0.181,9.5,0.068,0.178,9.4,0.151,100,10412
2022-06-19 9:00,0.181,10.5,0.067,0.178,9.8,0.148,100,10409
2022-06-19 10:00,0.18,10.8,0.065,0.177,10.2,0.146,100,10410
2022-06-19 11:00,0.18,11.9,0.062,0.177,10.7,0.143,100,10415
2022-06-19 12:00,0.179,14.3,0.061,0.179,11.6,0.138,100,10433
2022-06-19 13:00,0.178,15,0.06,0.174,11.8,0.137,100,10449
2022-06-19 14:00,0.176,17.4,0.057,0.173,12.4,0.136,100,10465
2022-06-19 15:00,0.174,21.8,0.054,0.17,12.8,0.133,100,10480
2022-06-19 16:00,0.17,19.9,0.059,0.168,12.9,0.129,100,10493
2022-06-19 17:00,0.167,23.2,0.055,0.167,13.3,0.127,100,10499
2022-06-19 18:00,0.163,29.3,0.053,0.164,14.2,0.125,100,10527
2022-06-19 19:00,0.161,27.5,0.056,0.16,15.9,0.124,100,10548
2022-06-19 20:00,0.158,20.8,0.061,0.154,15.7,0.126,100,10552
2022-06-19 21:00,0.156,15.2,0.065,0.147,13.2,#N/A,100,10544
2022-06-19 22:00,0.155,13.1,0.069,0.144,11.9,#N/A,100,10528
2022-06-19 23:00,0.156,12.2,0.068,0.143,11.7,#N/A,100,10518
2022-06-20 0:00,0.156,11.9,0.065,0.143,11.5,#N/A,100,10501
2022-06-20 1:00,0.156,11.8,0.061,0.142,11.3,#N/A,100,10490
2022-06-20 2:00,0.156,11.4,0.064,0.143,11.2,#N/A,100,10479
2022-06-20 3:00,0.157,10.7,0.063,0.143,10.8,#N/A,100,10468
2022-06-20 4:00,0.157,9.9,0.063,0.143,10.4,#N/A,100,10455
2022-06-20 5:00,0.157,9.3,0.064,0.143,10,#N/A,100,10445
2022-06-20 6:00,0.157,9.3,0.062,0.143,9.8,#N/A,100,10436
2022-06-20 7:00,0.157,9.6,0.061,0.143,9.7,#N/A,100,10427
2022-06-20 8:00,0.157,10,0.062,0.143,9.7,#N/A,100,10414
2022-06-20 9:00,0.157,10.5,0.059,0.144,9.9,#N/A,100,10409
2022-06-20 10:00,0.157,11.4,0.058,0.144,10.4,#N/A,100,10406
2022-06-20 11:00,0.157,12.5,0.054,0.145,11.1,#N/A,100,10405
2022-06-20 12:00,0.156,15,0.054,0.146,11.8,#N/A,100,10416
2022-06-20 13:00,0.157,13.7,0.056,0.146,11.9,#N/A,100,10429
2022-06-20 14:00,0.157,13.6,0.058,0.147,12,#N/A,100,10441
2022-06-20 15:00,0.161,13.1,0.055,0.161,11.6,0.12,100,10443
2022-06-20 16:00,0.164,17,0.054,0.157,12.2,0.121,100,10443
2022-06-20 17:00,0.163,18.4,0.051,0.15,12.8,0.124,100,10450
2022-06-20 18:00,0.16,18,0.055,0.143,12.8,#N/A,100,10458
2022-06-20 19:00,0.159,21.4,0.052,0.14,14.1,#N/A,100,10466
2022-06-20 20:00,0.158,14.4,0.064,0.14,13,#N/A,100,10471
2022-06-20 21:00,0.159,13.6,0.06,0.137,14.7,#N/A,100,10469
2022-06-20 22:00,0.159,11.6,0.063,0.135,12.7,#N/A,100,10460
2022-06-20 23:00,0.159,10.1,0.063,0.135,11.4,#N/A,100,10455
2022-06-21 0:00,0.158,10,0.063,0.135,10.9,#N/A,100,10442
2022-06-21 1:00,0.161,9.9,0.06,0.157,10.7,0.121,100,10430
2022-06-21 2:00,0.169,9.8,0.059,0.184,10.5,0.113,100,10423
2022-06-21 3:00,0.172,9.4,0.061,0.192,10.2,0.116,100,10416
2022-06-21 4:00,0.173,8.4,0.061,0.194,9.7,0.121,100,10409
2022-06-21 5:00,0.173,8,0.061,0.195,9.4,0.12,100,10401
2022-06-21 6:00,0.172,7.8,0.059,0.195,9.2,0.122,100,10392
2022-06-21 7:00,0.172,7.8,0.06,0.196,9.1,0.121,100,10383
2022-06-21 8:00,0.172,7.6,0.059,0.196,9,0.121,100,10379
2022-06-21 9:00,0.172,8.2,0.059,0.195,9.2,0.119,100,10375
2022-06-21 10:00,0.171,9.3,0.057,0.195,9.8,0.117,100,10376
2022-06-21 11:00,0.169,10.3,0.055,0.192,10.5,0.115,100,10385
2022-06-21 12:00,0.163,12.1,0.054,0.178,11.3,0.118,100,10409
2022-06-21 13:00,0.158,14.6,0.053,0.154,11.9,0.127,100,10431
2022-06-21 14:00,0.156,15.4,0.052,0.148,12.3,#N/A,100,10452
2022-06-21 15:00,0.155,17.8,0.049,0.145,12.5,#N/A,100,10462
2022-06-21 16:00,0.153,23.4,0.046,0.144,13.2,#N/A,100,10477
2022-06-21 17:00,0.151,26.7,0.046,0.142,13.9,#N/A,100,10498
2022-06-21 18:00,0.148,19.9,#N/A,0.138,13.7,#N/A,100,10508
2022-06-21 19:00,0.146,19.3,#N/A,0.136,14.2,#N/A,100,10510
2022-06-21 20:00,0.145,19.5,#N/A,0.133,15.1,#N/A,100,10512
2022-06-21 21:00,0.143,16.8,#N/A,0.131,14.7,#N/A,100,10510
2022-06-21 22:00,0.143,15.5,#N/A,0.129,13.6,#N/A,100,10509
2022-06-21 23:00,0.142,14.6,#N/A,0.128,13,#N/A,100,10504
2022-06-22 0:00,0.142,13.7,#N/A,0.126,12.6,#N/A,100,10499
2022-06-22 1:00,0.142,13.5,#N/A,0.126,12.4,#N/A,100,10493
2022-06-22 2:00,0.142,13.7,#N/A,0.125,12.4,#N/A,100,10487
2022-06-22 3:00,0.141,13.5,#N/A,0.124,12.2,#N/A,100,10487
2022-06-22 4:00,0.141,13.2,#N/A,0.123,12.1,#N/A,100,10480
2022-06-22 5:00,0.141,13.1,#N/A,0.122,12,#N/A,100,10477
2022-06-22 6:00,0.14,12.7,#N/A,0.122,11.8,#N/A,100,10474
2022-06-22 7:00,0.14,12.8,#N/A,0.121,11.8,#N/A,100,10468
2022-06-22 8:00,0.14,13,#N/A,0.121,12,#N/A,100,10468
2022-06-22 9:00,0.14,12.7,#N/A,0.12,12,#N/A,100,10465
2022-06-22 10:00,0.146,12.3,#N/A,0.136,12,#N/A,100,10461
2022-06-22 11:00,0.155,13.2,0.057,0.144,12.2,#N/A,100,10456
2022-06-22 12:00,0.154,14.2,0.056,0.133,12.6,#N/A,100,10461
2022-06-22 13:00,0.151,14.4,0.058,0.118,12.8,#N/A,100,10462
2022-06-22 14:00,0.15,16,0.056,0.119,13,#N/A,100,10469
2022-06-22 15:00,0.15,18.8,#N/A,0.119,13.4,#N/A,100,10479
2022-06-22 16:00,0.149,23.2,#N/A,0.118,13.7,#N/A,100,10492
2022-06-22 17:00,0.147,26.3,#N/A,0.117,14.4,#N/A,100,10507
2022-06-22 18:00,0.144,25,#N/A,0.117,14.8,#N/A,100,10521
2022-06-22 19:00,0.143,26.2,#N/A,0.114,16.6,#N/A,100,10525
2022-06-22 20:00,0.14,27.5,#N/A,0.111,20.1,#N/A,100,10540
2022-06-22 21:00,0.137,19.5,#N/A,0.111,19.2,#N/A,100,10541
2022-06-22 22:00,0.135,15.1,#N/A,0.112,15.4,#N/A,100,10533
2022-06-22 23:00,0.135,13.4,#N/A,0.112,13.8,#N/A,100,10524
2022-06-23 0:00,0.135,12,#N/A,0.112,12.6,#N/A,100,10511
2022-06-23 1:00,0.135,11.1,#N/A,0.111,12,#N/A,100,10495
2022-06-23 2:00,0.134,11,#N/A,0.108,11.7,#N/A,100,10484
2022-06-23 3:00,0.151,9.8,0.056,0.135,11.2,#N/A,100,10469
2022-06-23 4:00,0.158,8.5,0.057,0.136,10.5,#N/A,100,10456
2022-06-23 5:00,0.159,7.6,0.058,0.135,9.8,#N/A,100,10439
2022-06-23 6:00,0.158,7.7,0.057,0.134,9.6,#N/A,100,10431
2022-06-23 7:00,0.157,8.1,0.052,0.132,9.6,#N/A,100,10419
2022-06-23 8:00,0.202,8.6,0.061,0.135,9.7,#N/A,100,10407
2022-06-23 9:00,0.243,9.1,0.087,0.147,9.8,#N/A,100,10398
2022-06-23 10:00,0.207,9.7,0.071,0.149,10.1,#N/A,100,10393
2022-06-23 11:00,0.232,10.1,0.085,0.152,10.4,0.1,100,10388
2022-06-23 12:00,0.212,10.5,0.078,0.154,10.8,0.103,100,10390
2022-06-23 13:00,0.201,11,0.07,0.155,10.6,0.104,100,10393
2022-06-23 14:00,0.192,9.7,0.07,0.151,9.9,0.109,100,10394
2022-06-23 15:00,0.186,15.2,0.059,0.142,10.1,#N/A,100,10392
2022-06-23 16:00,0.176,16.4,0.061,0.116,10.4,#N/A,100,10400
2022-06-23 17:00,0.171,14.9,0.068,0.111,10.4,#N/A,100,10410
2022-06-23 18:00,0.168,16.8,0.062,0.114,10.8,#N/A,100,10417
2022-06-23 19:00,0.165,17.8,0.058,0.114,12.2,#N/A,100,10423
2022-06-23 20:00,0.163,17.8,0.057,0.112,14.8,#N/A,100,10431
2022-06-23 21:00,0.16,13.4,0.065,0.115,13.3,#N/A,100,10438
2022-06-23 22:00,0.157,10.3,0.07,0.116,10.6,#N/A,100,10431
2022-06-23 23:00,0.156,9.2,0.067,0.115,9.6,#N/A,100,10422
2022-06-24 0:00,0.155,9.2,0.064,0.114,9.4,#N/A,100,10415
2022-06-24 1:00,0.155,8.9,0.065,0.114,9,#N/A,100,10409
2022-06-24 2:00,0.154,8.5,0.063,0.114,8.7,#N/A,100,10403
2022-06-24 3:00,0.153,7.4,0.063,0.106,8.4,#N/A,100,10395
2022-06-24 4:00,0.258,6.3,0.084,0.131,7.7,#N/A,100,10381
2022-06-24 5:00,0.414,5.9,0.143,0.141,7.4,#N/A,100,10372
2022-06-24 6:00,0.425,5.2,0.146,0.176,6.9,0.122,100,10359
2022-06-24 7:00,0.428,5.1,0.148,0.196,6.7,0.136,100,10344
2022-06-24 8:00,0.425,5.1,0.152,0.206,6.4,0.144,100,10334
2022-06-24 9:00,0.38,5.6,0.139,0.211,6.6,0.148,100,10323
2022-06-24 10:00,0.292,6,0.12,0.225,6.6,0.153,100,10319
2022-06-24 11:00,0.278,6.8,0.114,0.226,7,0.15,100,10317
2022-06-24 12:00,0.244,8.4,0.097,0.226,7.6,0.15,100,10318
2022-06-24 13:00,0.225,9.9,0.083,0.226,8.3,0.147,100,10328
2022-06-24 14:00,0.214,10.9,0.077,0.225,8.6,0.145,100,10339
2022-06-24 15:00,0.206,13.2,0.071,0.223,8.9,0.142,100,10354
2022-06-24 16:00,0.2,12.9,0.072,0.219,8.7,0.142,100,10373
2022-06-24 17:00,0.196,12.1,0.073,0.216,8.9,0.144,100,10377
2022-06-24 18:00,0.192,11.6,0.072,0.211,8.9,0.143,100,10385
2022-06-24 19:00,0.189,13.7,0.069,0.205,9.7,0.141,100,10392
2022-06-24 20:00,0.187,12.1,0.07,0.197,9.9,0.144,100,10400
2022-06-24 21:00,0.184,11.3,0.071,0.189,11.7,0.144,100,10401
2022-06-24 22:00,0.182,9.8,0.075,0.184,10,0.151,100,10404
2022-06-24 23:00,0.181,8.7,0.075,0.182,9,0.152,100,10395
2022-06-25 0:00,0.179,8,0.075,0.18,8.5,0.155,100,10393
2022-06-25 1:00,0.179,7.4,0.077,0.178,8.1,0.155,100,10385
2022-06-25 2:00,0.178,6.5,0.077,0.176,7.6,0.158,100,10375
2022-06-25 3:00,0.178,5.8,0.08,0.175,7.2,0.158,100,10370
2022-06-25 4:00,0.178,4.9,0.079,0.175,6.7,0.159,100,10360
2022-06-25 5:00,0.178,4.2,0.078,0.174,6.3,0.16,100,10349
2022-06-25 6:00,0.178,3.7,0.081,0.173,5.9,0.162,100,10338
2022-06-25 7:00,0.177,3.6,0.079,0.172,5.7,0.162,100,10327
2022-06-25 8:00,0.177,3.8,0.078,0.172,5.7,0.162,100,10321
2022-06-25 9:00,0.177,4.4,0.074,0.172,6,0.159,100,10311
2022-06-25 10:00,0.176,5.5,0.073,0.171,6.6,0.157,100,10313
2022-06-25 11:00,0.175,7.4,0.068,0.17,7.5,0.156,100,10328
2022-06-25 12:00,0.174,10.6,0.064,0.17,8.6,0.153,100,10357
2022-06-25 13:00,0.172,11.9,0.065,0.168,9.2,0.151,100,10386
2022-06-25 14:00,0.172,13.2,0.062,0.167,9.5,0.15,100,10411
2022-06-25 15:00,0.173,15.6,0.059,0.166,10.4,0.146,100,10430
2022-06-25 16:00,0.173,21,0.054,0.166,10.9,0.142,100,10452
2022-06-25 17:00,0.169,22,0.06,0.165,11.5,0.14,100,10480
2022-06-25 18:00,0.166,20.2,0.062,0.164,11.7,0.137,100,10492
2022-06-25 19:00,0.164,25.5,0.057,0.162,14,0.132,100,10512
2022-06-25 20:00,0.163,24.9,0.059,0.159,17.4,0.131,100,10529
2022-06-25 21:00,0.161,18.1,0.067,0.155,18.7,0.13,100,10535
2022-06-25 22:00,0.158,13.1,0.071,0.156,13.8,0.136,100,10526
2022-06-25 23:00,0.158,11.2,0.074,0.157,12,0.136,100,10518
2022-06-26 0:00,0.159,9.9,0.075,0.157,11,0.138,100,10506
2022-06-26 1:00,0.159,9,0.074,0.157,10.2,0.142,100,10488
2022-06-26 2:00,0.159,8.2,0.075,0.157,9.6,0.142,100,10475
2022-06-26 3:00,0.16,7.5,0.073,0.159,9.1,0.144,100,10461
2022-06-26 4:00,0.16,6.8,0.074,0.16,8.6,0.142,100,10449
2022-06-26 5:00,0.16,6.3,0.074,0.161,8.2,0.143,100,10431
2022-06-26 6:00,0.16,5.8,0.071,0.161,7.8,0.141,100,10419
2022-06-26 7:00,0.16,5.7,0.071,0.161,7.5,0.141,100,10404
2022-06-26 8:00,0.16,5.8,0.07,0.161,7.5,0.14,100,10391
2022-06-26 9:00,0.16,6.5,0.07,0.16,7.8,0.14,100,10383
2022-06-26 10:00,0.159,8,0.066,0.158,8.5,0.139,100,10376
2022-06-26 11:00,0.157,10,0.063,0.157,9.3,0.136,100,10387
2022-06-26 12:00,0.156,11.6,0.061,0.154,10.2,0.133,100,10413
2022-06-26 13:00,0.155,14.2,0.057,0.153,11.2,0.13,100,10442
2022-06-26 14:00,0.155,16.2,0.055,0.153,11.9,0.128,100,10471
2022-06-26 15:00,0.156,24.3,0.049,0.151,12.6,0.127,100,10494
2022-06-26 16:00,0.153,32.4,0.045,0.148,13.4,#N/A,100,10521
2022-06-26 17:00,0.151,34.4,0.047,0.145,14.6,#N/A,100,10553
2022-06-26 18:00,0.148,35.4,#N/A,0.143,15.4,#N/A,100,10576
2022-06-26 19:00,0.146,34.5,#N/A,0.14,17.7,#N/A,100,10590
2022-06-26 20:00,0.145,31.1,#N/A,0.137,21.2,#N/A,100,10596
2022-06-26 21:00,0.144,23.9,#N/A,0.133,22.3,#N/A,100,10594
2022-06-26 22:00,0.143,18.4,#N/A,0.135,17.3,#N/A,100,10596
2022-06-26 23:00,0.142,15.6,#N/A,0.137,15,#N/A,100,10588
2022-06-27 0:00,0.141,14.3,#N/A,0.138,13.8,#N/A,100,10573
2022-06-27 1:00,0.141,12.7,#N/A,0.138,13,#N/A,100,10561
2022-06-27 2:00,0.142,11.7,#N/A,0.139,12.3,#N/A,100,10545
2022-06-27 3:00,0.143,10.8,#N/A,0.14,11.7,#N/A,100,10529
2022-06-27 4:00,0.143,10.1,#N/A,0.14,11.1,#N/A,100,10512
2022-06-27 5:00,0.144,9.3,#N/A,0.14,10.6,#N/A,100,10500
2022-06-27 6:00,0.145,8.8,#N/A,0.14,10.2,#N/A,100,10483
2022-06-27 7:00,0.144,8.6,#N/A,0.14,9.8,#N/A,100,10471
2022-06-27 8:00,0.145,8.7,#N/A,0.14,9.8,#N/A,100,10455
2022-06-27 9:00,0.145,9.2,#N/A,0.138,10,#N/A,100,10445
2022-06-27 10:00,0.144,10.3,#N/A,0.136,10.6,#N/A,100,10436
2022-06-27 11:00,0.143,12,#N/A,0.132,11.3,#N/A,100,10431
2022-06-27 12:00,0.141,14.2,#N/A,0.124,12.8,#N/A,100,10442
2022-06-27 13:00,0.141,17.3,#N/A,0.125,13.9,#N/A,100,10468
2022-06-27 14:00,0.14,19.9,#N/A,0.123,14.8,#N/A,100,10497
2022-06-27 15:00,0.137,27.4,#N/A,0.12,15.5,#N/A,100,10520
2022-06-27 16:00,0.135,34.7,#N/A,0.114,16.6,#N/A,100,10547
2022-06-27 17:00,0.134,33,#N/A,0.113,17.2,#N/A,100,10566
2022-06-27 18:00,0.131,32.9,#N/A,0.11,19.5,#N/A,100,10588
2022-06-27 19:00,0.128,28.7,#N/A,0.108,20.2,#N/A,100,10589
2022-06-27 20:00,0.127,25.9,#N/A,0.106,20.2,#N/A,100,10591
2022-06-27 21:00,0.126,22.1,#N/A,0.106,19.1,#N/A,100,10585
2022-06-27 22:00,0.126,19.4,#N/A,0.108,17.3,#N/A,100,10580
2022-06-27 23:00,0.125,17.5,#N/A,0.108,16.2,#N/A,100,10572
2022-06-28 0:00,0.124,15.8,#N/A,0.11,14.9,#N/A,100,10563
2022-06-28 1:00,0.123,15.3,#N/A,0.109,14.3,#N/A,100,10550
2022-06-28 2:00,0.122,14.7,#N/A,0.108,13.9,#N/A,100,10538
2022-06-28 3:00,0.122,14.4,#N/A,0.107,13.8,#N/A,100,10525
2022-06-28 4:00,0.122,14,#N/A,0.106,13.6,#N/A,100,10512
2022-06-28 5:00,0.122,13.6,#N/A,0.106,13.4,#N/A,100,10502
2022-06-28 6:00,0.122,12.2,#N/A,0.106,12.8,#N/A,100,10490
2022-06-28 7:00,0.122,12.2,#N/A,0.105,12.5,#N/A,100,10481
2022-06-28 8:00,0.123,12.2,#N/A,0.104,12.5,#N/A,100,10472
2022-06-28 9:00,0.123,12.3,#N/A,0.103,12.6,#N/A,100,10461
2022-06-28 10:00,0.122,14.2,#N/A,0.1,13.2,#N/A,100,10455
2022-06-28 11:00,0.122,16.7,#N/A,0.097,13.9,#N/A,100,10456
2022-06-28 12:00,0.12,18.1,#N/A,0.093,14.7,#N/A,100,10466
2022-06-28 13:00,0.119,19.5,#N/A,0.092,15.5,#N/A,100,10477
2022-06-28 14:00,0.117,17.9,#N/A,0.093,15.2,#N/A,100,10484
2022-06-28 15:00,0.117,18.3,#N/A,0.092,15.3,#N/A,100,10492
2022-06-28 16:00,0.118,22.5,#N/A,0.086,15.6,#N/A,100,10494
2022-06-28 17:00,0.118,27.6,#N/A,0.085,17.1,#N/A,100,10507
2022-06-28 18:00,0.117,23,#N/A,0.088,17,#N/A,100,10521
2022-06-28 19:00,0.116,19.3,#N/A,0.088,16.3,#N/A,100,10525
2022-06-28 20:00,0.132,17.8,#N/A,0.1,16.3,#N/A,100,10520
2022-06-28 21:00,0.137,17.2,#N/A,0.087,19.2,#N/A,100,10515
2022-06-28 22:00,0.135,14.3,#N/A,0.069,15.9,#N/A,100,10506
2022-06-28 23:00,0.135,13.3,#N/A,0.059,14.6,#N/A,100,10496
2022-06-29 0:00,0.134,12.4,#N/A,0.059,13.7,#N/A,100,10489
2022-06-29 1:00,0.135,11.4,#N/A,0.066,13,#N/A,100,10481
2022-06-29 2:00,0.135,10.6,#N/A,0.077,12.4,#N/A,100,10467
2022-06-29 3:00,0.136,10.3,#N/A,0.088,12.1,#N/A,100,10457
2022-06-29 4:00,0.136,10.2,#N/A,0.092,11.8,#N/A,100,10448
2022-06-29 5:00,0.135,10,#N/A,0.093,11.6,#N/A,100,10439
2022-06-29 6:00,0.135,9.4,#N/A,0.094,11.2,#N/A,100,10433
2022-06-29 7:00,0.135,9.8,#N/A,0.093,11.2,#N/A,100,10423
2022-06-29 8:00,0.167,10,0.059,0.096,10.8,#N/A,100,10417
2022-06-29 9:00,0.212,9.4,0.076,0.103,10.1,#N/A,100,10409
2022-06-29 10:00,0.198,10.3,0.071,0.11,10.4,#N/A,100,10357
2022-06-29 11:00,0.132,11.1,#N/A,0.114,11.1,#N/A,100,10375
2022-06-29 12:00,0.12,13.1,#N/A,0.104,11.9,#N/A,100,10385
2022-06-29 13:00,0.11,13.3,#N/A,0.074,12.1,#N/A,100,10404
2022-06-29 14:00,0.106,14,#N/A,0.063,12.2,#N/A,100,10414
2022-06-29 15:00,0.11,19.8,#N/A,0.088,12.9,#N/A,100,10427
2022-06-29 16:00,0.11,22.8,#N/A,0.092,13.6,#N/A,100,10446
2022-06-29 17:00,0.105,22.9,#N/A,0.094,13.9,#N/A,100,10463
2022-06-29 18:00,0.103,21.7,#N/A,0.096,14.4,#N/A,100,10476
2022-06-29 19:00,0.101,18.7,#N/A,0.097,14.4,#N/A,100,10480
2022-06-29 20:00,0.1,16.8,#N/A,0.098,14.3,#N/A,100,10479
2022-06-29 21:00,0.1,15.4,#N/A,0.099,13.9,#N/A,100,10481
2022-06-29 22:00,0.1,13.9,#N/A,0.1,13.2,#N/A,100,10476
2022-06-29 23:00,0.099,12.8,#N/A,0.1,12.6,#N/A,100,10467
2022-06-30 0:00,0.099,12.9,#N/A,0.1,12.4,#N/A,100,10464
2022-06-30 1:00,0.098,12.4,#N/A,0.1,12.2,#N/A,100,10460
2022-06-30 2:00,0.098,11.6,#N/A,0.098,11.8,#N/A,100,10452
2022-06-30 3:00,0.098,11,#N/A,0.097,11.5,#N/A,100,10443
2022-06-30 4:00,0.098,10.7,#N/A,0.099,11.2,#N/A,100,10433
2022-06-30 5:00,0.098,10.5,#N/A,0.099,11,#N/A,100,10429
2022-06-30 6:00,0.098,9.4,#N/A,0.1,10.5,#N/A,100,10420
2022-06-30 7:00,0.099,8.6,#N/A,0.1,10,#N/A,100,10414
